time jobId jobSize runtime tasks user
434536 1363 6 625 606;333;214;286;76;370 3
437892 1367 1 625 807 18
442280 1370 3 625 1199;207;749 2
442526 1371 17 625 593;611;750;66;427;769;122;818;688;650;575;324;338;938;874;175;455 1
455609 1374 1 625 513 3
455630 1375 3 625 130;920;564 1
455857 1376 1 625 987 6
457845 1388 2 625 213;697 4
457822 1387 1 625 1052 3
458031 1391 1 625 938 7
456300 1378 19 625 254;146;678;514;393;948;396;296;761;996;815;754;1325;916;113;240;205;1434;385 23
457255 1384 2 625 670;330 6
458757 1393 2 625 343;573 1
458744 1392 2 625 90;329 1
457608 1385 5 625 753;1443;208;645;165 3
456509 1381 3 625 532;314;1413 7
457942 1389 9 625 864;420;480;785;596;160;150;545;528 3
457726 1386 3 625 571;376;916 7
461789 1407 3 625 85;814;1007 1
461125 1400 3 625 537;1151;422 1
461509 1403 1 625 218 33
461566 1405 1 625 472 3
461272 1402 3 625 759;701;566 1
462030 1409 8 625 1162;604;718;599;559;163;532;175 14
463462 1417 3 625 985;1144;664 1
461514 1404 1 625 578 4
463980 1420 2 625 767;521 3
463484 1418 2 625 668;1002 19
461048 1399 21 625 563;368;1098;636;1012;1106;813;160;914;664;331;1030;95;542;521;468;547;1068;144;589;864 2
466635 1431 4 625 499;281;405;955 1
466147 1430 6 625 810;1081;941;613;648;543 1
467523 1433 1 625 676 1
467561 1434 2 625 811;185 25
464582 1423 68 625 548;826;102;1139;309;343;276;633;869;747;802;209;570;740;856;1351;218;805;636;501;138;1080;730;533;494;866;607;446;773;1347;950;644;421;1263;726;737;676;750;70;450;720;232;645;510;800;1474;820;174;760;986;92;547;688;550;593;237;761;1189;477;317;268;1231;228;575;844;562;357;1034 1
468466 1439 5 625 333;855;580;454;681 4
468456 1438 8 625 221;282;419;458;902;903;427;747 1
468648 1440 11 625 364;1230;743;175;657;1183;930;854;235;953;860 3
465885 1428 7 625 955;1486;381;926;637;658;429 3
472686 1445 4 625 284;811;265;327 4
473224 1448 1 625 845 1
476502 1454 1 625 942 1
479329 1464 1 625 917 1
480913 1472 5 625 705;568;74;948;408 2
481344 1474 2 625 593;760 1
478624 1459 1 625 824 31
481309 1473 3 625 978;350;587 3
481369 1475 5 625 316;899;1289;202;1057 1
479212 1462 3 625 542;261;314 1
480690 1469 2 625 463;845 4
482038 1479 1 625 617 9
481732 1476 2 625 675;506 29
481872 1478 4 625 418;330;287;136 44
483850 1492 2 625 451;729 1
483548 1490 2 625 935;808 2
483583 1491 3 625 255;729;1289 1
482863 1484 7 625 1266;421;598;783;154;643;466 28
484603 1495 5 625 571;739;217;980;269 1
483484 1489 1 625 912 1
484683 1497 4 625 354;952;710;546 1
483468 1488 21 625 109;336;1386;894;1048;762;76;556;746;90;480;425;486;866;691;230;220;313;545;723;1231 6
482846 1482 1 625 620 31
484633 1496 1 625 276 26
485703 1500 6 625 1109;567;1370;938;227;520 1
480607 1468 1 625 504 1
487939 1507 2 625 1016;172 1
487647 1506 1 625 220 1
490582 1519 2 625 74;122 1
489718 1514 6 625 659;300;867;136;273;803 1
489932 1517 4 625 444;798;809;404 1
490047 1518 14 625 827;659;634;589;182;362;537;779;752;932;874;529;544;81 1
489880 1516 10 625 706;240;362;317;504;81;848;831;1126;165 6
491316 1522 1 625 782 1
491402 1523 1 625 714 9
500178 1528 2 625 811;825 1
500320 1529 7 625 777;342;137;366;77;1023;647 1
502122 1534 17 625 867;380;67;680;630;644;218;399;907;441;539;794;845;349;494;335;190 1
507069 1539 1 625 319 13
508117 1540 2 625 470;807 6
508366 1542 1 625 851 1
508149 1541 5 625 594;604;939;693;422 6
518235 1549 13 625 241;704;1481;487;1151;921;409;566;814;114;1269;627;814 3
532111 1558 12 625 767;264;1281;504;762;1315;435;997;468;1175;898;181 3
536041 1560 5 625 911;922;123;672;978 33
541211 1565 4 625 838;886;833;720 1
541579 1569 10 625 581;540;83;828;557;455;733;93;145;616 1
541776 1570 5 625 651;438;392;162;977 1
542372 1577 5 625 162;630;485;322;539 1
542345 1575 5 625 412;200;339;866;1019 1
540702 1562 29 625 904;690;862;851;253;466;447;239;652;650;584;916;630;80;581;481;376;651;380;1028;152;866;1327;1287;1375;691;791;573;546 1
542348 1576 2 625 965;1087 1
542029 1573 1 625 954 3
543723 1583 1 625 409 2
540750 1563 11 625 106;300;182;442;562;595;93;1346;1054;581;488 1
543282 1580 16 625 414;100;506;706;895;260;932;554;332;783;482;984;730;718;535;496 1
541533 1568 1 625 384 2
544077 1586 1 625 344 6
544007 1585 16 625 1141;637;154;656;119;183;436;667;958;921;887;1047;176;918;831;266 10
544397 1592 3 625 1223;222;155 2
541824 1571 1 625 558 1
544337 1589 3 625 388;703;381 10
545675 1600 2 625 705;242 1
544929 1593 3 625 521;563;646 13
543008 1579 1 625 546 2
545614 1599 1 625 951 15
545195 1595 3 625 959;282;1085 11
546803 1608 1 625 962 1
547295 1614 3 625 411;550;285 1
546544 1607 1 625 1113 2
544367 1590 20 625 524;179;1313;516;767;786;580;286;541;244;793;996;469;893;611;586;429;78;462;795 11
547351 1615 1 625 1310 1
545569 1598 10 625 1209;327;257;366;306;756;736;1184;807;722 1
545545 1597 6 625 510;327;707;677;946;749 5
548061 1619 1 625 1246 1
547057 1611 8 625 1174;1042;250;722;591;715;1049;416 3
547042 1610 12 625 109;521;395;479;303;1020;945;272;461;1129;1103;1077 3
545934 1601 8 625 798;1347;684;1159;1348;496;234;251 1
546187 1604 2 625 304;567 5
550372 1636 3 625 918;848;1413 1
550598 1639 4 625 650;1191;521;314 1
551436 1645 7 625 118;577;668;201;231;501;108 1
550150 1634 4 625 1200;1228;829;1306 1
551923 1650 1 625 692 3
550774 1640 1 625 518 9
552580 1656 2 625 307;861 1
551115 1642 13 625 481;595;449;1466;168;817;631;211;992;622;694;838;190 18
552527 1655 3 625 459;609;922 1
551278 1644 2 625 1265;986 3
552110 1651 4 625 735;162;476;280 1
551517 1647 2 625 233;774 5
553212 1665 4 625 307;286;753;220 1
553183 1664 10 625 905;340;360;307;745;185;774;742;522;874 68
553360 1667 3 625 961;359;950 1
553091 1662 1 625 433 2
551109 1641 27 625 298;561;1146;945;924;504;681;1024;608;816;699;562;1079;350;631;1030;676;1148;129;580;1046;1285;674;418;460;812;1218 1
553441 1669 2 625 346;1043 1
553288 1666 5 625 860;396;622;596;641 3
552930 1661 4 625 603;208;1146;219 1
552593 1657 28 625 1079;492;710;466;64;260;1161;726;238;1030;612;701;1143;411;863;1379;1188;1194;1090;899;781;768;480;1277;872;77;654;1472 1
553130 1663 3 625 514;600;722 3
551862 1649 7 625 727;170;699;955;181;784;889 25
555284 1674 5 625 566;436;1212;1081;813 1
554328 1670 3 625 1190;496;1159 3
552113 1652 8 625 569;1124;447;721;335;226;438;273 3
556269 1684 3 625 667;836;945 1
552245 1654 2 625 278;1204 1
556425 1688 8 625 148;238;741;282;684;1349;846;1119 2
554990 1672 1 625 323 2
555677 1676 3 625 623;1023;595 1
555982 1679 5 625 975;737;362;365;499 24
554807 1671 39 625 274;272;1219;497;416;412;257;377;649;794;213;886;139;411;1019;635;1254;961;874;665;239;469;1223;645;796;444;363;496;788;908;400;825;103;338;306;1062;174;126;612 1
557960 1694 2 625 103;662 1
556177 1680 3 625 670;557;216 4
557669 1691 1 625 249 1
557388 1690 7 625 495;321;364;367;135;461;597 21
558233 1697 1 625 1202 3
556401 1687 3 625 126;203;435 2
559390 1707 2 625 84;171 2
556204 1682 19 625 73;327;413;187;115;530;185;1178;120;623;629;153;619;1074;801;199;1373;753;910 8
560022 1712 1 625 285 27
559212 1704 3 625 336;217;1434 10
560117 1715 2 625 552;318 1
559136 1702 1 625 719 2
559360 1706 6 625 214;85;611;1400;1102;775 2
560070 1714 5 625 766;400;605;646;380 3
559687 1708 4 625 589;1027;603;1271 3
559785 1711 4 625 863;62;526;608 27
559700 1710 2 625 1325;619 1
560052 1713 2 625 653;1212 1
560777 1717 5 625 663;667;704;455;976 3
560940 1719 2 625 111;173 61
558581 1700 16 625 198;541;643;830;802;503;612;1245;398;889;395;389;156;473;418;507 56
563090 1725 3 625 372;231;909 1
563912 1735 1 625 211 2
563619 1733 2 625 605;568 1
563207 1727 3 625 372;613;867 1
563445 1730 2 625 836;771 1
563964 1737 5 625 520;431;468;708;933 2
563298 1728 7 625 530;323;170;735;724;90;284 21
558701 1701 1 625 74 1
562639 1723 22 625 917;695;463;848;270;889;1199;556;847;1109;645;902;1453;1318;484;643;1021;431;605;294;400;442 1
563413 1729 8 625 287;689;1103;548;819;938;403;1260 1
563900 1734 3 625 393;1129;482 1
564254 1740 1 625 481 1
564691 1743 1 625 259 2
564372 1741 2 625 533;325 2
563541 1732 5 625 250;1041;572;789;663 2
565748 1751 1 625 1024 2
565502 1749 7 625 558;275;178;996;846;715;667 5
557983 1695 9 625 809;250;1040;602;929;503;443;1079;746 10
565817 1752 19 625 283;304;696;205;775;857;812;298;101;886;139;942;472;683;422;232;497;452;536 16
565395 1747 1 625 216 1
563920 1736 11 625 805;83;96;208;295;560;737;1011;304;986;250 2
568208 1760 1 625 452 2
565407 1748 12 625 582;244;523;224;539;140;826;704;824;249;665;842 15
568504 1762 1 625 261 2
568928 1764 5 625 140;323;304;154;1030 1
568688 1763 3 625 1038;548;826 1
569143 1769 23 625 662;383;117;1006;1218;971;925;1031;965;1030;1054;278;598;924;293;281;862;576;391;883;834;383;1122 1
570050 1776 4 625 667;882;1010;109 3
569950 1774 6 625 616;381;349;555;586;468 4
569104 1768 3 625 1151;60;114 1
570004 1775 1 625 322 70
568479 1761 19 625 406;127;790;317;625;637;239;413;472;191;631;550;559;92;385;704;851;813;383 1
567705 1758 20 625 893;940;612;559;246;571;1257;103;218;109;763;556;701;614;203;551;1217;493;282;69 1
571126 1781 1 625 667 3
569624 1772 4 625 548;372;1193;510 1
571827 1786 2 625 494;137 1
569008 1767 10 625 629;1020;334;750;238;823;1327;1005;1209;418 17
571133 1782 6 625 324;823;393;187;793;1248 2
571663 1784 4 625 932;684;251;387 1
561025 1720 6 625 1011;662;311;150;677;707 4
571705 1785 3 625 1177;645;707 1
570311 1779 1 625 354 1
570202 1778 23 625 212;1033;1326;1332;456;733;781;444;983;83;544;883;155;70;235;116;346;903;171;605;832;504;925 10
573182 1796 1 625 401 2
571977 1788 5 625 718;427;565;292;777 2
571038 1780 2 625 844;891 3
572011 1789 4 625 409;922;736;577 57
574130 1801 3 625 616;956;1290 4
574844 1808 1 625 686 1
573682 1798 12 625 961;204;379;531;654;543;1293;556;1397;1228;336;765 6
573220 1797 12 625 1038;386;165;147;346;1181;1095;358;553;437;460;481 2
575338 1811 1 625 604 1
578068 1817 30 625 391;64;784;430;388;319;928;537;749;548;534;653;614;871;771;1197;544;995;1120;71;520;469;1158;676;303;319;700;987;535;689 17
581539 1818 1 625 343 8
582999 1827 1 625 724 17
582629 1826 4 625 175;555;242;888 1
583085 1828 3 625 1468;247;839 3
585525 1835 3 625 456;664;498 1
582113 1823 3 625 1050;828;1092 17
586068 1837 2 625 711;899 5
589364 1843 1 625 68 1
593977 1857 2 625 690;754 2
593901 1856 6 625 751;485;690;425;225;424 2
585245 1833 1 625 1001 7
596885 1861 1 625 488 3
603869 1866 5 625 440;457;574;503;687 6
