time jobId jobSize runtime tasks user peer
155692 501 4 1092 880;1386;781;1323 1 50
155769 502 1 1580 1580 16 19
156636 503 4 849 1116;1213;576;490 2 54
158124 504 4 1164 1325;861;1154;1316 23 48
158426 505 1 1127 1127 15 4
164299 506 3 690 894;493;682 149 88
164430 507 4 1005 665;1189;587;1578 1 50
164461 508 5 810 876;1105;733;823;515 20 89
164504 509 3 982 1083;832;1031 13 34
164575 510 2 1036 738;1334 1 50
165123 511 3 1135 1147;1158;1099 7 70
165582 512 2 866 1083;649 26 53
165913 513 2 1078 945;1211 9 6
166021 514 3 1030 1435;878;778 1 50
166055 515 3 668 513;785;707 68 23
166155 516 16 966 646;376;1709;1113;1000;658;1201;1229;523;838;1085;1403;957;1049;925;747 130 70
166390 517 1 695 695 1 50
166476 518 3 1051 584;1650;919 18 57
166976 519 9 806 659;1412;133;902;754;964;753;579;1094 2 54
168226 520 6 996 838;719;652;1334;1124;1306 10 26
168681 521 19 1015 1087;1013;1079;1668;513;1450;746;1097;917;867;1564;948;1576;1081;823;527;1167;396;771 25 76
169322 522 2 670 1231;109 1 50
169726 523 1 909 909 1 50
170315 524 39 919 941;524;1049;1504;1338;833;1211;565;1363;1328;1166;283;434;1139;1261;901;1393;593;878;573;1104;715;1274;1156;780;1026;747;1046;360;867;592;347;380;625;1694;964;560;1157;1175 1 50
170865 525 2 1117 901;1333 3 14
170930 526 3 668 504;1078;422 9 6
171166 527 8 972 674;713;570;1209;1534;1393;709;976 191 90
171206 528 1 1274 1274 66 54
174661 529 3 1289 907;1297;1664 11 92
175038 530 3 1217 859;1230;1563 1 50
178798 531 1 937 937 3 14
179076 532 2 615 372;858 310 81
179416 533 5 1007 983;611;1635;334;1472 1 50
180097 534 40 974 1470;930;1367;1219;1033;1634;541;1117;706;538;1192;976;1261;555;875;1491;1513;180;515;602;828;1104;940;997;645;930;1512;1149;823;880;1109;824;778;1229;1114;367;691;1312;780;1222 305 63
183054 535 7 1003 783;1632;1156;342;732;1159;1216 3 14
183170 536 1 237 237 69 85
183487 537 3 1148 1625;1266;552 134 44
185847 538 3 587 852;670;240 7 70
186764 539 3 748 782;553;910 4 56
186885 540 4 664 895;242;708;813 15 4
197691 541 6 989 1120;714;368;935;1364;1433 1 50
197752 542 2 1126 1323;930 137 60
197825 543 5 1012 1099;1358;1006;1187;409 17 86
197831 544 5 1062 695;1313;738;1107;1456 2 54
197967 545 12 862 687;858;890;72;896;479;734;1576;1219;1001;1247;681 2 54
198036 546 6 584 848;856;208;167;345;1083 240 3
198079 547 2 704 1065;344 44 22
198124 548 4 916 880;828;871;1084 242 44
198210 549 2 1034 1380;688 2 54
198293 550 2 1006 1231;782 2 54
198315 551 3 943 723;963;1144 5 74
198468 552 2 1216 1556;875 4 56
198526 553 3 840 730;1026;764 1 50
198581 554 2 408 470;347 1 50
198621 555 2 934 1131;736 3 14
198872 556 3 1245 1359;1325;1051 1 50
199055 557 1 1027 1027 3 14
199066 558 6 832 634;311;1024;1093;1077;854 2 54
199350 559 6 1030 1424;1114;1356;489;1059;740 86 55
199509 560 2 684 629;738 1 50
199643 561 2 777 480;1074 10 26
200416 562 6 1146 1227;836;982;1566;906;1360 58 92
200454 563 1 1461 1461 10 26
201185 564 7 1009 1064;1277;736;1170;1147;1474;194 11 92
201203 565 3 1077 469;1578;1184 1 50
201336 566 6 810 438;454;1702;491;1173;602 12 30
201357 567 3 1060 967;1568;644 6 81
205232 568 2 1061 1080;1042 10 26
205388 569 2 755 666;844 5 74
205401 570 4 692 488;528;1119;634 273 53
205410 571 1 889 889 1 50
205588 572 1 677 677 1 50
205698 573 3 975 1281;776;867 1 50
206529 574 10 788 317;1210;1042;1001;295;1055;723;762;932;541 1 50
206572 575 3 1198 1127;1470;998 43 48
206592 576 3 813 178;1021;1240 9 6
206791 577 7 1105 1453;1253;1092;1220;457;896;1361 1 50
206811 578 6 1136 1530;1104;1419;823;386;1556 51 93
206896 579 7 943 693;1490;664;350;896;1036;1471 3 14
207002 580 13 788 849;1433;525;947;547;504;494;1592;565;419;1304;583;487 5 74
207031 581 16 721 82;65;259;863;893;533;938;1336;862;727;715;1009;911;410;1375;563 1 50
207099 582 2 1148 996;1300 2 54
207142 583 3 914 562;1048;1131 3 14
207288 584 1 573 573 4 56
207531 585 3 846 1412;438;687 1 50
207674 586 7 1002 1026;916;973;1257;1703;594;548 1 50
207833 587 1 723 723 4 56
207958 588 2 592 386;797 75 59
207981 589 4 1050 819;1596;1252;532 20 89
208050 590 4 447 194;129;266;1198 3 14
208307 591 1 564 564 8 94
208534 592 6 1160 1048;1492;1712;427;1163;1116 1 50
209156 593 10 874 1119;1029;1433;846;568;703;393;456;1155;1039 2 54
209918 594 1 796 796 2 54
210075 595 4 910 747;775;1175;945 129 47
210171 596 15 871 1096;1036;118;958;937;651;1107;1452;880;1155;972;951;623;190;935 1 50
210261 597 2 1122 1017;1227 1 50
210371 598 1 949 949 6 81
210435 599 1 1354 1354 21 2
210466 600 10 916 1294;790;1034;1383;1077;418;732;574;853;1006 4 56
210822 601 3 846 1256;680;603 3 14
210861 602 6 1054 935;502;993;856;1553;1483 1 50
210970 603 2 678 1103;254 4 56
211092 604 11 993 1136;1054;623;443;682;1267;1648;1045;378;1483;1166 1 50
211258 605 6 830 1253;395;309;1264;1018;743 338 83
211591 606 3 797 804;751;835 2 54
211624 607 2 548 831;265 13 34
211629 608 3 621 481;648;733 1 50
211751 609 39 781 1015;1390;66;1417;240;1090;119;1019;686;1266;1248;269;634;964;95;1343;528;600;708;1229;841;915;1119;815;1450;893;759;233;724;1452;261;631;418;581;471;310;701;725;1228 1 50
211848 610 2 783 1410;156 11 92
211863 611 7 746 1094;616;352;417;534;1513;693 1 50
212168 612 2 427 123;731 1 50
212373 613 3 1048 1512;1001;631 1 50
213025 614 5 999 713;1146;1223;638;1274 4 56
213222 615 6 1031 1269;841;779;1401;991;907 14 27
213324 616 1 555 555 1 50
213627 617 2 803 690;916 4 56
215705 618 4 950 1552;985;214;1050 1 50
215981 619 4 1098 1602;739;1017;1034 9 6
216174 620 2 1001 1288;714 1 50
216359 621 5 671 1202;640;137;741;634 58 92
216397 622 4 830 463;928;506;1421 11 92
216514 623 5 843 1022;865;598;623;1106 2 54
216567 624 6 808 594;1433;775;785;737;523 1 50
216625 625 7 722 1124;343;978;323;962;639;684 2 54
216703 626 14 1007 222;1536;1358;1349;1050;418;614;622;1047;1288;1331;917;1217;1128 68 23
216815 627 3 1219 1139;1357;1162 3 14
217011 628 1 1083 1083 1 50
217034 629 4 1064 1435;436;961;1425 6 81
217101 630 4 985 344;1538;1109;948 1 50
217236 631 8 879 540;1062;708;564;805;803;1211;1336 1 50
217274 632 2 1404 1400;1407 9 6
217527 633 3 526 728;222;627 3 14
217874 634 3 671 1066;416;532 3 14
217998 635 8 1004 638;872;1219;499;1320;1433;1206;842 11 92
218025 636 4 924 766;1472;833;625 1 50
218202 637 7 846 860;1277;1042;599;488;906;747 1 50
218224 638 2 1442 1334;1549 1 50
218282 639 2 495 694;296 1 50
218300 640 6 932 1108;670;1343;1195;1020;254 14 27
218367 641 4 1043 1053;668;1719;732 7 70
218827 642 2 760 337;1182 4 56
219511 643 5 941 389;1117;1076;1231;893 23 48
219584 644 5 881 757;860;1092;767;930 2 54
219604 645 8 900 713;641;1167;527;1206;507;890;1546 11 92
219653 646 2 833 907;759 1 50
219786 647 2 684 619;750 316 28
219842 648 2 646 1060;233 142 18
219855 649 2 698 866;531 3 14
220206 650 5 1053 1193;1366;790;585;1330 4 56
220659 651 13 866 547;454;1509;1071;597;132;1557;250;1324;485;1101;1335;896 1 50
220730 652 18 884 785;764;705;683;1524;767;564;75;1077;674;1257;909;464;783;767;1333;1486;1302 34 68
220787 653 15 892 930;908;1136;599;719;661;1359;650;1666;799;879;255;881;1227;706 1 50
221491 654 1 943 943 1 50
221746 655 7 909 1026;729;195;1378;1229;817;989 3 14
221827 656 2 598 789;407 16 19
222486 657 3 976 1546;1019;364 1 50
223145 658 3 1063 1044;1020;1126 2 54
223384 659 1 1014 1014 6 81
223474 660 2 668 1063;272 15 4
223513 661 7 914 474;613;763;730;1451;844;1524 266 36
223720 662 10 904 877;968;1699;546;706;980;593;694;576;1401 17 86
223743 663 13 932 1197;1077;1401;472;517;1474;1147;601;1016;1597;566;464;588 1 50
223770 664 6 865 800;999;694;664;898;1133 6 81
223833 665 5 1173 1162;774;978;1551;1402 2 54
224130 666 1 1241 1241 1 50
224183 667 3 881 825;1243;575 2 54
224218 668 3 834 567;610;1326 1 50
224367 669 4 741 163;1164;863;774 168 82
224762 670 3 854 751;1337;473 14 27
225133 671 51 939 878;1164;120;1640;740;1246;1061;973;1242;534;962;902;546;624;731;776;1439;736;1300;1095;314;1013;1728;1411;1121;858;923;524;472;1017;460;260;718;905;756;950;1421;1189;1408;1026;924;738;880;859;856;1082;764;1263;831;1612;921 5 74
225349 672 5 911 1581;988;1453;410;122 70 68
225703 673 2 930 791;1070 113 47
226061 674 4 1032 563;1254;1201;1110 4 56
226419 675 8 851 783;488;1566;1632;492;1024;559;265 141 76
226707 676 2 1082 683;1481 9 6
226952 677 7 925 218;1319;1173;651;1281;548;1283 166 26
227085 678 2 629 122;1136 1 50
227115 679 1 870 870 12 30
227126 680 8 815 314;1227;1055;539;578;1054;498;1258 32 26
227179 681 16 779 628;1015;1062;366;588;428;629;436;387;730;1682;1279;1029;664;487;1053 5 74
227228 682 12 934 407;947;1230;646;120;206;1531;1141;958;1640;704;1682 46 4
227256 683 4 922 1486;487;423;1290 1 50
227373 684 6 713 445;1284;856;1011;283;398 1 50
227466 685 6 929 519;1363;1244;964;603;880 39 68
228096 686 5 802 635;1336;1030;565;442 1 50
228563 687 5 711 463;1011;1026;606;451 1 50
228746 688 3 795 503;507;1376 1 50
228847 689 2 772 369;1176 267 92
228928 690 7 979 531;1222;1152;509;836;1156;1449 1 50
228995 691 3 639 796;512;610 2 54
229052 692 3 817 924;597;931 1 50
229102 693 4 1166 1621;1375;193;1475 77 6
229134 694 2 1306 1233;1378 2 54
229288 695 4 1050 1136;1266;987;811 4 56
229398 696 4 802 980;859;1241;128 2 54
229561 697 6 929 821;1178;859;680;1344;694 56 19
229887 698 3 1278 1328;956;1550 2 54
229979 699 2 773 570;976 49 49
229989 700 3 688 1129;469;467 5 74
230031 701 1 430 430 119 42
230190 702 2 814 809;820 32 26
230667 703 2 1032 1106;958 362 24
230696 704 3 1110 1466;1297;568 2 54
230701 705 1 625 625 3 14
230838 706 2 799 905;693 3 14
230899 707 1 254 254 4 56
230990 708 15 895 814;994;763;624;769;628;1241;914;839;1484;725;996;708;1086;838 3 14
231156 709 3 927 1173;1153;454 2 54
231797 710 2 1132 1162;1101 90 7
231948 711 4 800 438;906;882;976 92 42
233033 712 5 1009 851;1011;1006;1035;1144 1 50
233194 713 9 886 1349;1248;1023;441;334;1029;914;508;1127 54 67
233353 714 4 1093 1497;554;1247;1074 277 14
233546 715 7 839 410;684;472;1049;934;801;1524 1 50
233584 716 3 993 986;1099;895 1 50
234258 717 1 1019 1019 5 74
234317 718 4 690 438;549;772;1001 1 50
235730 719 3 858 447;954;1174 7 70
236099 720 1 1286 1286 11 92
236882 721 7 870 1108;1451;703;935;585;790;515 1 50
236916 722 2 688 721;654 4 56
236962 723 4 628 916;632;203;760 13 34
237257 724 1 373 373 6 81
237638 725 7 1033 1242;498;992;1247;1593;913;743 1 50
237656 726 11 920 787;668;1187;543;923;566;1018;1585;888;809;1143 2 54
238589 727 3 883 686;750;1212 9 6
238647 728 4 1147 963;1567;840;1218 4 56
239095 729 9 893 750;490;1080;650;1382;883;725;833;1245 2 54
240487 730 41 799 252;837;287;901;1577;1298;1189;985;570;131;422;621;729;966;994;452;524;1244;464;198;183;922;833;1285;1358;1269;1485;1482;394;1135;1216;838;986;265;546;785;984;109;567;142;1321 49 49
240768 731 2 431 471;391 1 50
240901 732 3 926 1331;1162;286 2 54
241289 733 8 751 378;765;1122;605;752;1305;221;859 3 14
241622 734 8 731 345;1132;755;1285;919;624;670;121 1 50
241685 735 2 768 777;758 1 50
242385 736 2 776 804;749 3 14
246708 737 6 960 942;1094;509;914;1208;1092 5 74
246965 738 21 868 950;1059;243;1402;1082;453;273;491;373;843;615;1676;876;1507;1245;594;880;776;969;1322;597 9 6
246999 739 11 864 1403;663;671;1348;304;826;274;499;793;1419;1309 2 54
247531 740 2 980 1224;737 17 86
248127 741 2 1166 1597;735 10 26
248450 742 3 706 327;1025;766 1 50
248454 743 3 1227 1264;1627;789 1 50
248646 744 2 898 621;1176 4 56
258867 745 39 929 1013;985;791;937;562;1226;263;618;1103;1162;635;919;885;406;903;976;1090;1642;1035;1313;1487;669;1004;954;1051;829;933;479;1490;729;421;676;1174;1239;1059;1089;688;584;1224 17 86
259512 746 3 561 967;393;324 117 46
259560 747 10 896 1123;645;1264;848;1117;1083;644;561;785;888 324 50
260203 748 4 907 810;651;938;1229 1 50
260593 749 2 620 854;385 360 54
260702 750 4 1020 800;1199;805;1277 35 16
260782 751 3 820 1370;795;296 1 50
262446 752 3 680 215;1244;580 2 54
262599 753 5 832 1254;136;601;766;1402 6 81
266265 754 5 705 131;211;1074;981;1126 1 50
268618 755 2 894 1267;520 20 89
268885 756 2 860 856;865 6 81
270155 757 3 671 372;1093;548 10 26
270473 758 3 696 327;592;1170 5 74
270914 759 8 836 923;794;913;387;868;764;776;1260 1 50
295941 760 4 806 1106;767;881;472 12 30
296013 761 4 674 815;574;396;911 1 50
296166 762 1 786 786 4 56
296393 763 6 929 1534;751;725;1141;1025;396 1 50
296470 764 2 1108 652;1564 1 50
296568 765 2 522 631;413 3 14
297461 766 2 946 800;1091 8 94
298027 767 4 938 524;1039;1316;871 8 94
298161 768 3 946 777;772;1288 1 50
299093 769 11 902 1115;667;528;548;615;786;1127;1552;955;1604;421 3 14
299135 770 4 640 491;894;663;513 1 50
299149 771 5 790 866;889;592;578;1025 4 56
299686 772 9 861 537;1392;230;896;700;683;1688;1348;279 5 74
299812 773 2 696 835;557 30 69
300028 774 7 990 711;1086;893;595;1053;1530;1061 35 16
300076 775 5 1015 362;1180;1201;1018;1314 1 50
300227 776 5 760 1501;732;419;669;480 1 50
300306 777 12 891 929;170;1023;883;539;622;759;1144;1033;1148;1472;965 34 68
300418 778 1 444 444 30 69
300435 779 2 694 479;908 335 25
301459 780 21 1032 917;1001;737;1001;1529;1232;193;908;1445;1091;1592;1265;1004;606;1125;602;1082;1087;1282;1269;706 1 50
301524 781 1 96 96 1 50
302005 782 5 1048 1313;722;1146;873;1184 1 50
302015 783 2 1050 1447;652 1 50
302996 784 6 919 1553;811;1247;669;731;505 6 81
303050 785 2 803 926;680 3 14
303093 786 14 1030 1204;639;1292;782;445;1014;1431;842;1018;1026;1004;936;1709;1075 18 57
303154 787 2 838 456;1221 2 54
304154 788 6 896 632;1380;483;1143;583;1152 69 85
304333 789 1 882 882 4 56
304377 790 8 880 1234;1522;1081;1501;934;71;459;241 4 56
304433 791 2 1305 879;1731 1 50
304491 792 18 928 815;1279;493;527;933;663;1131;873;962;383;1308;1121;1324;1036;1428;528;847;1045 1 50
304511 793 4 930 1004;822;628;1266 269 68
304579 794 5 806 1149;947;947;637;351 4 56
304686 795 3 330 729;138;122 17 86
304860 796 2 548 394;702 3 14
304927 797 4 721 643;276;528;1437 2 54
304972 798 2 530 682;379 23 48
305114 799 1 903 903 1 50
305258 800 3 1073 1438;869;912 61 89
305354 801 2 808 891;724 19 64
305772 802 8 972 1030;288;952;1359;1112;1033;1040;966 3 14
305798 803 2 408 411;405 135 20
305836 804 2 1037 1427;647 1 50
305846 805 2 724 789;659 3 14
305862 806 2 1112 1197;1028 6 81
305995 807 5 813 840;403;1003;1478;341 11 92
306020 808 1 862 862 10 26
306308 809 5 785 1135;1310;556;615;307 89 41
306434 810 2 671 828;514 6 81
307015 811 2 1142 717;1567 8 94
307121 812 4 624 756;336;895;511 3 14
307197 813 14 832 902;760;1231;387;650;806;876;927;622;1334;711;906;875;664 4 56
307238 814 3 1006 1292;1077;650 1 50
307241 815 2 736 1041;432 2 54
307396 816 14 761 103;1042;1346;1461;1184;414;774;803;601;731;401;540;854;400 2 54
307407 817 3 588 1224;472;68 75 59
307547 818 3 1061 1305;765;1113 1 50
307999 819 8 1002 130;982;1042;1205;1011;668;1358;1620 3 14
308051 820 8 1047 952;690;1471;928;1555;1060;1010;710 2 54
308311 821 15 856 495;727;1245;1263;676;488;591;427;969;1007;1196;988;297;938;1529 2 54
308453 822 2 490 340;640 9 6
308601 823 2 618 416;820 5 74
308680 824 4 916 1240;563;796;1064 58 92
309189 825 4 1104 707;1383;883;1443 1 50
309322 826 3 896 475;1201;1012 2 54
309447 827 6 1070 1239;1083;1463;650;649;1339 2 54
310038 828 5 876 453;934;1029;1204;760 62 41
310274 829 7 848 692;883;1117;479;1581;773;409 1 50
310613 830 9 951 998;377;688;639;1303;1019;1134;1478;923 13 34
310734 831 5 759 1088;611;310;397;1388 1 50
310772 832 3 941 1077;892;854 10 26
310810 833 15 923 78;1162;1113;984;345;1663;1325;312;1341;1459;1554;817;401;477;809 1 50
311037 834 2 1026 1208;845 1 50
311154 835 2 618 353;884 4 56
311259 836 5 861 258;458;1164;1490;935 1 50
311337 837 7 779 1249;92;979;981;1156;600;395 122 4
311489 838 2 498 329;667 25 76
311502 839 3 749 580;772;896 2 54
311559 840 3 701 1161;522;419 2 54
312119 841 5 1247 876;1596;1518;1393;853 1 50
315684 842 1 965 965 2 54
315694 843 4 852 1492;821;859;235 2 54
315830 844 5 900 243;862;1339;1461;597 2 54
316196 845 2 489 81;897 53 27
316240 846 5 1158 1405;1414;1281;955;733 300 60
316679 847 1 1511 1511 8 94
316747 848 11 980 645;1607;606;1147;769;1626;1234;673;728;649;1097 1 50
321890 849 2 1107 831;1383 7 70
321921 850 4 1233 941;1252;1450;1288 1 50
321954 851 13 1134 477;1553;1083;984;1343;1374;609;1261;777;1420;1362;1255;1248 3 14
321984 852 3 1312 1640;967;1329 39 68
322046 853 3 654 883;220;859 1 50
322055 854 6 620 865;190;1126;550;549;437 3 14
322121 855 3 883 1178;644;827 1 50
322429 856 2 580 255;904 18 57
322475 857 10 1076 917;602;1253;1520;924;1276;743;1488;818;1222 7 70
322604 858 8 860 886;907;1180;478;1509;506;780;632 1 50
322712 859 3 756 822;571;874 18 57
322765 860 2 604 640;569 2 54
323211 861 12 884 1096;939;358;1584;1184;168;773;534;802;591;1049;1536 1 50
323337 862 7 825 1021;500;580;279;1128;1063;1203 196 33
324018 863 6 929 1015;1068;388;984;1035;1082 1 50
324162 864 4 1009 550;1235;1364;887 2 54
324177 865 3 730 333;1074;783 2 54
324623 866 3 1094 1688;591;1003 3 14
324704 867 3 593 558;600;620 1 50
325164 868 2 902 1085;718 1 50
325425 869 2 487 805;169 51 93
329565 870 4 848 384;1311;1074;621 30 69
331502 871 1 334 334 80 47
333744 872 3 485 654;202;599 1 50
334255 873 6 795 826;1018;579;589;904;852 3 14
334371 874 2 996 1103;890 6 81
334463 875 2 610 431;788 296 3
334848 876 14 1008 1162;1476;1064;1227;187;924;1076;518;1634;628;1425;751;1217;826 23 48
335168 877 1 492 492 5 74
335942 878 3 1171 962;1183;1369 4 56
336210 879 3 736 893;727;587 2 54
336553 880 1 1141 1141 18 57
336687 881 7 780 1280;1299;186;639;810;850;398 6 81
339111 882 14 760 767;719;511;978;1171;1015;471;861;544;646;675;359;841;1086 10 26
339535 883 2 740 582;897 1 50
341874 884 3 908 1657;568;500 90 7
342331 885 2 1036 748;1325 3 14
343050 886 2 728 611;844 2 54
349147 887 9 799 270;428;871;507;1403;848;802;1174;892 19 64
349637 888 5 1305 1264;978;1418;1404;1459 1 50
349733 889 2 504 276;733 9 6
351846 890 2 1125 1092;1158 8 94
354068 891 17 855 951;654;693;1089;801;748;710;947;942;629;1201;1139;737;1098;898;1190;116 2 54
359377 892 2 1126 942;1309 1 50
359748 893 4 763 603;977;1052;419 12 30
360721 894 4 1230 830;1369;1146;1576 2 54
365896 895 3 367 403;543;155 17 86
366491 896 9 1184 828;1080;1198;505;1046;1600;1580;1299;1517 7 70
366624 897 8 1128 522;1527;961;1463;805;1067;1154;1521 2 54
366635 898 4 898 877;1098;427;1188 7 70
366920 899 4 542 211;506;267;1186 1 50
366971 900 1 967 967 1 50
367747 901 3 994 1247;981;754 141 76
367929 902 2 821 1008;634 1 50
368104 903 2 561 566;556 2 54
368162 904 4 940 862;951;1409;538 5 74
368415 905 1 1315 1315 1 50
368617 906 16 833 842;625;116;513;1421;579;677;1081;1458;1299;1634;342;1105;327;716;586 2 54
368628 907 3 898 1075;1353;265 2 54
368656 908 6 740 882;642;1127;344;1007;438 5 74
368713 909 2 616 286;946 12 30
368768 910 2 1211 1562;860 2 54
368849 911 1 697 697 4 56
368871 912 6 700 573;227;1227;800;641;732 2 54
368883 913 3 907 827;1074;819 1 50
368906 914 8 1043 936;1243;1549;1289;924;1352;208;842 25 76
369191 915 9 892 148;877;1210;1134;748;1660;688;538;1021 1 50
369257 916 17 916 903;914;1174;888;1054;871;920;1145;491;1387;838;162;1347;875;833;1027;739 5 74
369333 917 1 1340 1340 79 28
369419 918 1 1089 1089 6 81
369424 919 4 970 1323;1229;286;1042 6 81
369479 920 5 668 1177;557;771;345;492 1 50
369583 921 14 986 372;1500;1203;221;1418;1070;1210;540;1168;1212;1106;686;977;1119 1 50
370015 922 3 1222 1495;849;1321 1 50
370187 923 1 766 766 16 19
370865 924 4 1187 875;1436;1501;937 51 93
370977 925 4 826 636;1471;838;361 1 50
371020 926 7 1102 1323;1415;1415;783;700;1482;596 5 74
371089 927 3 1050 1188;809;1152 3 14
371164 928 1 115 115 20 89
371172 929 1 1037 1037 3 14
371278 930 3 1371 1453;1214;1446 3 14
371301 931 1 502 502 11 92
371356 932 2 928 947;909 6 81
371365 933 2 1004 1492;516 1 50
371375 934 7 945 1152;734;1233;762;316;1453;966 1 50
371382 935 7 909 1215;954;409;612;1650;747;773 3 14
371388 936 7 927 1300;652;694;1184;417;1322;917 1 50
371476 937 2 454 249;659 22 25
371741 938 2 997 1082;912 56 19
372091 939 7 704 115;1081;386;688;608;1356;694 1 50
372127 940 2 956 874;1038 11 92
372268 941 5 1038 843;1416;480;1157;1294 1 50
372281 942 4 915 1302;1105;1006;247 3 14
372361 943 3 1106 1110;1465;744 181 38
372420 944 8 765 746;148;646;1282;986;921;969;421 2 54
372442 945 10 790 736;374;673;1252;716;818;965;662;923;777 11 92
372603 946 4 897 1002;609;951;1026 98 2
372630 947 10 1090 1184;1491;676;1414;691;986;955;251;1664;1587 1 50
372806 948 4 779 349;952;1246;568 2 54
373440 949 2 698 733;662 2 54
373471 950 5 1048 798;1377;1126;1267;673 24 60
373501 951 3 705 244;916;956 14 27
373515 952 9 879 1025;1468;429;1669;258;590;1191;1165;119 1 50
373595 953 4 747 529;1071;540;848 17 86
373636 954 13 966 753;1285;793;772;1406;450;1125;1513;970;1125;634;667;1068 7 70
373659 955 1 1422 1422 86 55
374044 956 2 1112 1222;1003 56 19
374146 957 12 941 1492;599;695;1023;1034;1414;850;775;918;815;528;1146 2 54
374160 958 2 769 825;713 128 54
374328 959 3 1148 978;1229;1236 1 50
374343 960 3 805 510;548;1358 18 57
374414 961 2 714 1101;326 1 50
374599 962 2 604 323;884 70 68
374718 963 5 976 1612;910;515;1094;750 2 54
374793 964 2 816 310;1321 180 90
374887 965 4 868 907;556;1201;809 61 89
374928 966 20 832 728;1182;698;1151;187;474;555;411;928;594;733;416;599;556;1390;1381;1448;886;1046;1271 57 28
374966 967 3 1066 815;1559;824 8 94
374991 968 19 895 379;866;1042;1116;1572;309;1242;801;1662;364;1244;364;428;1143;824;1142;956;641;909 35 16
375384 969 2 986 1457;514 1 50
375843 970 2 838 668;1009 5 74
377060 971 2 1036 637;1434 2 54
377067 972 3 663 473;797;720 39 68
377093 973 2 1241 843;1639 29 86
379199 974 7 1001 867;791;1128;1146;904;1020;1152 3 14
379250 975 7 803 1032;613;1291;267;313;1457;648 41 88
379258 976 2 889 861;917 75 59
379292 977 18 1027 1083;676;986;998;517;1141;678;667;1153;1079;1448;1186;1348;1356;465;678;1712;1315 11 92
379316 978 2 994 741;1247 1 50
379338 979 3 887 633;551;1476 3 14
379623 980 2 706 110;1303 1 50
380539 981 1 739 739 75 59
380557 982 54 896 1338;324;472;551;720;1216;1217;1275;1049;949;837;935;1041;741;650;1273;827;940;1681;615;1565;952;1115;66;894;1025;1238;740;1326;781;556;243;462;871;1173;1317;564;749;980;974;511;423;341;314;564;1301;1384;1079;912;1348;1156;967;1320;498 1 50
380612 983 3 1049 1018;1388;741 1 50
380711 984 5 883 1341;429;1136;893;617 3 14
380802 985 3 626 121;1227;529 5 74
380817 986 1 964 964 2 54
380863 987 2 299 322;276 151 37
381131 988 4 708 174;902;417;1337 1 50
381134 989 22 970 896;960;853;901;1345;885;425;1130;878;1041;942;1570;925;1244;296;1038;1338;1003;1396;659;741;870 2 54
381206 990 2 746 1210;283 30 69
381254 991 14 816 506;398;960;1535;649;537;571;1163;864;736;1004;956;1129;416 1 50
381316 992 10 892 1151;1037;846;1023;656;1097;866;383;676;1182 7 70
381325 993 2 728 227;1230 19 64
381354 994 20 893 673;1009;769;601;1603;596;1217;1099;593;1295;887;1049;1527;453;693;1112;700;286;1207;496 4 56
381448 995 8 967 327;1539;1047;1278;425;1171;530;1419 2 54
381526 996 8 642 441;340;798;958;139;399;756;1309 3 14
382479 997 3 729 740;522;926 41 88
382708 998 3 1277 1226;1235;1369 16 19
382765 999 6 882 467;932;1125;970;219;1578 1 50
382858 1000 3 736 712;919;578 33 69
382945 1001 1 1395 1395 126 19
383029 1002 4 974 1050;808;1390;647 1 50
383071 1003 9 1026 776;812;1101;1412;748;1097;1353;1216;722 2 54
383095 1004 6 970 815;636;959;970;1280;1158 56 19
383340 1005 4 664 577;432;635;1011 1 50
383355 1006 9 981 1341;734;1214;881;809;923;983;526;1414 8 94
384342 1007 2 848 634;1062 1 50
384560 1008 15 881 776;519;1384;947;912;1397;428;1248;314;725;1225;491;810;1225;810 150 29
384636 1009 2 1256 1162;1351 1 50
384650 1010 3 1043 1516;237;1375 1 50
384698 1011 2 680 292;1068 1 50
384742 1012 19 977 1147;969;513;467;1092;1678;1354;1013;774;937;641;1169;516;1087;292;1273;1243;934;1473 3 14
384779 1013 1 627 627 43 48
384992 1014 4 608 723;346;963;401 188 98
385422 1015 1 675 675 1 50
385470 1016 8 629 1025;447;505;653;854;927;392;231 130 70
385497 1017 2 773 673;873 10 26
385530 1018 4 967 781;784;1354;950 1 50
385613 1019 2 1137 1156;1118 9 6
385670 1020 2 916 742;1091 4 56
385687 1021 6 933 1593;372;1222;951;569;889 29 86
385801 1022 3 1068 465;1312;1426 48 34
385981 1023 1 1385 1385 1 50
386075 1024 13 931 692;286;382;1008;1310;808;1424;988;1033;805;1184;844;1344 114 28
386294 1025 13 842 62;1425;536;416;1010;1399;1551;1200;109;684;783;1063;712 10 26
386393 1026 15 951 347;1467;685;1631;993;631;1055;1410;871;800;621;649;806;1381;913 13 34
386407 1027 4 927 1092;1305;906;405 353 57
386431 1028 3 893 1043;893;743 4 56
386612 1029 3 746 611;1355;271 1 50
386638 1030 2 900 934;866 10 26
386657 1031 2 966 1179;754 126 19
386666 1032 1 1221 1221 215 80
386672 1033 4 623 323;1026;289;855 103 31
386787 1034 6 894 1287;485;1127;1193;988;284 140 52
386790 1035 3 1097 1620;370;1301 1 50
386849 1036 2 1446 1617;1274 138 88
386912 1037 2 1096 1003;1189 24 60
387007 1038 4 811 557;1126;1019;543 1 50
387075 1039 4 595 400;520;564;897 120 96
387106 1040 2 967 1299;635 1 50
