time jobId jobSize runtime tasks user peer
222491 521 1 616 616 1 198
222628 522 3 878 1002;767;866 20 767
222661 523 2 674 967;380 4 805
222890 524 3 947 443;1027;1370 16 606
223507 525 8 900 706;804;592;878;1122;1094;1442;564 3 713
223581 526 2 678 970;387 2 362
223884 527 2 1143 976;1310 1 198
224226 528 4 646 537;359;463;1224 1 198
224548 529 1 1018 1018 5 760
224597 530 18 913 511;710;1310;568;983;1300;1405;943;604;276;999;1513;629;837;1033;990;1204;627 1 198
224713 531 3 614 269;783;789 2 362
225281 532 3 1207 1335;1177;1108 1 198
225432 533 3 797 1044;711;637 11 112
226920 534 2 940 800;1079 2 362
226943 535 4 1060 1267;693;1253;1028 199 450
226957 536 8 904 1331;770;937;310;903;1215;1131;631 21 598
227871 537 7 928 1305;644;1036;575;807;721;1407 96 114
228039 538 8 1016 699;888;1280;1188;807;1188;1341;741 1 198
228185 539 3 872 885;1086;644 1 198
228311 540 6 1120 502;1094;1026;1339;1160;1598 1 198
228380 541 3 862 988;1077;521 1 198
228427 542 3 947 1302;392;1147 16 606
228446 543 2 556 603;510 1 198
228566 544 2 1099 1022;1176 1 198
228619 545 6 824 160;679;742;1342;567;1453 5 760
228660 546 2 1165 977;1353 3 713
228681 547 10 809 550;574;608;1622;1078;535;1263;420;551;891 5 760
228909 548 1 589 589 22 181
229369 549 2 1140 1351;929 18 213
229397 550 4 838 1316;580;916;541 15 399
229673 551 1 1275 1275 11 112
231167 552 3 1205 1625;716;1274 12 578
231536 553 2 930 899;961 2 362
231555 554 3 963 1141;1068;681 5 760
231562 555 2 569 715;423 151 245
231593 556 4 964 998;741;1086;1031 22 181
232818 557 1 605 605 3 713
233317 558 7 1197 1297;1135;1121;1344;1506;757;1222 2 362
233353 559 2 423 312;534 1 198
233379 560 2 745 869;621 6 94
233427 561 6 858 544;340;750;776;1227;1509 15 399
233465 562 2 1072 1253;892 21 598
233845 563 1 907 907 9 339
234293 564 9 806 1386;527;229;891;801;449;1154;1058;755 6 94
234388 565 2 794 982;605 1 198
234666 566 4 901 1068;1295;414;828 71 866
234759 567 2 804 750;859 1 198
234798 568 1 861 861 13 116
234965 569 3 1184 917;1272;1364 13 116
236850 570 13 1000 1249;953;1246;757;495;1175;1382;784;761;1739;1134;418;904 116 435
236904 571 13 785 1138;609;906;358;1190;1018;385;1587;929;532;432;796;326 1 198
236989 572 2 946 1179;712 4 805
237082 573 1 65 65 1 198
237180 574 3 491 860;405;208 27 788
237338 575 4 1223 1404;1304;876;1309 3 713
238028 576 5 618 250;871;1118;723;129 21 598
238547 577 4 828 1324;324;1352;313 2 362
238614 578 4 843 550;1033;1212;577 14 2
240132 579 2 328 127;528 5 760
240182 580 4 941 859;722;1319;864 1 198
242935 581 1 1361 1361 1 198
242959 582 7 955 1032;334;805;1032;1174;1566;739 15 399
243091 583 11 778 1144;428;335;1115;318;1252;730;534;937;1164;602 60 652
243109 584 13 911 1315;644;1189;1410;699;999;280;1265;1106;1147;1021;309;462 35 680
243623 585 8 846 683;1154;806;872;281;770;1016;1186 4 805
243834 586 3 687 351;944;765 1 198
244156 587 15 958 878;770;1185;1143;1142;274;1250;1041;1540;943;175;797;1480;1048;697 2 362
244203 588 3 855 978;697;891 5 760
244598 589 5 902 626;910;700;1674;600 12 578
244680 590 6 910 577;1287;593;1072;1204;725 1 198
245368 591 2 868 1038;698 146 855
245612 592 1 797 797 11 112
245938 593 10 978 1405;1241;1555;1474;444;497;459;1079;995;630 1 198
247007 594 7 833 1295;892;966;396;504;1080;695 33 67
248711 595 4 801 464;1006;871;864 5 760
248903 596 41 889 1213;753;220;1376;1033;1200;1215;709;1051;494;1098;828;940;981;617;1569;813;839;1713;329;1142;271;1007;582;1631;325;954;94;825;1403;600;338;1036;1464;662;396;1131;1030;1104;862;591 3 713
249688 597 3 973 1019;994;905 1 198
249785 598 3 619 520;806;532 3 713
249822 599 2 954 1035;873 1 198
249850 600 5 909 1351;729;740;698;1028 1 198
249893 601 3 1116 1147;942;1259 46 208
250174 602 3 1298 1224;1155;1516 1 198
250576 603 4 717 1099;807;526;437 1 198
250895 604 3 780 872;345;1122 3 713
251107 605 3 995 1265;841;879 36 929
251676 606 1 265 265 1 198
252262 607 8 930 617;785;1361;1109;1723;306;687;854 6 94
252783 608 12 860 429;830;1274;1048;829;1063;764;773;943;939;220;1205 14 2
252825 609 4 646 606;377;998;601 69 769
253151 610 3 993 1073;1458;447 2 362
253596 611 3 714 605;849;687 1 198
254111 612 7 993 1062;1127;767;814;1059;809;1310 3 713
255545 613 5 978 954;1128;834;1193;780 11 112
255624 614 22 1007 836;964;1504;1191;779;1373;168;662;1175;1041;924;401;1520;798;321;1013;1311;1573;894;1172;1399;1127 338 582
262501 615 4 969 787;1106;940;1043 1 198
267097 616 4 414 355;625;175;502 5 760
267640 617 3 930 1097;1363;331 11 112
269084 618 4 1118 1639;1530;669;636 1 198
270916 619 1 164 164 1 198
271357 620 2 1265 1333;1197 34 407
273448 621 1 1199 1199 1 198
274783 622 2 865 793;937 8 588
275110 623 8 981 530;896;863;1339;866;1031;1167;1155 15 399
275489 624 7 868 879;791;1354;899;347;989;816 1 198
276703 625 9 824 885;480;1023;1286;707;376;630;794;1236 1 198
277280 626 2 1434 1226;1641 246 12
277297 627 4 1152 620;1243;1203;1544 35 680
277430 628 2 1122 1007;1238 3 713
277520 629 2 1120 850;1390 36 929
277531 630 6 1096 790;1734;799;940;918;1393 1 198
277807 631 2 1293 1705;881 3 713
277934 632 1 537 537 6 94
277960 633 2 768 875;662 190 906
278134 634 16 925 1624;762;1244;667;546;471;1369;717;1069;1034;892;910;954;688;1190;660 1 198
278354 635 8 826 993;768;773;1359;487;1240;338;654 4 805
278367 636 4 805 985;960;913;363 3 713
278956 637 3 727 548;891;741 1 198
279143 638 3 894 658;926;1097 6 94
279236 639 1 1226 1226 2 362
279411 640 2 956 971;940 3 713
279504 641 1 1533 1533 3 713
279518 642 3 661 653;130;1200 1 198
279669 643 3 796 1011;458;920 4 805
279684 644 4 808 730;1215;207;1078 32 502
279943 645 2 856 1003;710 106 612
280782 646 2 1128 1288;967 1 198
280817 647 9 758 825;416;429;808;1464;882;636;898;466 74 540
281490 648 5 813 1127;493;653;853;938 2 362
281541 649 4 1025 1155;1287;1278;379 3 713
281568 650 3 740 541;957;723 1 198
281667 651 5 1055 1728;1033;555;963;998 3 713
281669 652 4 684 1096;79;1052;507 1 198
281695 653 8 935 838;1144;1143;628;767;1010;727;1226 1 198
281927 654 11 863 465;1186;1384;1002;1528;1034;1282;418;659;254;276 3 713
281978 655 4 899 1204;721;1146;526 30 516
282104 656 3 771 1162;454;698 2 362
282218 657 7 851 634;1365;523;248;827;1472;889 57 530
282332 658 5 1223 1014;1435;1533;1085;1048 33 67
282476 659 2 660 444;876 1 198
282764 660 2 1046 1458;634 1 198
282789 661 3 906 859;1043;817 24 934
282819 662 2 782 309;1256 1 198
283112 663 2 1182 1621;742 14 2
283156 664 2 1045 1037;1053 28 108
283275 665 2 656 364;947 1 198
283307 666 3 750 970;1200;79 291 113
283398 667 3 841 240;1262;1022 1 198
283818 668 2 1382 1355;1408 1 198
283982 669 1 341 341 1 198
283990 670 2 745 887;603 1 198
284003 671 2 1193 1179;1207 6 94
284076 672 2 1162 1381;942 6 94
284196 673 6 1032 1226;510;769;1065;1271;1349 1 198
284218 674 3 1205 517;1574;1524 28 108
284319 675 3 1171 1288;984;1242 1 198
284359 676 2 970 999;942 6 94
284799 677 5 1112 371;1636;738;1477;1340 2 362
284863 678 2 546 521;570 3 713
284869 679 23 829 1366;1078;968;983;1139;913;316;595;1065;863;911;493;725;568;962;868;223;1126;983;542;1037;637;700 1 198
284893 680 2 1170 1395;944 3 713
284998 681 3 612 416;1146;274 12 578
285226 682 4 864 766;1022;864;806 1 198
285527 683 5 1053 966;93;1059;1628;1517 8 588
285860 684 2 844 1046;642 1 198
286149 685 5 814 880;1079;270;763;1078 3 713
286226 686 8 826 575;544;588;1147;819;787;656;1496 158 658
286377 687 3 1175 1336;1157;1031 1 198
286675 688 10 907 1071;897;670;661;1401;1265;1188;209;705;1001 225 194
286950 689 4 954 827;1409;776;806 2 362
287066 690 1 588 588 81 231
287101 691 3 753 1120;544;594 3 713
287348 692 13 1136 1602;666;934;1230;1201;1378;518;1147;1331;1535;840;1415;974 1 198
287700 693 2 856 536;1176 26 317
287806 694 2 1330 1353;1307 149 238
287918 695 5 434 362;127;372;659;651 2 362
287950 696 5 839 905;1151;103;875;1159 24 934
287965 697 2 395 292;498 13 116
288013 698 2 624 633;616 8 588
288056 699 3 894 1244;867;571 20 767
288090 700 6 777 738;813;482;661;830;1140 182 312
288576 701 8 1010 1215;1005;1339;724;702;903;1564;626 64 595
288591 702 3 832 1203;536;758 1 198
288625 703 2 1021 937;1105 2 362
288669 704 22 884 873;1336;278;1099;775;1083;408;842;871;1289;1218;688;717;1528;1350;463;558;347;1162;294;1111;1154 72 455
288798 705 2 670 662;678 35 680
289052 706 2 1134 1025;1244 2 362
289473 707 2 979 489;1469 5 760
289495 708 8 808 1326;490;1510;212;270;1365;933;357 29 608
289638 709 3 939 776;1586;455 29 608
289692 710 15 888 332;870;609;1078;629;1143;984;654;609;1060;980;1353;1097;940;981 9 339
289771 711 5 901 1122;592;971;855;965 1 198
289792 712 2 602 858;347 17 812
289844 713 47 965 809;1054;1106;527;900;1617;914;1477;1017;1020;869;1225;1713;777;1233;864;1068;627;254;914;1018;1390;661;321;1308;923;877;875;1647;782;1059;693;1101;241;1020;506;989;232;1395;978;1508;597;1663;1283;1004;374;907 26 317
289932 714 3 799 557;1498;343 7 501
289983 715 16 959 116;1385;907;443;1072;1219;547;1103;859;1291;891;827;1456;1301;630;1298 58 270
290186 716 2 986 841;1130 11 112
290280 717 2 1226 1350;1101 2 362
290352 718 4 921 1208;593;482;1402 1 198
290365 719 4 820 464;1671;318;829 1 198
290702 720 11 914 842;519;1119;379;1582;914;1287;512;807;548;1541 2 362
290819 721 3 1008 1291;1030;704 144 834
291205 722 7 1020 1215;1446;1256;448;1096;1144;535 1 198
291266 723 3 541 959;394;271 14 2
291483 724 2 1068 427;1708 8 588
291866 725 3 350 188;205;656 1 198
291906 726 1 1121 1121 11 112
291910 727 4 908 671;1082;1169;711 1 198
292030 728 3 997 564;1419;1007 1 198
292047 729 2 836 746;926 13 116
292435 730 2 966 1258;673 139 781
292742 731 3 1040 979;942;1199 74 540
293439 732 10 1002 1409;750;1255;1033;827;620;1035;1466;1384;239 1 198
294514 733 9 1115 923;1439;1010;1023;1171;1422;1608;700;740 1 198
294588 734 2 866 869;862 1 198
294673 735 1 1004 1004 2 362
294822 736 8 943 1403;85;1394;362;1356;724;862;1358 1 198
294959 737 2 480 757;204 1 198
294988 738 1 963 963 10 320
295013 739 3 1402 1626;1264;1316 237 191
295067 740 3 1228 1224;1566;893 2 362
295069 741 1 73 73 1 198
295141 742 33 788 1123;1191;554;508;420;634;1596;770;727;1334;977;1329;1112;748;508;1040;828;1350;611;628;889;444;574;687;867;1057;173;183;703;1077;385;643;337 54 76
296347 743 5 642 491;502;1180;336;702 4 805
296394 744 2 1178 1406;950 2 362
296402 745 2 810 305;1314 2 362
296412 746 4 672 643;472;295;1278 3 713
296521 747 10 1050 986;455;1627;606;1106;1449;667;1064;1410;1130 1 198
296656 748 5 1111 1389;342;1233;1734;856 7 501
297109 749 2 884 789;979 1 198
297533 750 10 990 1395;843;1125;410;873;988;1125;917;993;1236 6 94
297543 751 6 952 1523;562;1270;835;769;751 8 588
297582 752 9 1015 1696;1285;927;512;523;1008;619;885;1679 1 198
297659 753 22 946 354;724;1339;1249;1506;855;983;1193;1542;719;1199;1214;792;985;401;899;952;841;918;384;1139;626 8 588
297739 754 18 710 896;712;994;1062;1092;433;487;932;333;1173;347;509;478;1036;478;585;417;808 1 198
297744 755 6 1074 1174;1391;1260;983;827;807 2 362
297851 756 2 987 1111;863 1 198
298080 757 3 1247 1483;1710;547 2 362
298264 758 6 978 461;1566;716;924;489;1715 48 810
298739 759 12 1264 1097;1342;1423;1483;717;1339;665;1223;1697;1586;1296;1301 17 812
299241 760 3 872 310;860;1445 1 198
299258 761 6 1012 866;1687;622;1062;760;1077 2 362
299820 762 2 778 1375;182 34 407
299840 763 1 889 889 1 198
299857 764 4 771 937;463;1057;628 11 112
299924 765 8 1002 1168;447;1726;1200;847;260;1152;1215 8 588
300007 766 14 976 1385;1549;1318;450;1078;1293;1391;1159;645;1312;426;953;425;286 1 198
300031 767 5 807 643;842;511;1348;689 16 606
303569 768 2 728 276;1180 13 116
303827 769 18 825 803;1181;611;1117;645;1000;537;952;1099;1007;539;674;949;808;917;664;669;670 2 362
303899 770 5 973 1389;752;1565;1010;147 3 713
303919 771 2 654 668;640 5 760
303935 772 4 1102 915;1339;1215;941 107 70
303951 773 1 1137 1137 359 908
304027 774 3 959 943;469;1464 61 41
304093 775 2 879 1176;582 2 362
304131 776 3 1403 899;1633;1676 3 713
304318 777 6 874 1304;155;933;558;1527;770 4 805
304630 778 3 949 876;707;1264 3 713
304641 779 2 900 923;878 1 198
304663 780 5 755 805;1041;439;1106;383 10 320
304672 781 12 843 407;653;456;735;384;504;1511;809;1236;1284;1346;789 12 578
304676 782 3 1145 988;1075;1371 93 868
304788 783 2 1180 977;1383 12 578
305390 784 4 1021 881;989;1148;1065 1 198
305555 785 7 719 1087;799;555;682;523;1125;265 23 86
305623 786 4 1224 1126;1416;1512;843 5 760
305768 787 3 569 253;728;727 215 615
305828 788 2 906 889;922 73 504
305966 789 4 828 1048;510;754;1000 20 767
305985 790 2 886 1212;561 12 578
306439 791 10 966 1474;1176;1167;1230;1314;929;254;960;860;299 1 198
306503 792 7 792 1215;690;908;151;1151;596;833 85 410
306754 793 4 880 669;432;1113;1304 15 399
307149 794 1 827 827 72 455
307188 795 3 776 613;748;966 6 94
307291 796 4 1160 1473;1504;558;1105 6 94
307428 797 9 923 1040;635;550;504;712;1635;723;1712;793 1 198
307441 798 5 1063 734;1599;1124;741;1117 2 362
307514 799 3 760 504;1003;772 4 805
307523 800 15 826 880;628;983;601;1046;1129;1203;282;755;782;608;653;983;1150;705 3 713
307530 801 3 1136 1241;1293;873 4 805
307722 802 6 718 280;758;371;801;1145;956 6 94
307779 803 3 879 753;872;1012 4 805
307936 804 3 1095 607;1408;1271 3 713
308155 805 6 650 230;669;1282;1035;105;582 2 362
308249 806 3 1093 844;1324;1111 4 805
308990 807 1 1209 1209 1 198
309008 808 2 798 501;1094 1 198
309199 809 5 1093 1291;951;929;1147;1147 50 55
309281 810 6 683 268;793;808;1537;75;618 1 198
309358 811 11 1099 1079;1181;1580;1137;1219;1539;827;1113;735;83;1593 14 2
309499 812 2 1012 987;1038 2 362
310122 813 2 1398 1444;1352 8 588
311150 814 3 1130 1223;1669;499 1 198
311153 815 4 697 913;1000;111;765 144 834
311173 816 2 619 183;1055 3 713
313355 817 13 736 919;937;802;799;239;230;576;1145;898;1576;785;561;101 194 666
313457 818 3 770 844;1099;366 17 812
313501 819 4 728 1095;209;963;647 1 198
313506 820 4 1022 1074;818;822;1376 2 362
314514 821 2 1020 859;1181 39 537
316130 822 1 1176 1176 122 356
316266 823 5 731 485;301;817;1269;782 1 198
316282 824 6 1015 411;555;1097;1581;1463;981 1 198
316628 825 3 853 1002;467;1091 24 934
316692 826 3 610 857;198;776 360 473
316764 827 2 514 692;336 11 112
317151 828 3 668 826;832;347 2 362
317357 829 2 1056 810;1301 1 198
317708 830 9 1120 1458;1135;1233;1166;919;876;1162;1224;906 288 173
318459 831 7 934 1518;686;1043;809;483;835;1163 9 339
318552 832 11 957 774;1136;620;1191;1090;680;828;524;1573;1207;902 1 198
318707 833 1 1250 1250 1 198
318735 834 3 981 1096;851;996 5 760
319026 835 3 963 280;930;1678 27 788
319360 836 3 971 1161;511;1242 4 805
319496 837 14 940 1147;987;1381;823;1178;1296;630;271;895;1094;705;1211;765;778 1 198
319803 838 2 877 833;921 2 362
321193 839 3 792 807;345;1223 3 713
321305 840 5 790 969;932;1119;308;620 10 320
321374 841 2 1146 677;1615 6 94
321966 842 4 991 1400;1157;249;1157 7 501
322502 843 2 1151 1312;990 165 587
322578 844 6 773 679;296;1116;743;1195;611 2 362
323096 845 3 785 237;1178;940 1 198
323250 846 4 802 684;726;1008;788 1 198
323442 847 14 1004 393;236;912;1251;1381;1146;1475;672;667;678;1660;1429;1432;728 1 198
323469 848 6 999 322;1246;1173;1035;1322;897 1 198
323529 849 3 1105 1372;1063;879 83 323
323576 850 2 1234 1145;1323 21 598
324418 851 9 747 722;461;764;504;286;594;378;1543;1472 25 972
324860 852 13 974 1229;1078;856;1084;449;1425;1439;1301;687;565;704;1182;663 1 198
324962 853 5 727 794;736;762;621;722 5 760
324991 854 2 680 880;480 2 362
325188 855 3 1390 1599;1719;852 28 108
325244 856 5 1086 399;1379;1404;1253;995 9 339
325412 857 2 758 680;837 6 94
325443 858 3 998 1480;881;632 2 362
325482 859 3 670 86;555;1369 1 198
325562 860 1 313 313 4 805
325732 861 11 908 782;459;759;511;1567;937;1124;1652;643;1052;505 14 2
326192 862 2 1288 939;1638 3 713
326275 863 3 1287 1261;1699;901 2 362
326672 864 8 830 705;621;613;751;887;1247;776;1039 9 339
327437 865 4 900 886;1007;854;852 6 94
327812 866 11 1036 1716;1345;1153;1701;909;325;826;995;603;841;984 30 516
330706 867 7 1069 586;1261;1289;837;1582;795;1133 3 713
332124 868 10 863 1541;758;777;267;1509;237;285;715;1108;1432 1 198
334003 869 5 1056 1625;404;1052;1100;1101 3 713
334048 870 2 978 1314;642 26 317
334661 871 7 865 1273;600;1319;71;771;1252;769 4 805
334742 872 6 786 1649;338;476;975;927;352 1 198
336346 873 3 884 780;1161;710 2 362
338827 874 6 808 1012;830;593;1016;1032;363 25 972
340092 875 8 816 278;964;1694;217;892;1098;325;1061 92 493
342250 876 14 1004 1293;983;140;1372;1513;886;1228;1533;463;1103;1171;387;1043;948 34 407
342929 877 1 1281 1281 1 198
343059 878 2 840 914;765 82 243
344224 879 2 1064 1049;1079 1 198
346183 880 1 1561 1561 2 362
347759 881 6 778 1277;644;775;925;797;250 106 612
349716 882 11 1001 824;1324;570;492;1393;964;713;1413;1616;682;1017 1 198
353539 883 4 898 1188;731;964;708 81 231
357723 884 2 948 729;1168 1 198
358401 885 4 950 1611;918;512;759 1 198
359291 886 2 690 677;702 1 198
360449 887 1 1520 1520 1 198
363000 888 4 931 1308;775;698;943 250 149
363096 889 2 922 923;921 2 362
364754 890 2 1044 1360;729 57 530
365015 891 2 470 761;179 154 546
365413 892 3 563 464;846;378 3 713
365634 893 2 935 1041;829 40 437
365708 894 8 917 689;1061;1672;688;1170;687;616;754 4 805
365715 895 1 845 845 1 198
366046 896 2 688 115;1260 1 198
366441 897 4 1084 791;1719;908;917 1 198
366873 898 5 888 537;1377;1156;1093;277 49 762
366974 899 3 732 1516;306;375 2 362
367743 900 6 1129 1071;1131;1147;831;1352;1241 26 317
367762 901 2 614 1120;107 2 362
367939 902 4 639 107;1319;918;213 3 713
368077 903 5 943 1071;434;972;1374;866 20 767
368253 904 3 774 809;533;979 256 377
368437 905 7 630 412;511;446;612;195;984;1248 316 962
368681 906 2 1036 897;1174 1 198
368970 907 2 854 972;736 1 198
369715 908 3 1175 1558;1448;520 1 198
369784 909 33 838 590;466;1111;1166;317;1015;230;1405;516;1122;583;1371;1182;896;1247;642;315;946;124;797;1553;750;472;535;1471;405;592;806;753;1150;1408;652;1066 1 198
369853 910 2 810 1261;359 12 578
369994 911 12 1001 1389;1128;1421;826;1393;828;175;390;759;1426;1386;888 2 362
370008 912 4 719 782;957;438;698 5 760
370038 913 3 931 1405;502;886 3 713
370082 914 3 668 947;404;653 11 112
370087 915 3 1234 1480;1137;1086 15 399
370094 916 1 1454 1454 20 767
370283 917 13 847 957;1010;473;703;1284;888;892;1582;950;331;335;747;857 1 198
370303 918 2 1386 1645;1128 98 635
370375 919 1 597 597 4 805
370391 920 3 1231 1089;1731;874 8 588
370413 921 2 321 405;237 7 501
370434 922 3 995 194;1571;1219 1 198
370949 923 10 966 263;1002;1293;946;614;1028;733;1246;1695;837 9 339
371898 924 8 930 1498;1061;587;787;409;623;1313;1164 3 713
371913 925 2 198 185;210 6 94
372370 926 1 718 718 2 362
372463 927 2 550 695;404 2 362
372464 928 4 821 946;406;837;1095 1 198
372591 929 20 1042 1396;1329;639;740;1345;596;1486;1131;1056;997;981;727;1601;701;1353;944;1234;1455;394;732 13 116
372843 930 2 532 615;450 1 198
372860 931 3 721 640;1193;331 1 198
373323 932 5 1223 1334;1399;1260;628;1493 2 362
373373 933 2 985 693;1277 2 362
373425 934 2 872 287;1458 271 550
373448 935 5 1161 1400;1204;960;977;1265 3 713
373884 936 32 996 890;1420;670;989;684;1339;1144;187;1718;1172;1259;740;99;642;1316;1283;1457;1624;1125;1471;580;1071;673;924;1420;1320;393;686;1073;963;1101;428 2 362
374193 937 6 1027 604;1284;580;1385;938;1369 1 198
374325 938 3 936 1084;676;1049 108 573
374401 939 8 775 636;143;1661;1266;1240;427;596;232 1 198
374415 940 2 1416 1233;1600 6 94
374438 941 20 854 472;515;1146;1298;1027;1183;470;236;926;1504;91;692;1185;205;1469;1276;743;900;594;1153 5 760
374443 942 4 1073 1262;1171;1215;643 2 362
374515 943 4 1036 1079;860;784;1421 6 94
374526 944 2 726 858;595 1 198
374540 945 8 904 891;1320;574;667;484;853;921;1526 2 362
374562 946 7 804 1089;912;629;199;1098;849;855 1 198
374630 947 4 1293 1296;1232;1198;1446 40 437
374903 948 1 865 865 1 198
374944 949 3 557 77;587;1008 1 198
374953 950 2 1293 1208;1378 1 198
375050 951 4 1098 1377;1684;267;1064 45 875
375142 952 1 137 137 6 94
375220 953 11 981 788;898;1179;858;1153;501;1646;742;1241;781;1008 4 805
375292 954 4 1143 1082;778;1391;1320 3 713
375330 955 7 1057 1112;621;1301;1082;591;1482;1211 1 198
375462 956 2 626 579;673 1 198
375776 957 5 636 1140;397;436;705;503 1 198
375822 958 1 1360 1360 4 805
375847 959 21 852 870;464;301;1648;181;923;1440;1135;1288;1116;282;864;287;1411;492;471;510;857;848;1214;1281 46 208
375865 960 3 985 874;786;1295 2 362
376310 961 3 445 61;988;285 2 362
376597 962 5 858 640;422;1029;835;1366 4 805
376625 963 7 844 1150;885;1053;829;883;679;432 6 94
376629 964 1 1254 1254 2 362
376948 965 9 728 869;454;1322;326;887;1107;451;338;798 1 198
376990 966 1 600 600 39 537
377215 967 4 684 813;359;649;914 34 407
377424 968 2 755 872;638 10 320
377660 969 2 574 826;323 21 598
377891 970 33 1040 1397;652;951;924;1121;1512;1674;1031;1125;266;1095;702;427;1078;1307;436;783;515;1241;1054;833;736;1598;1554;983;1303;1655;708;1554;1048;497;1226;1335 116 435
378049 971 1 1221 1221 74 540
378093 972 2 949 1489;409 2 362
379195 973 4 1268 855;1646;1367;1202 43 210
379197 974 17 774 386;595;435;1518;1078;273;641;856;875;505;937;673;680;667;820;937;1277 2 362
379291 975 9 765 165;984;987;517;516;221;798;1438;1262 1 198
379373 976 8 859 661;427;726;1046;592;1058;1413;946 266 462
379539 977 2 1026 883;1168 6 94
380288 978 5 777 405;401;1667;591;823 51 880
380587 979 2 960 774;1145 1 198
380591 980 3 1016 647;1406;994 127 604
380673 981 5 919 575;484;832;1442;1261 8 588
380689 982 2 590 709;472 2 362
380934 983 6 967 923;1013;534;1393;1002;936 2 362
381017 984 2 1058 1286;831 19 964
381068 985 3 553 71;663;924 3 713
381928 986 6 930 860;427;620;1470;1190;1015 11 112
382018 987 2 690 836;544 1 198
382042 988 2 800 555;1045 6 94
382095 989 3 1199 1596;1192;809 10 320
382116 990 4 936 770;1300;900;774 3 713
382197 991 3 704 520;550;1042 75 519
382208 992 2 880 1056;703 1 198
382394 993 2 1004 1037;970 195 758
382409 994 2 648 1056;240 13 116
382773 995 7 791 375;1337;946;804;974;423;675 1 198
382981 996 11 968 1353;1203;326;1485;1476;634;945;1245;982;836;163 3 713
382998 997 4 582 394;203;488;1242 1 198
382999 998 1 1469 1469 218 157
383007 999 6 1071 994;777;442;1248;1641;1325 93 868
383053 1000 26 1081 1202;1224;1217;1497;856;996;1020;283;1112;1259;1432;474;796;1532;1134;1109;484;1156;1452;1325;1111;1407;1546;345;1357;789 2 362
383062 1001 5 738 1305;485;465;849;586 1 198
383151 1002 4 849 888;1047;740;720 1 198
383162 1003 3 629 938;653;296 13 116
383169 1004 2 1138 1553;724 1 198
383210 1005 11 719 1112;984;911;758;333;398;147;550;583;1075;1054 3 713
383261 1006 4 794 958;1152;741;323 2 362
383345 1007 4 1031 888;1075;1117;1044 1 198
383352 1008 2 637 363;911 186 471
383480 1009 2 809 810;808 1 198
383538 1010 6 816 1327;810;313;1182;918;343 3 713
383570 1011 2 866 1163;568 1 198
383725 1012 8 963 1209;1304;1059;1064;1127;211;1362;369 3 713
383754 1013 40 851 1064;1647;617;736;1012;429;856;1167;722;741;576;725;1241;218;719;1008;431;895;200;716;1374;197;1411;668;1049;682;1403;1127;816;281;1054;1387;818;1074;454;445;1656;384;1304;743 13 116
383757 1014 4 844 1029;507;868;971 235 278
383910 1015 7 949 1355;1174;387;1482;1113;138;996 6 94
384040 1016 2 1045 1585;505 15 399
384077 1017 2 632 750;515 6 94
384384 1018 3 960 563;1012;1306 1 198
384491 1019 3 753 494;1220;546 1 198
384536 1020 4 690 1284;316;606;555 1 198
384543 1021 6 900 1007;703;1188;739;954;810 58 270
384722 1022 2 1066 934;1197 9 339
384910 1023 13 883 1377;275;1261;836;520;1302;1173;328;1147;424;842;1051;939 6 94
385124 1024 2 677 1089;265 6 94
385177 1025 9 1105 1345;1229;1267;891;1307;742;1155;1471;539 2 362
385425 1026 1 991 991 10 320
385481 1027 2 624 343;906 10 320
385698 1028 2 520 589;451 35 680
385719 1029 3 889 794;818;1054 7 501
385823 1030 2 575 592;558 5 760
385837 1031 3 660 855;174;950 1 198
385864 1032 16 902 913;540;1040;1082;1078;76;1071;1329;1420;717;1189;491;543;941;985;1009 4 805
386048 1033 7 996 1124;365;621;1427;1178;1133;1121 1 198
386072 1034 9 1066 937;1413;1454;860;1037;1002;534;1635;718 125 715
386154 1035 3 1231 1302;1177;1214 1 198
386160 1036 5 954 1138;1000;1121;789;722 226 304
386356 1037 2 1246 1083;1410 4 805
386427 1038 4 874 621;235;1128;1514 2 362
386446 1039 1 926 926 2 362
386458 1040 2 766 746;787 3 713
386781 1041 5 1012 812;643;1387;787;1432 2 362
386951 1042 3 1184 1195;1094;1264 71 866
386974 1043 1 779 779 3 713
387029 1044 5 949 730;1296;766;933;1022 10 320
387096 1045 106 942 765;1706;1497;1348;520;1340;224;567;1337;749;1695;1680;655;276;949;1353;1323;518;737;748;1635;597;281;1440;1216;814;1379;513;695;1284;1609;743;674;1218;726;892;370;747;1119;1152;1047;463;885;762;445;102;402;1625;1695;1133;974;973;900;879;893;1118;766;993;234;311;1136;708;1096;617;980;436;412;1047;592;1248;896;1149;394;818;1466;1128;685;994;1259;243;1710;1626;994;1646;1576;807;1006;95;1296;1350;1051;703;686;1316;724;269;628;1654;851;1678;676;1662;522;622;1157;506 4 805
387126 1046 2 774 515;1032 1 198
387188 1047 4 1190 1142;1546;1522;549 13 116
387214 1048 3 793 364;991;1023 9 339
387253 1049 7 1162 1087;1378;1109;1074;801;1163;1522 4 805
387406 1050 4 1000 1562;1305;468;664 38 994
387725 1051 5 932 742;1048;1243;647;981 1 198
387762 1052 12 984 1539;1370;655;1300;1378;215;1115;944;161;911;885;1338 1 198
387780 1053 1 1246 1246 3 713
388467 1054 10 856 1320;1279;709;615;532;1055;1075;225;1160;593 9 339
