time jobId jobSize runtime tasks user peer
205410 532 3 846 914;806;818 59 8
205486 533 16 986 839;1535;1263;955;704;937;445;677;1349;1206;993;898;950;1464;1202;364 134 10
205490 534 11 951 1132;602;116;618;1621;784;1377;905;1116;1371;818 1 47
205562 535 7 643 660;501;573;1591;155;671;350 14 29
205701 536 4 947 1098;1022;1205;462 1 47
206068 537 1 732 732 1 47
206265 538 1 127 127 3 48
207415 539 2 1204 1346;1063 1 47
207530 540 1 702 702 1 47
207603 541 1 1308 1308 6 24
207618 542 4 1044 600;1488;853;1237 2 33
208083 543 3 766 915;966;418 4 37
208189 544 2 611 482;740 1 47
208216 545 12 919 1077;1469;793;1199;563;1052;683;999;1020;493;1019;657 3 48
208246 546 2 1346 1674;1017 8 5
208282 547 4 878 447;342;1151;1573 2 33
208800 548 29 873 425;692;180;861;1600;617;276;794;1579;963;1594;887;1105;457;619;1006;377;1145;1093;932;621;990;964;528;875;1038;980;794;1312 169 33
208829 549 16 782 396;808;840;1515;377;1187;1123;260;941;968;1113;1103;339;283;521;746 2 33
208836 550 6 905 1119;799;773;1140;737;863 1 47
208892 551 2 1394 1373;1416 1 47
208914 552 2 988 1203;772 19 35
208947 553 2 588 795;382 3 48
208982 554 3 611 947;379;507 269 12
209018 555 2 744 693;794 34 14
209098 556 3 556 919;328;421 32 7
209196 557 2 1118 885;1351 2 33
209209 558 3 1243 1280;1155;1294 1 47
209219 559 5 1181 1245;996;1481;836;1347 10 23
210197 560 18 988 1128;1064;919;702;640;474;1542;789;673;422;749;1308;1296;1310;948;798;1578;1444 4 37
210323 561 4 844 981;871;448;1075 35 41
210475 562 2 718 601;836 6 24
210548 563 3 1231 1713;1042;937 1 47
210681 564 3 889 628;899;1141 4 37
210712 565 12 926 1320;1555;410;746;987;507;599;801;1110;1494;785;798 1 47
210799 566 6 990 1278;1420;1333;489;990;433 90 25
210859 567 3 840 825;1471;224 1 47
210875 568 9 769 970;1377;728;521;1071;655;349;1078;168 15 5
211035 569 10 861 1117;1388;278;1107;744;743;1417;815;720;281 1 47
211118 570 3 802 1264;809;333 5 10
211175 571 3 1022 864;1319;884 3 48
211189 572 2 704 1012;395 18 14
211232 573 7 1027 918;1018;1203;1424;1413;540;671 18 14
211262 574 4 914 534;1076;810;1236 5 10
211313 575 3 777 90;1448;793 1 47
211621 576 4 910 820;174;1254;1394 2 33
211766 577 3 849 1085;1368;93 1 47
211814 578 4 847 397;875;1256;860 10 23
211832 579 10 798 716;875;424;782;227;1072;771;432;1501;1175 4 37
211889 580 8 917 818;923;484;720;816;1592;1467;518 2 33
211905 581 2 974 1163;785 174 46
212081 582 1 625 625 1 47
212084 583 3 1146 913;1010;1515 1 47
212316 584 2 413 446;380 28 15
212364 585 2 798 886;710 13 2
212594 586 2 891 1536;246 94 7
212897 587 4 924 626;1628;284;1160 1 47
212906 588 3 565 668;272;754 34 14
213167 589 6 939 1677;68;1054;1543;510;780 1 47
213381 590 4 1095 919;1017;788;1657 1 47
213392 591 6 804 242;1456;718;700;874;833 5 10
213571 592 3 1055 1111;982;1073 1 47
213581 593 7 672 876;268;722;588;178;718;1355 20 14
213592 594 1 924 924 6 24
213733 595 10 978 1438;1268;517;990;790;1329;775;881;1047;748 3 48
213912 596 3 884 1092;1204;355 2 33
214140 597 10 721 679;446;814;394;533;1169;1077;1119;677;302 8 5
214209 598 8 1082 404;1524;969;942;1415;804;1543;1059 225 43
214254 599 3 861 926;723;933 2 33
214348 600 2 696 1080;311 24 24
214781 601 1 925 925 1 47
214911 602 2 708 704;712 98 27
214966 603 3 947 653;1490;698 3 48
215094 604 4 1068 1512;818;609;1333 1 47
215102 605 2 995 1000;990 29 3
215169 606 2 956 560;1351 4 37
215173 607 2 954 780;1129 1 47
215779 608 1 413 413 13 2
217066 609 4 804 897;991;874;454 1 47
217155 610 13 1050 1074;1007;1191;998;1378;1358;1473;179;379;1011;912;1634;1061 5 10
217672 611 4 899 1633;520;265;1178 48 18
217730 612 3 630 420;669;800 1 47
217937 613 2 988 761;1215 6 24
218050 614 7 1043 964;1272;1019;1520;1035;421;1072 10 23
218295 615 3 740 1095;364;761 21 14
218342 616 3 936 1177;452;1180 331 22
218363 617 2 989 1342;636 10 23
218378 618 2 995 455;1535 3 48
218439 619 2 944 989;899 6 24
218464 620 6 769 538;1061;757;1106;663;487 44 21
218561 621 2 506 204;809 70 28
218749 622 4 857 1029;550;1138;711 339 25
218923 623 4 1076 726;1044;1139;1397 2 33
219020 624 1 1330 1330 1 47
219084 625 4 814 614;405;982;1253 1 47
219091 626 2 1481 1341;1621 1 47
219311 627 1 978 978 5 10
219778 628 5 921 1085;792;1086;329;1314 54 38
219792 629 3 987 1165;1282;515 6 24
219904 630 3 795 760;582;1042 1 47
220277 631 11 767 732;564;852;724;648;1010;718;1101;700;519;872 15 5
220419 632 2 612 452;772 18 14
220533 633 3 658 534;408;1033 6 24
220683 634 2 988 1038;937 7 5
221308 635 2 1030 1274;787 155 12
221348 636 3 1315 1585;1153;1206 1 47
221383 637 2 864 942;786 1 47
223264 638 4 730 483;1093;839;507 1 47
223409 639 7 1079 659;1232;1175;1191;1250;1176;869 13 2
223436 640 2 1106 644;1569 44 21
223617 641 1 670 670 110 18
224182 642 8 825 374;856;924;917;731;1163;673;964 1 47
224464 643 4 986 1189;895;1125;736 52 23
224576 644 3 673 408;1106;504 45 2
224961 645 2 1209 1618;800 1 47
225043 646 8 705 815;545;1358;871;791;428;627;207 2 33
225060 647 2 498 760;235 4 37
225294 648 4 990 1326;881;459;1296 13 2
225421 649 4 785 483;872;1059;725 2 33
225446 650 2 776 792;759 2 33
225475 651 1 772 772 1 47
225542 652 1 1217 1217 1 47
225569 653 5 576 631;453;624;417;753 1 47
225669 654 3 1002 874;846;1286 49 35
225778 655 9 826 904;867;868;1270;541;472;1020;1228;265 7 5
225835 656 6 912 1272;902;740;1247;669;642 3 48
225930 657 2 1337 1523;1151 5 10
226064 658 1 680 680 1 47
226299 659 4 1102 1638;1059;606;1103 340 29
226351 660 2 586 535;636 2 33
226417 661 5 989 1052;1233;646;435;1581 4 37
226455 662 1 864 864 3 48
226609 663 7 903 1288;387;880;1147;857;996;765 84 13
226698 664 2 1318 1398;1239 2 33
226773 665 4 584 781;755;394;407 7 5
227069 666 4 688 436;1170;754;393 1 47
227113 667 11 913 800;1125;818;1045;771;303;1058;1049;1191;1449;431 8 5
228210 668 2 1254 1053;1456 1 47
228228 669 2 328 392;263 1 47
228337 670 29 969 851;197;1171;458;692;763;1574;1458;1280;1007;103;1430;475;910;1113;768;1386;1406;1115;972;543;1068;273;1718;605;839;1463;1342;1115 2 33
229441 671 8 548 339;813;1423;438;492;618;173;92 1 47
229533 672 2 728 281;1175 1 47
229795 673 2 845 1069;621 33 13
229809 674 3 1109 1558;1263;507 1 47
229996 675 2 705 381;1029 2 33
230207 676 2 1117 781;1453 27 27
230291 677 7 1019 1319;1127;905;542;1166;906;1170 1 47
230567 678 13 974 860;1294;1023;306;656;1147;522;1127;749;1647;777;1580;973 11 11
231110 679 3 671 660;879;473 4 37
231135 680 2 1311 1078;1544 1 47
231819 681 3 951 856;1076;920 1 47
231910 682 11 998 341;1118;1326;1200;134;772;1129;1632;1206;898;1219 3 48
233068 683 4 898 749;139;1363;1341 1 47
233096 684 3 688 604;379;1080 20 14
233137 685 2 1133 992;1274 5 10
233148 686 16 933 1060;996;624;1597;880;821;783;1245;216;349;747;1560;1237;706;924;1182 30 10
233338 687 6 853 889;583;736;350;1349;1211 211 2
233908 688 2 1341 1331;1351 121 32
234040 689 2 1126 1425;827 2 33
234088 690 7 628 931;1523;315;697;261;502;167 1 47
234111 691 3 901 236;895;1571 1 47
234534 692 1 1570 1570 1 47
234871 693 4 1113 1018;1532;967;934 3 48
234951 694 2 529 948;110 1 47
235009 695 2 806 921;690 2 33
235098 696 9 953 1155;1258;904;799;594;922;1328;601;1012 1 47
236023 697 2 881 901;861 7 5
236123 698 6 940 1056;676;282;1376;1152;1100 1 47
236196 699 3 901 985;739;978 1 47
236705 700 3 681 865;196;981 8 5
236798 701 9 1112 641;1492;1566;967;1183;1062;1312;568;1220 206 14
237127 702 5 1133 863;1025;1673;857;1245 2 33
237398 703 3 1024 1332;902;838 2 33
237694 704 8 722 267;1160;255;1480;625;414;530;1042 1 47
237849 705 4 656 931;711;397;583 2 33
237859 706 26 972 818;907;1020;845;716;1211;1255;1359;743;1173;539;1352;1690;1478;721;692;775;732;511;1182;793;1136;792;809;977;1040 25 4
237905 707 1 947 947 3 48
238410 708 11 824 624;649;1140;487;554;743;829;911;533;1352;1246 2 33
240289 709 6 1318 884;1165;1146;1584;1718;1410 4 37
240494 710 5 1060 1296;982;774;1559;689 3 48
240616 711 23 959 308;1512;214;1116;926;539;933;574;1671;1084;1442;810;1014;1038;560;786;718;1035;764;1337;652;1688;1346 3 48
240861 712 1 1096 1096 1 47
241050 713 15 1037 535;400;1511;1439;1362;1690;1334;282;1179;1285;777;1189;781;731;1062 2 33
241103 714 16 857 821;1440;526;1007;526;556;1233;435;412;1454;1137;1243;911;487;791;727 6 24
241576 715 3 893 754;957;968 36 20
242006 716 2 765 650;880 159 1
243252 717 12 972 899;170;498;779;728;1140;1569;1237;1394;1552;1359;336 5 10
243301 718 2 1076 1212;939 2 33
243742 719 10 927 1123;1009;917;574;846;800;406;1547;672;1375 36 20
244736 720 3 1046 407;1093;1639 5 10
244810 721 10 891 1277;676;1120;295;831;254;1062;1111;1389;896 8 5
244998 722 3 1160 1585;872;1022 9 17
247179 723 2 980 963;996 14 29
247881 724 3 1225 1101;1154;1421 2 33
250017 725 1 690 690 1 47
250151 726 6 1091 595;1731;896;971;1072;1281 3 48
250504 727 3 479 526;629;282 26 9
250773 728 2 872 1148;597 1 47
251216 729 3 1012 546;861;1629 6 24
251301 730 3 620 966;351;542 9 17
251447 731 2 586 742;430 1 47
251913 732 9 955 1516;518;1505;159;1310;1253;581;634;1118 2 33
252721 733 3 1097 1245;954;1091 10 23
252910 734 5 1007 808;1335;635;749;1508 26 9
252971 735 1 926 926 1 47
254473 736 5 686 629;296;690;639;1178 4 37
255178 737 9 759 188;686;1007;1189;894;558;980;638;688 1 47
255260 738 8 878 1239;508;913;704;766;1071;965;862 6 24
255536 739 3 1069 994;979;1235 37 25
257772 740 4 942 1104;936;1093;635 309 27
257836 741 4 754 904;829;509;775 1 47
258622 742 4 903 996;847;769;1000 6 24
258791 743 12 768 828;764;1066;962;1209;665;365;428;578;908;668;781 61 2
259162 744 6 658 1033;412;1000;452;793;258 148 25
259602 745 1 866 866 1 47
259915 746 5 841 764;880;798;962;801 2 33
263767 747 2 727 955;499 188 42
265144 748 3 983 751;1185;1014 1 47
265824 749 2 460 469;450 1 47
266442 750 4 592 920;90;413;944 1 47
267234 751 1 1115 1115 1 47
267298 752 2 278 302;253 1 47
267534 753 1 1299 1299 2 33
269521 754 1 185 185 19 35
283987 755 7 876 274;1047;1149;915;112;1526;1109 1 47
284014 756 5 791 601;891;664;1589;211 18 14
284149 757 3 877 455;1389;787 12 41
284211 758 4 1160 1224;1401;1274;741 1 47
284378 759 19 802 105;1257;821;888;650;964;811;1596;425;1499;138;552;762;729;737;696;786;548;1277 1 47
284450 760 2 707 849;565 1 47
284465 761 2 1034 1325;744 12 41
284471 762 2 648 1184;111 228 22
284502 763 6 830 544;1150;609;848;996;835 1 47
284786 764 2 906 664;1147 9 17
284796 765 2 983 1207;759 4 37
284906 766 3 925 700;1157;917 6 24
285123 767 3 915 1053;749;942 1 47
285289 768 2 882 716;1049 1 47
285559 769 4 766 212;956;580;1317 248 21
285591 770 20 975 1519;713;697;1131;1045;1229;914;451;778;906;844;910;727;1093;1339;164;1016;1710;1007;1305 1 47
285609 771 2 814 207;1421 11 11
285640 772 4 723 397;615;1064;815 5 10
285660 773 4 716 415;843;426;1179 1 47
285770 774 1 125 125 179 14
286288 775 15 956 780;730;651;818;810;410;1367;953;1438;1109;593;1097;1165;1301;1117 1 47
286526 776 2 832 851;812 2 33
286608 777 1 685 685 3 48
286640 778 4 900 1381;1063;404;751 13 2
286683 779 6 914 1522;1254;396;378;559;1378 1 47
286773 780 13 953 651;1369;951;483;830;1074;916;761;1388;1348;289;935;1392 280 7
286874 781 5 1116 759;821;775;1515;1708 1 47
287209 782 3 1130 1429;1047;915 1 47
287497 783 2 936 623;1250 23 49
289267 784 11 1094 891;1427;1238;1574;1303;903;1131;870;970;611;1112 11 11
289280 785 2 436 474;398 18 14
290367 786 1 772 772 185 16
290383 787 3 852 897;474;1185 29 3
290407 788 15 955 1678;1221;645;1266;416;745;1086;575;653;1145;1168;1272;586;754;1109 3 48
290430 789 2 580 746;413 22 10
290560 790 2 1040 1126;954 3 48
290577 791 2 1004 1209;799 2 33
290583 792 4 537 578;873;318;379 1 47
290680 793 1 384 384 2 33
290707 794 2 1243 1436;1050 1 47
290747 795 2 860 1139;581 7 5
290986 796 2 1036 980;1092 3 48
291190 797 3 1101 1516;495;1291 1 47
291600 798 11 1017 1042;1121;760;786;1405;899;1653;1434;630;932;522 6 24
291604 799 2 730 919;542 2 33
291624 800 5 1112 456;1422;994;1448;1241 1 47
291653 801 1 998 998 1 47
291710 802 2 347 203;491 1 47
291941 803 2 600 313;887 1 47
292207 804 2 960 1328;592 9 17
292244 805 7 880 909;381;1341;1317;991;389;834 2 33
292391 806 4 1222 1410;1329;566;1584 2 33
292553 807 3 805 522;1319;575 1 47
292585 808 3 1105 761;1330;1225 1 47
292664 809 2 1403 1298;1508 1 47
292924 810 5 842 776;768;1017;873;774 4 37
292929 811 7 833 1043;1141;1167;1130;267;548;537 7 5
293044 812 2 840 609;1070 63 43
293373 813 2 1172 1489;855 8 5
293385 814 2 646 549;743 2 33
293525 815 7 544 756;231;1092;825;253;318;332 1 47
293596 816 2 756 537;976 18 14
293661 817 5 870 677;167;1301;920;1284 1 47
293747 818 2 1214 1627;801 18 14
293837 819 22 1040 1541;944;1633;583;1157;346;1141;1430;794;477;828;543;1344;1706;791;765;1251;1293;951;1242;1349;774 1 47
293850 820 10 764 1058;249;1044;783;1146;567;833;917;552;493 3 48
293921 821 3 676 1429;409;190 2 33
293974 822 2 518 432;604 7 5
293983 823 22 830 806;1205;764;499;274;963;1122;875;106;940;1518;1532;835;1211;730;750;172;1381;345;701;451;1091 1 47
295967 824 2 1004 765;1243 3 48
296001 825 9 720 1021;748;214;764;789;283;493;1277;892 1 47
296028 826 2 824 875;774 8 5
296148 827 2 578 980;177 1 47
296183 828 3 788 557;674;1132 4 37
296255 829 2 1258 1116;1401 2 33
296267 830 1 1080 1080 85 17
296278 831 8 952 1464;383;936;1730;628;1397;513;567 29 3
296306 832 9 967 1002;852;882;1150;616;574;663;1555;1412 1 47
296351 833 14 954 600;355;1031;1191;1139;1175;598;1283;849;1590;444;1298;1004;800 1 47
296945 834 2 848 1324;373 1 47
297130 835 16 969 959;675;1192;1105;846;623;970;837;1059;609;1253;1248;1044;1006;920;1163 96 9
297338 836 3 1015 795;821;1430 1 47
297350 837 3 627 1008;525;348 1 47
297387 838 4 767 941;703;1165;258 2 33
297394 839 5 986 1124;1731;1187;500;390 15 5
297413 840 9 908 1091;606;1186;734;1219;1402;352;468;1118 27 27
300114 841 3 788 1179;904;282 1 47
300136 842 5 1404 1416;1558;796;1529;1721 3 48
300488 843 2 280 259;302 3 48
301274 844 3 677 456;934;642 7 5
301671 845 6 1017 1636;597;806;1318;328;1416 1 47
302185 846 3 966 838;1596;465 69 47
302220 847 3 1285 1682;864;1308 1 47
302270 848 15 784 700;535;382;1020;1059;1048;269;979;1308;346;1301;168;811;992;846 3 48
302277 849 4 1031 1065;651;1373;1035 3 48
302311 850 3 639 1032;284;602 2 33
302350 851 3 1070 1142;1578;491 1 47
303350 852 2 507 542;472 1 47
303368 853 1 741 741 7 5
303992 854 8 788 717;994;348;823;445;1147;915;913 5 10
304086 855 1 791 791 7 5
304564 856 2 860 1233;488 9 17
304590 857 5 868 1288;788;760;921;583 9 17
304752 858 8 1115 925;1035;768;1320;1354;737;1139;1644 13 2
306012 859 1 697 697 2 33
306117 860 3 914 1064;675;1004 1 47
306126 861 5 1037 1157;1135;787;1070;1035 1 47
306146 862 1 1518 1518 2 33
306407 863 3 1179 727;1451;1358 1 47
306414 864 3 1111 1233;1055;1044 1 47
306440 865 3 755 985;411;868 9 17
306468 866 2 1172 1065;1278 5 10
306610 867 4 860 552;781;1187;920 52 23
306636 868 4 1156 1511;468;968;1675 102 20
307004 869 4 1362 1498;1179;1426;1345 1 47
307069 870 2 1052 1217;887 2 33
307098 871 4 1161 1319;1337;1392;596 1 47
307127 872 2 500 130;870 70 28
307219 873 2 1288 1707;869 1 47
307232 874 2 1292 1370;1214 1 47
307276 875 5 1104 1031;568;1500;1505;914 14 29
307420 876 16 988 1440;1521;1009;1276;663;330;908;840;1046;1266;1166;659;134;723;1370;1452 8 5
307447 877 4 782 651;675;1176;628 52 23
307543 878 3 891 1014;840;820 3 48
307729 879 5 575 524;682;483;821;363 34 14
307786 880 4 831 813;950;605;956 11 11
307832 881 23 805 538;1178;1287;931;528;1206;731;1045;871;545;131;192;1342;1148;672;766;714;406;1043;503;1231;546;951 2 33
307839 882 5 1093 910;1340;850;1067;1297 195 45
307905 883 11 802 1112;1492;961;1026;889;589;420;892;151;872;422 2 33
308068 884 54 846 430;662;1008;723;835;1344;893;630;256;1319;955;772;510;771;1146;502;990;1119;983;622;335;766;657;1222;1318;1092;410;911;954;321;1236;799;863;745;1312;546;1213;915;528;759;1553;1504;449;1071;930;403;1033;675;612;866;637;180;1190;1208 137 45
308164 885 6 889 415;1063;1232;1413;647;563 20 14
308187 886 4 970 733;525;1200;1422 1 47
308291 887 5 1090 1253;694;649;1709;1143 2 33
308621 888 5 1092 1229;677;1461;1054;1041 5 10
308646 889 8 735 399;1012;1000;652;865;294;1227;431 4 37
308907 890 5 760 899;590;115;525;1669 1 47
309003 891 6 1086 1143;1037;1257;1183;1171;724 3 48
309173 892 6 550 229;858;566;487;850;313 9 17
309331 893 3 817 1480;616;354 5 10
309398 894 6 940 1292;512;1074;510;834;1419 71 43
309555 895 2 904 497;1312 1 47
309770 896 2 1143 943;1343 116 43
309918 897 3 1015 888;1242;914 1 47
310021 898 10 1030 1106;1137;365;1258;1669;820;1536;857;259;1291 4 37
310056 899 15 936 1143;1091;595;838;1152;1466;808;673;569;1413;806;1095;717;1551;129 7 5
310091 900 6 867 540;490;569;1572;756;1273 2 33
310303 901 3 708 630;804;689 1 47
310422 902 5 786 576;1008;691;835;818 4 37
310448 903 1 763 763 1 47
310555 904 1 1132 1132 1 47
311408 905 2 848 792;905 57 5
311417 906 4 1105 658;1220;1159;1384 9 17
311475 907 13 813 845;765;1084;673;1254;945;347;349;1233;1219;111;998;748 8 5
311492 908 3 1019 1025;1278;753 2 33
311789 909 7 1223 1424;1533;1527;799;177;1523;1577 37 25
311849 910 1 525 525 1 47
312003 911 2 993 1051;935 27 27
313053 912 5 989 1116;1461;550;766;1051 24 24
313071 913 2 748 1001;496 7 5
313084 914 4 957 1024;330;1191;1282 4 37
315243 915 2 960 769;1152 5 10
317274 916 2 958 1305;612 81 21
317362 917 11 681 659;329;676;495;1477;725;785;439;878;161;871 132 6
317436 918 8 931 1197;312;1102;1131;700;1280;927;801 1 47
318463 919 8 814 607;1295;781;1519;457;735;873;248 23 49
318784 920 8 744 123;122;1120;770;1129;632;1099;961 1 47
318796 921 2 861 525;1197 325 45
319111 922 3 1026 907;689;1481 24 24
319167 923 1 860 860 1 47
319574 924 5 730 989;611;1010;400;640 1 47
319771 925 1 1078 1078 1 47
319819 926 3 1209 1064;1143;1420 1 47
320036 927 8 987 522;1252;1638;631;635;1337;627;1256 5 10
320286 928 3 896 1575;442;670 1 47
320359 929 2 384 377;392 1 47
320948 930 5 1134 645;1490;1321;1246;966 1 47
320970 931 16 869 1001;1649;802;315;605;329;1284;1038;873;1069;734;1637;813;171;339;1240 2 33
321260 932 7 852 1708;217;683;549;896;468;1440 1 47
321308 933 3 910 788;1309;632 9 17
321513 934 4 844 760;1235;453;930 2 33
323136 935 6 638 510;1190;470;849;265;541 2 33
323839 936 11 818 1061;1211;856;752;448;789;775;948;275;986;893 20 14
323847 937 1 1403 1403 5 10
324260 938 1 362 362 12 41
324400 939 2 1100 797;1404 1 47
326854 940 11 871 1015;274;596;1090;1583;717;805;818;1358;998;322 99 35
327029 941 5 1137 949;1030;1029;1353;1323 5 10
327157 942 5 1409 1457;1502;1696;1180;1212 1 47
328019 943 1 1107 1107 22 10
328362 944 2 820 567;1074 12 41
328471 945 6 1151 651;966;1068;1249;1356;1614 121 32
328589 946 3 1153 1328;1285;845 80 4
328641 947 2 940 526;1355 5 10
328832 948 9 695 789;850;1037;369;375;400;835;627;971 1 47
328879 949 4 1037 649;1292;587;1620 25 4
329141 950 3 1013 987;897;1155 175 41
330483 951 1 1035 1035 8 5
330907 952 5 1016 556;1111;1186;703;1524 50 45
330960 953 2 722 74;1369 5 10
331063 954 2 648 521;775 46 36
331355 955 10 1020 749;494;1277;1454;1202;1355;1160;971;1218;318 145 16
331558 956 6 752 963;1087;1005;848;285;324 96 9
332257 957 9 826 627;530;1090;975;1161;155;839;1160;896 41 22
333972 958 5 1006 1447;1477;992;659;454 2 33
334172 959 2 532 447;617 1 47
334492 960 4 698 169;865;1064;696 205 41
335165 961 4 752 909;426;492;1182 4 37
335619 962 3 1052 917;668;1570 295 49
335776 963 2 799 1244;354 1 47
335986 964 5 870 708;1057;822;888;873 34 14
336170 965 4 792 1230;696;825;418 13 2
336286 966 3 834 1572;217;712 7 5
336561 967 18 892 1375;724;661;1298;624;1139;1225;867;563;361;1095;1203;834;1017;822;631;521;1103 1 47
337088 968 4 918 1457;286;425;1506 239 21
339991 969 3 715 411;759;974 23 49
341417 970 4 1187 1123;1388;809;1427 50 45
341454 971 4 756 191;1443;784;608 2 33
344310 972 24 944 1016;350;624;779;867;1377;670;1049;968;1227;431;520;907;911;1210;1126;1681;1177;1135;854;1317;264;587;1599 1 47
354351 973 3 928 1352;513;920 7 5
354702 974 4 1152 1165;1293;813;1339 4 37
354933 975 2 735 564;906 1 47
355214 976 2 877 1029;725 6 24
357934 977 4 1106 343;1552;1437;1094 1 47
358155 978 2 1248 1453;1043 2 33
358286 979 2 1118 930;1306 3 48
358934 980 6 724 301;1018;1216;985;361;464 56 6
358953 981 4 873 743;1279;967;504 1 47
362920 982 27 899 642;1042;778;634;660;148;795;745;1277;868;798;1422;1409;705;980;1027;1502;656;1097;1022;1026;1089;838;834;269;1066;954 6 24
364217 983 3 1029 990;985;1112 2 33
364258 984 9 922 894;656;807;1398;723;708;1301;604;1210 1 47
364433 985 2 1206 1312;1100 9 17
364619 986 8 1080 1085;996;1583;1273;593;1046;1040;1025 13 2
364631 987 5 1041 859;907;1005;1256;1178 9 17
364701 988 3 808 1243;871;310 230 35
364753 989 2 818 328;1309 4 37
364823 990 4 662 585;316;1256;491 2 33
364881 991 4 936 933;1252;1466;94 6 24
366152 992 9 994 1005;432;1410;1071;449;868;1712;1112;888 1 47
366385 993 5 755 463;948;1249;624;491 59 8
366669 994 6 1011 382;967;1050;1286;1113;1268 183 48
366711 995 13 912 643;828;1653;837;533;469;830;1268;1049;828;902;1040;970 23 49
366876 996 3 578 462;272;1001 9 17
366884 997 2 1450 1291;1609 10 23
366906 998 21 819 1090;1305;1101;987;791;324;132;1000;669;807;1194;1354;1055;505;656;952;589;553;972;1080;93 1 47
367116 999 3 624 567;511;793 6 24
367127 1000 4 725 679;524;498;1200 72 12
367268 1001 4 747 432;707;959;889 19 35
367339 1002 3 844 729;685;1119 1 47
367405 1003 9 948 991;1185;803;1067;1078;772;799;1154;679 198 19
367477 1004 2 970 1323;617 1 47
368354 1005 4 654 1141;325;193;957 1 47
369285 1006 2 123 161;85 38 40
369547 1007 76 815 219;634;871;1430;1080;1111;712;312;618;683;227;555;1300;506;1425;659;715;1660;797;440;842;430;1304;181;642;1644;989;1455;660;1717;271;859;1385;853;1093;330;1005;1337;663;348;403;300;607;1194;318;1624;376;1150;422;632;1222;374;996;1222;956;901;890;1225;1153;932;1289;362;1155;623;444;237;783;1284;323;1357;496;253;874;902;399;286 267 18
369558 1008 3 823 585;1467;418 2 33
369690 1009 4 1093 728;1339;1269;1035 13 2
369798 1010 4 885 596;577;981;1387 25 4
369801 1011 3 1291 1470;1206;1196 2 33
369842 1012 4 860 579;1312;787;764 4 37
369854 1013 2 805 804;806 1 47
369912 1014 2 591 568;614 38 40
369918 1015 7 1005 559;914;1229;931;1377;824;1199 6 24
369964 1016 4 1121 877;679;1703;1225 1 47
370011 1017 5 850 465;1437;702;1444;200 2 33
370162 1018 7 828 1148;777;369;937;859;746;962 1 47
370885 1019 4 879 681;865;917;1054 96 9
370917 1020 3 579 80;897;759 3 48
371083 1021 10 952 1335;991;1029;1701;698;976;61;672;683;1370 68 11
371086 1022 2 332 271;393 7 5
371123 1023 2 816 413;1219 147 29
371173 1024 3 565 144;1030;522 2 33
371255 1025 6 627 675;504;680;789;515;598 8 5
371451 1026 2 978 1158;799 2 33
371456 1027 5 947 1403;730;1401;1080;121 4 37
372471 1028 1 1421 1421 15 5
372631 1029 1 1047 1047 3 48
372639 1030 3 754 1052;974;237 4 37
372657 1031 3 501 402;876;225 17 25
372717 1032 2 1288 1379;1197 3 48
372769 1033 2 942 923;961 4 37
372797 1034 4 1230 1182;1675;1323;738 1 47
373136 1035 2 1166 601;1731 7 5
373395 1036 8 1022 1137;1137;1181;1476;1157;176;858;1055 2 33
373429 1037 7 964 1612;954;1337;242;928;1464;208 4 37
373538 1038 5 735 166;737;897;694;1180 17 25
373680 1039 3 886 911;1096;651 60 29
373708 1040 11 1036 1378;450;882;852;997;1573;779;1081;1096;1174;1135 14 29
373777 1041 1 1139 1139 178 27
373877 1042 21 893 1000;1344;700;894;1002;391;1405;836;1032;1388;1016;1731;732;1272;724;541;479;335;976;390;566 11 11
373962 1043 4 545 333;843;826;179 1 47
374014 1044 1 741 741 4 37
374118 1045 1 88 88 7 5
374181 1046 2 924 997;851 1 47
374191 1047 3 1175 1301;1301;923 12 41
374289 1048 2 480 585;375 2 33
374369 1049 3 1113 1120;1166;1053 26 9
374909 1050 7 899 843;450;1206;1157;836;1356;448 1 47
375019 1051 9 690 660;851;895;879;765;123;833;767;440 1 47
375054 1052 15 822 882;970;683;785;573;644;130;360;692;1217;888;981;1036;1386;1096 1 47
375208 1053 2 556 350;762 2 33
375261 1054 3 628 464;706;714 12 41
375353 1055 2 734 434;1034 2 33
375501 1056 5 859 979;981;488;1217;631 23 49
376988 1057 14 950 982;614;1608;590;434;1269;1103;1353;795;937;662;806;1172;972 1 47
377319 1058 3 979 842;1027;1068 13 2
377397 1059 2 992 586;1398 2 33
377567 1060 1 931 931 1 47
377572 1061 5 750 1116;835;767;261;772 22 10
377604 1062 7 1090 1559;1420;1270;969;906;160;1344 1 47
378016 1063 20 932 1062;301;609;625;1266;964;1401;561;819;451;765;1192;955;1557;426;1361;1541;891;679;1211 3 48
378053 1064 2 1064 1059;1068 2 33
378063 1065 2 680 298;1061 1 47
378265 1066 6 948 627;1006;1325;1038;1060;630 246 10
378288 1067 4 822 679;384;1028;1195 262 29
378314 1068 2 702 719;685 148 25
378426 1069 1 825 825 1 47
378495 1070 3 983 713;1558;677 3 48
378512 1071 4 835 75;1208;474;1582 335 3
378834 1072 1 772 772 2 33
379082 1073 6 632 1009;620;618;813;66;663 197 36
379133 1074 2 1166 932;1401 4 37
379209 1075 4 1036 1063;905;1005;1170 2 33
379242 1076 2 1181 1400;962 9 17
379286 1077 7 798 222;1519;1310;366;1093;511;562 15 5
379292 1078 3 691 461;625;988 1 47
