time jobId jobSize runtime tasks user peer
192227 533 1 915 915 4 1
192324 534 1 844 844 5 2
192369 535 1 704 704 1 7
192412 536 4 996 888;921;1205;971 5 2
192485 537 4 873 767;776;1597;353 105 2
192531 538 1 666 666 2 7
192771 539 1 1061 1061 350 8
192860 540 12 703 939;542;462;367;729;684;798;1068;1078;409;1266;89 3 4
192880 541 6 989 1438;921;949;964;1017;646 1 7
193376 542 1 231 231 248 1
193487 543 2 796 938;655 1 7
193705 544 5 721 810;716;1023;528;528 8 2
193707 545 5 939 1229;952;487;902;1125 1 7
193775 546 2 822 1041;602 1 7
193995 547 5 898 1325;533;1253;535;842 2 7
194236 548 2 820 492;1147 8 2
194250 549 2 862 673;1051 3 4
194367 550 12 1092 1164;1633;1637;1049;1238;1337;1116;323;944;451;1059;1155 11 2
194383 551 5 693 651;433;1094;882;406 1 7
194389 552 2 677 493;861 15 4
194734 553 2 994 1088;899 1 7
194914 554 3 815 1232;393;820 5 2
194927 555 1 1308 1308 195 8
194964 556 11 948 1051;1246;762;845;1158;834;107;759;1168;1356;1143 3 4
195077 557 5 1044 460;1562;681;999;1517 29 7
195105 558 4 794 629;809;357;1381 39 1
195285 559 2 1010 1155;864 11 2
195296 560 7 1037 1003;1270;1308;668;1149;1125;737 1 7
195896 561 6 924 898;114;1134;698;1108;1592 82 9
195971 562 8 855 805;583;144;1156;1252;1227;453;1221 22 9
196038 563 8 805 560;1103;914;1165;643;494;771;792 2 7
196101 564 2 748 519;978 2 7
196115 565 2 687 775;599 10 3
196122 566 6 651 250;606;518;1186;671;676 1 7
196366 567 1 1096 1096 15 4
196900 568 2 594 449;738 7 9
197184 569 5 942 1174;1555;818;385;778 76 1
197602 570 3 997 691;1312;989 6 2
197661 571 2 1213 1436;990 3 4
197735 572 2 1035 749;1321 4 1
197824 573 2 1193 1030;1356 1 7
197866 574 12 949 1159;605;1164;991;788;1469;779;607;1043;1363;676;739 1 7
197964 575 6 1025 1054;750;1295;955;1269;826 12 3
198022 576 2 993 1138;848 6 2
198053 577 10 765 462;1000;916;998;331;860;365;1127;1068;520 2 7
198208 578 1 697 697 1 7
198227 579 3 847 1005;738;798 1 7
198244 580 1 725 725 34 1
198255 581 3 1034 964;938;1201 273 6
198281 582 1 1097 1097 1 7
198361 583 2 692 693;691 3 4
198429 584 5 854 425;829;835;1195;987 10 3
198519 585 11 1139 948;1493;660;1292;1664;645;1620;1038;1255;492;1424 1 7
198553 586 7 990 423;1465;1098;442;877;1271;1353 1 7
198969 587 3 1136 1010;957;1440 19 9
198991 588 3 1146 801;1207;1430 224 9
199038 589 3 1225 1554;612;1509 1 7
199500 590 117 906 893;579;560;272;779;749;473;1090;1395;828;1199;1001;1419;919;276;716;1141;1068;662;1343;652;449;1620;824;824;931;1095;1118;1475;428;920;584;962;1169;1367;1477;1187;1467;1325;305;690;836;313;1028;188;1105;1240;1662;1013;698;812;1095;361;634;158;1048;591;992;1404;849;1543;79;632;865;899;1448;1396;1143;968;259;1146;1182;453;1018;400;722;643;1310;822;1018;349;357;1222;1614;768;1726;535;678;1594;482;602;806;454;1254;602;1517;762;1512;823;761;865;1082;1076;1015;1270;1149;759;1327;738;1223;1291;513;424;568;431;959;739 1 7
199518 591 2 1092 1496;687 32 8
199716 592 20 820 934;1203;532;582;822;1034;912;1074;543;577;565;1133;660;697;1044;904;746;389;1180;863 321 6
200773 593 2 734 409;1060 5 2
200807 594 8 863 758;91;241;1193;1567;1179;1206;670 1 7
200869 595 5 675 356;354;907;1003;753 1 7
200895 596 5 568 664;730;84;356;1004 1 7
200958 597 4 568 294;1058;636;284 5 2
201039 598 3 641 1247;530;147 1 7
201070 599 1 561 561 31 5
201092 600 5 893 1375;802;976;808;502 5 2
201149 601 12 910 327;1458;1494;589;633;1397;931;306;353;852;1097;1488 5 2
201174 602 2 1296 1489;1104 44 4
201190 603 5 855 1574;948;384;723;646 1 7
201335 604 5 813 429;1290;508;838;999 1 7
201380 605 5 755 1195;992;444;209;933 1 7
201436 606 4 928 942;1658;725;387 8 2
201692 607 4 623 849;901;451;292 4 1
202169 608 2 973 500;1446 2 7
202174 609 6 976 691;1398;1067;496;1253;950 1 7
202415 610 8 1018 996;662;1124;1174;1313;1290;545;1043 151 9
202474 611 2 886 1046;727 40 6
202494 612 3 1227 1682;1081;918 1 7
202502 613 5 987 1389;592;394;1427;1134 32 8
202967 614 2 1135 1351;919 4 1
203025 615 2 968 1046;891 8 2
203201 616 5 1017 790;1407;766;950;1171 2 7
203392 617 1 858 858 7 9
203540 618 20 744 1322;610;368;997;87;474;851;413;1451;685;1379;1134;82;691;523;1018;932;714;976;179 91 5
203569 619 1 880 880 5 2
203580 620 6 748 476;771;715;538;954;1036 64 1
203623 621 3 777 1224;791;315 1 7
203632 622 6 888 1053;451;687;831;1298;1006 6 2
208321 623 2 685 112;1258 2 7
208377 624 3 793 385;1431;564 1 7
209809 625 4 866 945;619;1154;747 62 9
210391 626 2 1110 1355;866 2 7
210666 627 1 1098 1098 187 3
210765 628 1 1535 1535 4 1
210965 629 3 336 169;249;591 1 7
210985 630 2 1009 1242;776 3 4
211018 631 19 939 1402;1277;1680;516;1061;583;873;607;691;1478;775;738;964;1557;710;969;931;694;328 60 5
211162 632 1 901 901 14 1
211361 633 2 779 468;1090 75 2
211371 634 3 363 704;298;87 2 7
211456 635 22 746 876;739;962;856;349;1205;1150;694;1158;1345;431;802;330;622;762;409;582;207;813;513;665;938 1 7
211468 636 5 1185 1356;693;1412;1070;1393 8 2
211585 637 8 702 259;994;759;1071;868;878;717;69 3 4
211609 638 13 1075 538;933;545;901;1263;1263;1078;1614;1460;1481;1342;895;663 348 4
211731 639 2 616 635;598 2 7
211792 640 48 923 1346;1354;302;860;1221;1027;1152;583;1316;698;1323;1106;925;1370;637;718;291;1238;189;595;689;1458;728;841;276;1045;392;397;645;627;435;1496;995;1234;991;734;1219;1055;1109;1188;993;1013;682;789;1621;582;1636;1168 10 3
211806 641 2 1256 1366;1146 3 4
211814 642 4 616 396;905;616;546 4 1
211840 643 1 379 379 113 5
211927 644 11 791 307;747;586;325;1500;760;1086;754;1173;521;939 2 7
211974 645 1 420 420 24 8
212057 646 4 1256 704;1252;1470;1598 2 7
212166 647 2 1327 1497;1157 1 7
212577 648 1 1559 1559 122 1
212793 649 9 1178 1084;1145;1697;1240;1122;1431;1052;588;1242 69 7
212828 650 4 814 550;1217;709;778 1 7
213116 651 1 945 945 1 7
213368 652 3 778 644;707;983 18 5
213421 653 8 658 1207;172;768;375;403;104;1433;801 9 4
213452 654 2 1064 1027;1102 3 4
214073 655 2 862 1091;633 1 7
214103 656 2 774 664;885 1 7
214115 657 5 1041 1583;756;568;937;1360 1 7
214136 658 5 929 539;991;921;1337;857 5 2
214175 659 1 947 947 6 2
215126 660 2 656 396;916 29 7
215178 661 3 1344 1392;900;1739 1 7
215195 662 2 1004 748;1259 4 1
215235 663 4 946 1123;844;1232;587 1 7
215240 664 5 857 523;1544;272;1113;834 2 7
215306 665 3 1068 1416;766;1021 6 2
215426 666 2 1017 1098;936 1 7
215483 667 2 1065 696;1434 60 5
216067 668 5 867 821;698;1256;710;851 2 7
216166 669 2 470 333;607 1 7
216195 670 3 609 817;723;286 19 9
216222 671 2 922 962;883 70 7
216462 672 4 764 1341;300;511;903 1 7
217295 673 5 910 655;729;1102;1101;962 57 2
217303 674 6 892 944;700;116;786;1459;1349 6 2
217375 675 3 864 931;1322;339 36 1
218992 676 2 1145 987;1303 181 9
219571 677 3 1079 752;1250;1235 5 2
219806 678 4 613 453;1330;400;269 27 1
220377 679 1 669 669 6 2
220622 680 2 1076 1632;520 3 4
220692 681 7 949 1200;985;1538;859;693;578;791 30 2
220774 682 7 913 372;740;1211;1249;831;938;1049 4 1
220844 683 4 865 952;221;1076;1211 2 7
220925 684 4 662 495;1102;473;576 2 7
221451 685 10 784 825;428;939;1011;506;741;534;1357;987;509 52 6
221456 686 2 670 515;824 24 8
221512 687 5 1078 1110;837;1213;1287;944 1 7
221814 688 2 1160 1118;1203 3 4
222490 689 3 629 415;730;741 2 7
222852 690 3 606 414;773;630 1 7
223206 691 2 921 1271;571 1 7
223602 692 2 492 469;514 4 1
223829 693 3 1005 1225;255;1536 1 7
223987 694 2 1059 1271;847 1 7
224219 695 2 722 782;661 12 3
224280 696 17 817 601;756;468;513;82;930;1395;963;1249;1692;947;416;1048;470;592;966;803 9 4
224352 697 4 748 958;481;857;696 1 7
224587 698 7 757 572;419;1089;1312;1561;105;243 3 4
224691 699 5 727 797;564;740;884;651 1 7
225204 700 1 468 468 1 7
225285 701 19 916 1059;825;1130;775;1097;593;939;1700;182;1469;1526;250;689;1031;1159;1046;577;483;883 1 7
225361 702 1 912 912 1 7
225543 703 4 759 1306;302;315;1113 1 7
225591 704 1 1384 1384 17 9
225732 705 2 892 1098;686 6 2
225751 706 3 716 702;825;621 3 4
225878 707 4 938 1008;683;1051;1010 10 3
225933 708 8 837 1061;946;809;882;953;689;855;503 19 9
226669 709 6 911 964;899;945;338;1273;1047 3 4
226798 710 3 879 962;888;788 28 1
227132 711 2 568 547;588 2 7
227175 712 3 848 1559;506;480 20 9
227292 713 4 801 1102;374;1000;727 16 2
227464 714 4 1286 529;1624;1484;1507 1 7
227507 715 5 968 1044;1069;940;1014;771 185 7
227685 716 2 1135 1400;870 43 2
227768 717 5 778 462;789;683;1187;767 1 7
227912 718 3 820 612;426;1421 7 9
228315 719 2 1174 1628;721 1 7
228420 720 1 381 381 5 2
228514 721 8 890 1089;1008;1033;774;435;1053;721;1010 62 9
228561 722 2 148 123;174 1 7
228715 723 6 956 1128;1054;1059;646;535;1315 4 1
228742 724 7 1031 1206;1262;817;1062;996;855;1018 1 7
228771 725 2 682 864;501 14 1
229068 726 6 838 1635;646;984;425;528;807 2 7
229133 727 4 801 335;832;813;1225 2 7
230467 728 5 1028 1063;980;1296;972;827 1 7
230503 729 3 896 991;1108;589 2 7
230567 730 2 1488 1490;1486 1 7
231012 731 7 700 1190;91;514;459;525;1310;812 103 8
231105 732 7 966 770;1433;624;655;1069;997;1214 3 4
231258 733 2 1166 829;1502 3 4
231366 734 2 1052 1586;518 89 4
231705 735 2 586 716;457 90 1
231715 736 5 1088 568;1090;694;1381;1705 3 4
232239 737 8 1124 1366;926;1182;1446;1557;842;724;945 2 7
232308 738 2 996 1273;719 11 2
232500 739 7 1020 885;1413;399;1267;1275;1120;780 1 7
232618 740 2 714 563;865 1 7
232813 741 9 773 466;995;502;1071;936;459;603;1187;737 161 5
232898 742 1 618 618 1 7
233205 743 3 796 619;758;1011 4 1
233461 744 2 984 890;1077 3 4
233615 745 3 1207 1543;751;1326 34 1
234408 746 2 1404 1584;1224 1 7
234665 747 4 722 1234;178;1036;440 11 2
234834 748 3 896 804;728;1155 9 4
235143 749 4 1218 829;1471;1646;926 1 7
236374 750 7 1119 1541;1255;1045;480;868;1624;1018 1 7
236505 751 2 804 868;739 142 9
236788 752 1 1308 1308 174 4
237572 753 2 312 205;418 1 7
238888 754 3 963 1277;422;1190 1 7
239003 755 6 970 236;877;1065;1499;1308;832 1 7
239025 756 21 936 1286;437;157;1513;1430;1447;1393;1006;546;560;571;913;144;1696;1312;789;1406;828;1547;290;380 2 7
239590 757 4 889 899;524;775;1359 21 2
239678 758 6 783 597;985;675;479;900;1060 199 7
239688 759 2 644 1052;236 1 7
240333 760 7 753 644;548;1141;922;857;426;736 1 7
241229 761 25 993 1570;1314;1366;648;1561;321;1026;1230;554;631;808;907;1113;477;1184;1626;1178;1202;1553;829;561;858;551;644;1108 37 3
244190 762 3 755 400;329;1537 2 7
244409 763 2 1176 1409;942 1 7
244468 764 2 517 839;195 4 1
245011 765 4 845 660;1358;878;483 21 2
245140 766 7 853 776;1081;552;250;1042;1047;1225 1 7
245565 767 2 660 463;857 1 7
245639 768 4 1122 1120;991;1260;1116 3 4
245888 769 1 1049 1049 7 9
245967 770 20 918 395;795;915;728;1729;400;932;1500;691;977;972;929;1509;534;699;506;1460;642;1399;644 12 3
246130 771 3 773 973;678;667 1 7
247230 772 1 1414 1414 1 7
247304 773 2 871 951;791 8 2
247430 774 4 1140 930;1324;792;1514 1 7
247501 775 2 1335 1489;1181 2 7
249410 776 57 836 184;1320;830;1211;1217;1112;677;263;590;525;492;1289;1187;1401;647;1145;570;876;827;950;1161;956;915;209;804;667;1283;107;286;1324;174;457;291;1208;950;858;529;843;1122;1208;616;642;1413;1278;1145;683;938;935;1578;561;896;669;1538;196;443;1088;349 4 1
249529 777 2 764 730;799 1 7
249825 778 2 994 735;1253 1 7
250004 779 2 1168 924;1411 66 1
250756 780 4 631 575;578;869;501 178 3
252170 781 8 946 800;1134;1385;217;838;1404;313;1478 1 7
253499 782 1 1399 1399 39 1
254012 783 3 941 905;869;1048 14 1
254446 784 5 766 727;809;331;1080;882 6 2
256279 785 2 1339 991;1687 12 3
256506 786 3 915 1131;1059;555 3 4
257425 787 1 121 121 17 9
263250 788 11 896 1078;662;1376;1602;952;844;522;684;767;709;657 2 7
263401 789 4 915 901;575;800;1383 77 9
264203 790 9 862 457;185;1199;1639;392;1050;443;1335;1054 12 3
274800 791 3 630 1022;738;131 40 6
275222 792 4 1153 1334;838;1472;968 162 6
275401 793 3 1008 1549;707;769 4 1
278212 794 3 954 1626;837;400 103 8
278298 795 2 1045 1088;1002 14 1
278387 796 11 925 980;1236;596;1218;1381;566;335;823;1470;191;1376 2 7
278589 797 4 969 216;1268;1703;689 36 1
278837 798 3 829 1147;906;434 1 7
279108 799 5 590 557;1071;211;108;1002 23 2
279216 800 4 866 1256;1204;246;758 2 7
279294 801 21 858 1253;1386;185;734;876;782;1270;1039;474;481;1603;1434;540;792;950;696;584;1057;889;539;449 3 4
279653 802 14 814 1363;383;900;524;1299;1296;1385;111;200;501;1319;267;1208;633 8 2
280388 803 3 901 1224;929;551 7 9
280600 804 2 1370 1442;1299 4 1
280637 805 3 562 697;344;644 2 7
281811 806 3 628 703;565;617 106 5
281820 807 3 983 1034;752;1162 31 5
281824 808 5 927 1045;844;1088;551;1106 27 1
282161 809 12 1019 1021;1650;778;680;1527;1059;865;754;1110;520;1038;1222 14 1
282168 810 3 1357 1633;1058;1380 4 1
282202 811 8 1000 953;1667;942;959;715;1410;698;656 1 7
282233 812 2 704 906;503 4 1
282400 813 4 1087 1294;986;728;1341 16 2
282411 814 3 974 1106;794;1022 6 2
282430 815 10 1167 726;1478;1034;784;1331;1648;946;907;1176;1641 2 7
282448 816 5 809 1175;569;665;521;1113 1 7
282506 817 2 1033 1137;929 6 2
282558 818 4 1061 801;1013;1241;1189 2 7
282809 819 2 775 855;695 1 7
282988 820 1 126 126 290 3
283002 821 10 808 600;397;1580;1132;767;754;408;312;1079;1046 10 3
283055 822 7 946 325;881;959;979;670;1480;1327 41 5
283166 823 3 1170 1733;1014;763 2 7
283178 824 6 993 700;1032;875;468;1206;1679 2 7
283280 825 11 780 1414;83;889;706;877;774;1382;254;686;660;858 209 7
283330 826 2 912 852;971 1 7
283368 827 7 1053 763;1223;757;724;1334;1482;1090 64 1
283518 828 24 934 120;653;1038;949;1252;1035;1333;1000;982;713;1089;856;1012;1542;1140;209;1233;726;995;579;936;888;1188;956 9 4
283989 829 4 1000 1691;446;970;891 2 7
284042 830 2 1136 1057;1216 1 7
284125 831 2 987 1005;969 3 4
284168 832 2 856 746;967 65 5
284191 833 1 503 503 1 7
284328 834 7 654 614;149;630;936;204;880;1165 117 8
284380 835 1 798 798 1 7
284405 836 3 801 790;1341;273 2 7
284408 837 6 939 902;892;1309;523;531;1478 36 1
284420 838 5 914 455;993;1561;895;667 1 7
284425 839 4 754 493;468;797;1256 177 1
284495 840 2 504 700;309 4 1
284548 841 2 1078 826;1330 84 6
284687 842 2 726 485;966 62 9
284880 843 6 966 1018;968;708;182;1277;1643 6 2
284906 844 2 850 854;845 1 7
285007 845 1 827 827 2 7
285016 846 2 750 833;667 10 3
285025 847 3 916 1330;332;1085 5 2
285029 848 15 864 1276;1265;76;1585;839;499;996;1067;963;935;551;92;1425;410;983 7 9
285046 849 5 1000 1538;647;868;410;1539 9 4
285088 850 2 1030 1071;988 1 7
285130 851 1 1062 1062 177 1
285348 852 14 778 221;1411;505;531;1512;592;342;1056;444;672;574;1303;858;878 20 9
285392 853 2 1022 916;1128 1 7
285406 854 4 992 736;1112;1321;800 1 7
285490 855 10 927 1065;692;1234;802;800;969;401;801;1188;1315 1 7
285499 856 2 526 795;258 2 7
285501 857 9 968 1372;1055;943;866;1436;612;1034;406;990 1 7
285517 858 12 733 405;316;166;1106;723;730;212;865;988;1220;1014;1048 1 7
285542 859 6 1225 1110;1322;1522;938;1322;1136 13 9
285851 860 2 659 751;567 17 9
285960 861 2 825 669;981 1 7
286330 862 8 1042 1511;919;902;601;987;1562;520;1332 1 7
286425 863 7 893 990;991;970;1237;1312;98;654 1 7
286436 864 9 968 924;778;1260;728;1057;1175;1184;1069;535 1 7
286590 865 2 873 676;1070 2 7
286611 866 3 1102 1400;967;940 2 7
286628 867 3 1016 878;1280;890 2 7
286641 868 2 1054 1002;1105 2 7
286659 869 3 857 1240;521;809 5 2
286707 870 12 880 1358;631;1135;1062;522;878;707;1327;246;979;591;1127 22 9
286728 871 12 960 955;675;1264;562;591;1162;1228;972;817;1527;540;1231 40 6
286804 872 2 975 1059;891 1 7
286817 873 1 1284 1284 2 7
286876 874 2 910 545;1274 8 2
286900 875 3 948 906;1141;796 1 7
287145 876 2 525 583;467 1 7
287210 877 5 622 497;434;1235;69;877 1 7
287268 878 2 882 910;855 165 8
287551 879 3 1007 1328;1007;685 2 7
288337 880 1 366 366 3 4
288359 881 1 135 135 4 1
288371 882 5 948 609;517;1214;1267;1135 1 7
288460 883 2 527 621;433 102 2
288507 884 3 759 307;791;1180 70 7
288656 885 2 816 899;732 107 8
288705 886 3 925 1092;953;729 10 3
288755 887 4 643 262;828;395;1086 2 7
288898 888 5 905 1050;230;1329;1286;628 1 7
288979 889 2 1000 921;1079 1 7
289055 890 8 634 457;501;263;831;759;450;1069;741 1 7
289073 891 3 558 728;541;405 199 7
289083 892 1 1212 1212 1 7
289103 893 2 898 624;1173 2 7
289112 894 2 1386 1057;1716 1 7
289514 895 2 893 1676;110 2 7
289522 896 2 1469 1266;1672 7 9
289702 897 4 758 879;1258;337;558 12 3
289892 898 1 1183 1183 1 7
290082 899 8 979 1370;743;969;1077;99;518;1355;1700 18 5
290173 900 3 1222 616;1551;1500 6 2
290628 901 5 822 1050;577;1163;944;376 19 9
290700 902 2 736 224;1248 10 3
290890 903 11 754 358;806;165;1274;467;956;980;852;641;1014;776 38 2
290909 904 2 1002 887;1116 16 2
290943 905 2 1218 1125;1310 2 7
290983 906 3 1010 1397;1268;365 1 7
291025 907 3 942 661;834;1331 2 7
291034 908 10 1116 726;1441;1072;867;1262;1184;1453;977;559;1617 1 7
291102 909 1 1090 1090 5 2
291242 910 2 513 187;839 1 7
291518 911 1 1475 1475 2 7
291551 912 7 970 1641;1409;71;591;1483;1203;390 3 4
291591 913 1 437 437 1 7
292012 914 3 857 1109;997;464 1 7
292235 915 4 655 1129;195;889;407 2 7
292358 916 6 818 1370;693;1148;770;244;685 23 2
292840 917 2 440 136;743 47 7
293293 918 4 711 373;505;1244;722 10 3
293518 919 4 770 1446;517;646;470 2 7
293578 920 15 926 867;829;1047;1036;763;1204;591;178;585;1560;1222;1119;375;1225;1291 42 6
293779 921 26 871 1483;1406;1254;701;563;1304;327;909;924;1084;238;984;1431;772;754;503;907;1067;1152;545;1458;308;383;764;994;433 3 4
293927 922 5 559 206;967;473;372;776 5 2
293995 923 2 737 954;520 6 2
294005 924 2 1068 1026;1110 157 4
294288 925 5 994 1534;930;515;982;1007 69 7
294494 926 3 684 918;262;872 1 7
294497 927 1 599 599 186 8
294595 928 4 966 1067;1421;888;488 25 2
294660 929 9 774 1212;761;652;483;429;1304;439;665;1025 1 7
294795 930 10 1064 1599;588;1211;1101;829;1073;824;1090;1074;1248 8 2
294820 931 4 892 813;757;968;1030 2 7
294834 932 4 1024 1594;218;680;1606 122 1
294931 933 1 1154 1154 6 2
294978 934 7 956 1056;1449;492;878;565;540;1713 15 4
295042 935 2 1044 1347;740 1 7
295064 936 1 440 440 9 4
295204 937 3 711 838;378;917 6 2
295723 938 3 703 732;526;850 1 7
295831 939 2 1536 1681;1391 125 8
296472 940 40 936 1474;809;1677;650;1290;1070;401;716;911;1088;1043;854;971;959;394;1532;829;1331;65;406;217;1647;708;1043;1042;1277;798;311;1435;825;1149;687;495;1454;1154;1329;1005;1064;732;609 13 9
297598 941 3 931 562;1044;1186 62 9
297831 942 4 713 477;1192;938;246 6 2
297921 943 6 920 809;1440;1280;817;853;322 12 3
297934 944 8 844 1324;470;445;908;1217;775;730;882 1 7
298186 945 5 613 500;1091;341;756;378 1 7
298231 946 4 1186 1473;1419;873;977 1 7
298261 947 1 564 564 7 9
298422 948 5 858 1179;765;1014;1166;165 6 2
298800 949 2 805 589;1021 1 7
298815 950 8 938 160;272;1081;787;1079;1578;1253;1297 4 1
298899 951 3 1228 1380;1445;860 5 2
298914 952 3 605 523;699;592 1 7
298932 953 3 860 1089;990;502 8 2
299201 954 4 1039 818;902;1257;1180 2 7
299257 955 17 898 1499;1078;957;1412;660;613;974;724;1126;813;573;834;495;1066;1154;658;627 10 3
299283 956 7 845 820;1174;1218;1002;319;414;966 3 4
299287 957 5 834 712;315;519;981;1641 2 7
299326 958 8 745 368;488;1236;409;494;1065;765;1138 14 1
299626 959 5 848 847;686;1392;1002;311 13 9
299832 960 4 996 1062;1065;1472;383 7 9
299881 961 2 306 109;504 5 2
299906 962 6 1174 1086;1102;1146;1032;1575;1105 22 9
300218 963 7 881 529;551;1052;1126;1612;276;1018 2 7
300247 964 4 1096 858;1421;1130;976 4 1
301052 965 5 553 438;467;940;314;606 1 7
301080 966 9 1080 1133;1149;1341;1737;793;1049;1003;734;780 10 3
301585 967 1 1190 1190 2 7
301634 968 8 633 1058;499;150;575;711;374;787;908 4 1
302084 969 3 1080 1422;808;1010 33 7
302170 970 5 811 877;923;584;849;820 34 1
302233 971 4 907 1377;1027;430;795 3 4
302264 972 1 1380 1380 176 6
302285 973 10 942 754;660;513;1391;1407;1143;795;1221;931;608 2 7
302313 974 4 771 261;353;1307;1163 2 7
302525 975 4 857 1012;852;775;790 19 9
302539 976 7 1112 1242;445;1488;1030;1296;1356;926 78 1
302542 977 4 888 774;1047;1043;690 326 7
302607 978 2 952 818;1085 7 9
302763 979 2 664 898;429 1 7
302908 980 10 956 838;1518;879;665;1730;577;674;690;1498;495 35 7
302926 981 13 1025 1237;904;1122;637;1416;1181;419;1532;1106;1287;574;811;1105 1 7
303033 982 4 955 1023;261;1352;1184 1 7
303059 983 2 1114 1077;1152 1 7
303097 984 5 963 1239;730;1264;92;1491 1 7
303115 985 2 954 840;1068 2 7
303150 986 2 1018 1159;878 1 7
303534 987 5 1002 1446;1280;840;732;713 1 7
303822 988 3 683 532;968;549 1 7
303869 989 7 914 1397;847;996;1621;568;583;387 5 2
303933 990 3 1010 480;1729;820 1 7
304014 991 5 1186 980;1386;1056;1558;948 2 7
304051 992 5 1117 1648;691;1277;854;1113 5 2
304411 993 5 1004 834;1482;655;1244;804 3 4
304651 994 4 760 850;459;1089;644 3 4
304709 995 7 852 1326;864;382;641;1240;632;882 1 7
306104 996 1 406 406 1 7
306185 997 3 1164 1441;935;1116 3 4
306221 998 51 950 1008;551;1416;1226;1208;862;1541;1261;832;744;478;1351;1507;135;1673;880;1124;150;1435;1187;1044;1513;857;95;1125;143;1260;1348;1079;877;645;978;759;885;1016;1150;958;1269;573;840;1370;189;518;794;492;667;1362;1274;922;1195;665 1 7
306329 999 1 659 659 23 2
306473 1000 2 934 770;1098 5 2
306664 1001 2 787 964;610 1 7
306735 1002 2 808 929;688 1 7
306838 1003 1 842 842 8 2
306870 1004 5 1005 998;881;1241;549;1358 1 7
307114 1005 6 739 723;1096;517;196;1211;693 9 4
307146 1006 3 1121 1075;1449;839 43 2
307507 1007 2 878 761;995 2 7
307539 1008 4 685 516;457;1028;739 1 7
307593 1009 1 1190 1190 4 1
307614 1010 6 939 1179;1129;516;989;915;905 1 7
307757 1011 48 823 1513;412;166;545;1692;382;242;1235;1149;723;1247;358;753;523;1183;1328;141;807;764;995;687;606;1378;1348;773;721;545;1130;1150;1121;803;629;955;769;863;568;688;1412;477;1352;591;1093;1206;360;589;108;429;1017 101 3
308045 1012 9 735 1359;781;459;965;990;611;415;533;502 1 7
308119 1013 1 875 875 2 7
308698 1014 2 964 785;1142 3 4
308729 1015 4 643 735;300;495;1043 4 1
308872 1016 2 1081 902;1260 1 7
308892 1017 9 972 501;345;1255;1524;251;1454;1327;1546;543 1 7
308981 1018 6 963 1352;777;914;1421;696;619 10 3
308988 1019 4 1119 1414;539;1527;997 3 4
309188 1020 3 868 1179;885;539 1 7
309219 1021 3 495 537;244;704 70 7
309245 1022 1 456 456 104 7
309519 1023 2 1250 1515;984 1 7
310166 1024 3 1113 656;1309;1374 1 7
310221 1025 7 955 1436;950;849;869;854;1028;696 7 9
310263 1026 6 748 595;981;1344;263;223;1080 38 2
310295 1027 8 757 1174;977;838;347;1347;895;156;322 5 2
310408 1028 6 900 1268;861;954;778;1246;295 5 2
310513 1029 4 987 991;1412;852;693 27 1
310980 1030 2 1071 845;1297 20 9
311105 1031 2 1318 1205;1430 1 7
311647 1032 4 1356 1174;1589;1070;1589 120 8
311715 1033 2 1228 974;1483 1 7
312068 1034 3 946 897;1088;853 34 1
312099 1035 4 842 807;1364;847;351 1 7
312287 1036 1 336 336 1 7
313387 1037 2 596 190;1003 1 7
313527 1038 14 957 1401;656;1464;480;1331;315;981;314;1110;890;1249;834;1184;1183 14 1
313641 1039 1 670 670 3 4
313797 1040 3 843 804;315;1410 1 7
314553 1041 15 877 965;1430;1036;821;1046;1268;1032;627;564;1343;80;782;928;322;916 1 7
314773 1042 6 892 1045;806;318;1213;973;999 38 2
314940 1043 2 790 334;1245 1 7
315075 1044 3 990 997;825;1149 23 2
315217 1045 5 1028 1302;1363;723;862;889 1 7
315560 1046 13 980 337;1147;723;1330;169;572;735;1488;1209;1354;1444;1232;995 1 7
316282 1047 5 977 1194;1036;815;653;1188 12 3
316748 1048 5 740 1097;812;796;639;355 10 3
317004 1049 1 266 266 2 7
317363 1050 12 770 494;1029;283;788;857;653;896;1129;930;349;1065;769 2 7
317729 1051 2 658 572;745 8 2
317816 1052 5 857 939;1039;894;1026;389 5 2
317879 1053 4 782 385;670;889;1184 3 4
318673 1054 2 981 1108;854 8 2
318710 1055 3 1052 1562;651;943 3 4
318742 1056 2 1105 1061;1149 5 2
318915 1057 2 766 899;633 11 2
319055 1058 4 1361 1323;1025;1541;1556 1 7
319428 1059 8 954 874;1195;191;1696;668;1462;388;1156 21 2
319448 1060 3 392 80;441;655 1 7
319456 1061 3 1072 1266;1059;890 1 7
319610 1062 3 1028 716;1170;1198 5 2
319623 1063 7 924 908;518;325;1209;1510;601;1396 156 3
319680 1064 4 608 740;927;443;320 1 7
320061 1065 11 751 697;586;932;563;853;893;1197;714;506;761;564 1 7
320382 1066 3 855 223;1550;792 178 3
320386 1067 9 818 1099;649;663;858;535;262;1272;1092;936 2 7
320529 1068 1 169 169 7 9
320803 1069 2 1084 1019;1149 4 1
321630 1070 2 811 1013;609 1 7
321820 1071 2 1018 592;1444 9 4
321865 1072 2 960 856;1065 1 7
322002 1073 2 1325 1325;1325 2 7
322019 1074 12 1040 232;1364;1326;930;1225;912;1487;1335;709;1204;923;834 9 4
322498 1075 4 1024 882;1448;1139;626 1 7
322690 1076 2 1188 1317;1058 1 7
323223 1077 7 982 844;1211;844;1242;757;1252;727 1 7
