time jobId jobSize runtime tasks user
417841 1334 6 625 117;225;732;200;515;276 1
418052 1335 7 625 343;932;794;664;1019;144;329 1
420962 1338 6 625 747;511;326;252;1441;412 4
424546 1342 6 625 195;395;190;94;259;633 3
424804 1343 1 625 273 3
425674 1347 1 625 99 5
426201 1349 9 625 584;361;491;692;1169;675;1037;507;977 1
426472 1350 18 625 689;127;309;552;96;369;627;934;814;1271;309;329;1090;115;843;840;601;424 2
428794 1353 3 625 605;523;418 1
434536 1363 6 625 606;333;214;76;370;1155 3
437892 1367 1 625 807 18
442280 1370 3 625 490;1199;207 2
442526 1371 19 625 593;611;750;66;427;122;818;688;650;575;324;338;938;820;775;522;874;175;455 1
455609 1374 1 625 513 3
455630 1375 3 625 130;920;564 1
455857 1376 1 625 987 6
456300 1378 17 625 146;678;514;393;948;853;396;296;761;996;754;113;240;205;1434;1038;385 23
456509 1381 4 625 532;314;657;1267 7
457608 1385 6 625 753;1443;208;645;798;165 3
457726 1386 4 625 560;571;376;916 7
457822 1387 2 625 1058;1052 3
457845 1388 1 625 697 4
457942 1389 8 625 420;480;785;724;160;150;545;528 3
458744 1392 3 625 1416;90;329 1
458757 1393 2 625 343;573 1
461048 1399 21 625 563;636;1012;204;523;813;160;914;664;199;331;95;542;521;468;547;1068;902;144;864;1335 2
461125 1400 2 625 1151;422 1
461272 1402 4 625 1179;759;701;566 1
461509 1403 2 625 436;218 33
461514 1404 1 625 1311 4
461789 1407 2 625 665;814 1
462030 1409 8 625 1162;604;599;818;559;163;532;175 14
462175 1412 1 625 63 1
462676 1414 1 625 530 6
462746 1415 2 625 507;673 1
462855 1416 1 625 1023 3
463462 1417 4 625 260;1014;985;664 1
463484 1418 2 625 668;1002 19
463505 1419 1 625 756 4
463980 1420 1 625 592 3
464453 1422 1 625 1292 6
464582 1423 67 625 815;970;548;826;102;343;276;633;869;747;1278;209;570;740;856;1351;218;650;636;501;138;1259;434;730;533;494;866;607;446;773;1347;421;1263;726;737;676;750;70;450;720;232;645;510;800;1474;820;174;760;986;92;547;688;550;593;237;761;1189;477;317;268;1231;228;575;844;562;357;1034 1
465885 1428 6 625 955;1486;381;637;429;940 3
466147 1430 5 625 941;613;747;648;543 1
466635 1431 2 625 405;955 1
467561 1434 3 625 943;811;185 25
468456 1438 6 625 458;760;519;902;903;427 1
468466 1439 6 625 315;333;855;580;681;390 4
468648 1440 15 625 221;364;1295;743;175;657;1183;522;930;854;235;1040;953;860;585 3
472686 1445 4 625 284;811;265;327 4
476502 1454 2 625 746;942 1
476773 1456 1 625 537 6
478624 1459 2 625 824;530 31
478801 1460 1 625 683 1
479212 1462 3 625 261;966;314 1
479329 1464 1 625 917 1
480474 1467 1 625 341 5
480607 1468 1 625 504 1
480690 1469 2 625 463;845 4
480913 1472 3 625 74;948;408 2
481309 1473 3 625 350;587;971 3
481344 1474 1 625 760 1
481369 1475 3 625 316;1289;202 1
481732 1476 3 625 574;506;594 29
481872 1478 4 625 418;330;287;136 44
482038 1479 1 625 617 9
482846 1482 1 625 620 31
482863 1484 6 625 421;598;783;154;643;466 28
483468 1488 23 625 109;336;1386;894;1035;762;76;358;556;746;90;480;425;1018;486;926;691;230;220;313;545;723;759 6
483484 1489 2 625 912;373 1
483548 1490 1 625 808 2
483583 1491 2 625 255;729 1
483850 1492 1 625 729 1
484603 1495 3 625 217;980;269 1
484633 1496 2 625 276;587 26
484683 1497 3 625 354;710;546 1
485703 1500 6 625 327;687;1370;938;227;520 1
489718 1514 7 625 659;300;867;616;136;273;803 1
489880 1516 9 625 706;240;362;317;504;81;848;1234;165 6
489932 1517 3 625 444;798;404 1
490047 1518 13 625 827;659;634;589;182;362;537;779;752;529;1022;544;81 1
490582 1519 2 625 74;122 1
491402 1523 1 625 714 9
492209 1524 1 625 1160 1
500178 1528 3 625 1165;811;825 1
500320 1529 7 625 777;698;342;137;366;77;647 1
501207 1531 1 625 1430 1
501356 1532 1 625 82 1
501953 1533 1 625 642 12
502122 1534 22 625 443;473;867;610;380;368;67;680;630;644;290;218;399;1203;907;441;539;794;349;494;335;190 1
507069 1539 1 625 319 13
508117 1540 2 625 470;807 6
508149 1541 7 625 1398;594;604;939;1083;693;422 6
508366 1542 1 625 851 1
518235 1549 11 625 241;704;621;1151;921;566;114;761;1269;814;660 3
532111 1558 10 625 264;1281;504;1095;762;435;997;468;898;181 3
536041 1560 6 625 911;922;123;672;1159;978 33
540702 1562 31 625 904;690;851;253;466;1272;447;239;652;584;916;630;80;1021;578;581;481;376;651;380;1028;152;866;1327;1287;1375;1009;691;791;573;546 1
540750 1563 13 625 106;300;182;442;562;595;1472;93;1346;816;1054;581;488 1
541211 1565 4 625 838;886;833;720 1
541533 1568 1 625 384 2
541579 1569 8 625 83;828;557;455;733;93;145;616 1
541776 1570 4 625 651;438;392;162 1
541824 1571 4 625 286;1392;640;558 1
542029 1573 1 625 954 3
542345 1575 5 625 601;610;200;339;866 1
542348 1576 2 625 965;1087 1
542372 1577 5 625 162;630;485;322;539 1
543282 1580 18 625 357;414;100;525;506;706;895;260;932;554;332;783;482;730;718;535;382;496 1
543335 1581 1 625 1317 3
544007 1585 16 625 637;154;656;119;183;436;958;921;887;966;832;1047;176;831;598;266 10
544283 1588 1 625 375 1
544337 1589 3 625 703;1212;381 10
544367 1590 18 625 524;179;487;516;767;786;580;286;541;244;469;893;611;586;429;78;462;795 11
544397 1592 2 625 222;898 2
544929 1593 1 625 521 13
545195 1595 4 625 643;693;701;1085 11
545545 1597 5 625 327;707;677;946;749 5
545569 1598 10 625 327;257;366;306;756;736;630;1184;807;722 1
545675 1600 2 625 705;242 1
545934 1601 9 625 798;1347;684;979;1348;496;234;1048;251 1
546079 1603 1 625 843 52
546187 1604 2 625 304;567 5
546544 1607 1 625 684 2
546803 1608 2 625 688;962 1
547042 1610 12 625 393;109;521;479;303;491;272;461;1129;1103;773;1077 3
547057 1611 8 625 623;250;722;591;715;1046;1049;416 3
547109 1613 1 625 771 1
547295 1614 3 625 791;550;285 1
548605 1623 2 625 343;223 1
549397 1627 1 625 697 1
549960 1631 1 625 572 1
550120 1633 1 625 390 1
550150 1634 4 625 1228;971;829;1306 1
550372 1636 2 625 848;1413 1
550598 1639 6 625 1277;550;366;650;1191;314 1
550774 1640 2 625 707;518 9
551109 1641 29 625 884;298;561;1146;687;945;924;681;1024;608;816;699;562;1079;350;315;631;1030;676;1148;129;580;1046;1285;674;418;460;812;1218 1
551115 1642 12 625 481;595;449;1466;168;817;631;211;992;622;694;190 18
551278 1644 1 625 1265 3
551436 1645 7 625 118;577;668;201;231;501;108 1
551517 1647 3 625 233;587;774 5
551862 1649 9 625 727;170;1182;699;955;181;784;889;847 25
551923 1650 1 625 692 3
552110 1651 1 625 476 1
552113 1652 7 625 1416;1124;447;721;226;438;273 3
552245 1654 2 625 1137;278 1
552527 1655 5 625 135;725;459;609;922 1
552580 1656 1 625 307 1
552593 1657 31 625 959;332;1079;492;710;1265;313;466;64;260;726;238;612;701;1143;411;863;1379;1188;1194;1090;899;781;687;768;480;1277;872;77;654;459 1
552930 1661 7 625 603;208;1102;532;1146;219;829 1
553091 1662 1 625 433 2
553130 1663 4 625 734;514;600;722 3
553183 1664 8 625 905;340;360;307;745;185;742;874 68
553212 1665 3 625 307;753;220 1
553288 1666 6 625 986;396;622;327;596;641 3
553360 1667 3 625 961;359;950 1
553441 1669 1 625 346 1
554328 1670 2 625 814;496 3
554807 1671 41 625 1011;274;272;1219;497;416;412;257;377;649;1408;213;886;139;411;1019;1070;635;1254;961;874;665;239;469;1223;645;796;444;363;496;788;908;400;825;103;338;306;1062;174;126;612 1
554990 1672 1 625 323 2
555284 1674 5 625 566;436;899;1212;813 1
555677 1676 3 625 623;1023;595 1
555982 1679 6 625 975;737;362;1382;365;499 24
556177 1680 3 625 557;216;623 4
556204 1682 18 625 73;327;413;187;115;530;120;623;629;1044;153;1074;801;199;808;1373;753;910 8
556269 1684 2 625 667;945 1
556401 1687 4 625 126;284;203;435 2
556425 1688 6 625 148;238;741;282;684;846 2
557388 1690 7 625 495;321;364;861;416;367;135 21
557669 1691 1 625 249 1
557983 1695 9 625 250;602;929;503;443;467;1079;1061;746 10
558233 1697 1 625 1202 3
558432 1699 2 625 466;382 1
558581 1700 16 625 198;541;643;830;503;612;1245;470;398;889;395;896;389;156;473;418 56
558701 1701 2 625 1467;74 1
559136 1702 2 625 719;856 2
559212 1704 4 625 1103;216;336;217 10
559360 1706 7 625 214;85;236;557;611;902;1102 2
559390 1707 2 625 84;171 2
559687 1708 5 625 482;589;603;1069;1271 3
559785 1711 2 625 62;608 27
560022 1712 1 625 285 27
560070 1714 5 625 658;400;605;646;380 3
560117 1715 2 625 552;318 1
560777 1717 4 625 770;663;455;976 3
560940 1719 2 625 111;173 61
561025 1720 4 625 1011;662;311;150 4
562639 1723 20 625 917;695;463;848;270;889;1199;556;847;1109;645;1453;626;484;643;1021;431;605;294;442 1
563090 1725 3 625 372;231;909 1
563207 1727 2 625 372;613 1
563298 1728 8 625 530;323;170;735;852;724;90;284 21
563413 1729 7 625 689;1103;548;819;938;403;1260 1
563445 1730 1 625 836 1
563541 1732 5 625 250;967;572;789;663 2
563619 1733 2 625 605;568 1
563900 1734 3 625 393;1129;482 1
563920 1736 12 625 805;83;96;208;295;737;1011;304;986;456;250;950 2
563964 1737 6 625 1028;520;431;468;708;933 2
564372 1741 3 625 325;763;946 2
564532 1742 1 625 537 1
565407 1748 13 625 961;582;244;523;224;539;140;826;704;824;249;665;842 15
565502 1749 5 625 275;178;846;715;667 5
565817 1752 20 625 283;304;696;205;775;857;812;298;101;886;139;942;680;472;683;422;232;497;452;536 16
567705 1758 18 625 940;583;559;246;571;1257;103;218;109;556;701;614;203;551;1217;1022;282;69 1
568479 1761 19 625 602;406;127;790;1270;317;625;330;637;239;413;472;191;559;92;385;1085;851;813 1
568504 1762 1 625 261 2
568688 1763 2 625 1038;826 1
568928 1764 3 625 304;154;1030 1
569008 1767 9 625 629;1020;334;943;750;238;604;1209;418 17
569104 1768 3 625 60;114;984 1
569143 1769 20 625 662;383;117;1006;925;1031;965;1030;1054;278;598;924;293;281;862;391;1052;883;383;1122 1
569624 1772 4 625 548;372;1193;510 1
569950 1774 4 625 349;555;586;468 4
570004 1775 1 625 322 70
570050 1776 3 625 882;1010;109 3
570202 1778 23 625 212;1033;456;733;781;444;843;983;83;544;883;155;70;235;116;935;346;903;171;605;832;504;925 10
570311 1779 2 625 354;1348 1
571038 1780 1 625 844 3
571133 1782 6 625 308;806;324;187;793;1248 2
571663 1784 5 625 550;932;684;251;387 1
571705 1785 2 625 645;707 1
571827 1786 1 625 137 1
571977 1788 3 625 565;292;777 2
572011 1789 4 625 409;736;763;577 57
572321 1790 1 625 431 2
573182 1796 2 625 574;401 2
573220 1797 11 625 1213;165;147;346;1181;1095;358;553;437;460;481 2
573682 1798 11 625 1183;204;379;531;654;1293;576;556;662;1228;336 6
574130 1801 3 625 616;956;1290 4
574143 1802 1 625 277 1
574844 1808 1 625 686 1
575096 1809 1 625 866 2
578068 1817 31 625 391;64;784;430;388;319;928;537;749;548;534;653;614;871;771;1197;544;995;1120;71;520;469;1158;676;303;319;700;987;535;823;689 17
581539 1818 1 625 343 8
582113 1823 3 625 1050;828;1092 17
582375 1825 1 625 386 1
582629 1826 6 625 175;677;754;555;242;888 1
583085 1828 3 625 1468;247;839 3
585245 1833 1 625 1001 7
585525 1835 4 625 765;456;664;990 1
586068 1837 2 625 711;899 5
589364 1843 1 625 68 1
593901 1856 6 625 484;751;690;425;225;424 2
593977 1857 2 625 690;754 2
596885 1861 2 625 983;488 3
603869 1866 4 625 457;574;503;687 6
