time jobId jobSize runtime tasks user peer
144763 522 2 1157 1616;698 3 15
144892 523 1 1126 1126 2 16
145883 524 3 353 358;408;294 17 12
146021 525 2 950 736;1163 4 3
146197 526 6 777 1463;278;559;477;502;1384 1 4
146299 527 6 1222 1179;776;1504;870;1283;1717 1 4
146554 528 2 824 813;835 2 16
146591 529 3 861 393;1251;939 1 4
148639 530 2 894 1221;566 1 4
148801 531 3 831 926;587;981 2 16
148975 532 2 538 188;889 99 9
149062 533 1 290 290 1 4
149153 534 2 744 597;892 16 11
149229 535 4 592 307;1380;601;79 26 18
149255 536 4 706 373;1379;740;334 1 4
149392 537 3 593 534;677;569 1 4
149510 538 6 985 1103;1157;866;490;1208;1086 1 4
149793 539 2 734 473;995 2 16
149909 540 3 942 860;1160;806 1 4
150015 541 2 622 669;574 1 4
151605 542 1 1574 1574 1 4
151932 543 4 780 1103;999;261;757 1 4
152434 544 7 791 722;324;1290;1029;740;801;629 22 18
152531 545 5 811 710;734;893;457;1263 5 8
152684 546 4 1483 1200;1707;1588;1437 1 4
152727 547 11 780 1162;1011;1236;482;505;1231;1012;217;293;578;852 4 3
153132 548 8 1024 489;1697;1435;1366;522;566;1402;715 1 4
159621 549 5 1035 1114;963;1439;689;969 1 4
161027 550 3 783 757;137;1456 23 16
161186 551 2 824 832;816 1 4
161603 552 2 1438 1554;1321 4 3
163785 553 7 756 723;949;810;329;889;1087;507 1 4
163811 554 1 101 101 1 4
163854 555 3 969 876;782;1248 3 15
164278 556 6 991 1475;890;661;1334;1404;180 1 4
164318 557 3 1219 1099;1316;1242 237 1
164552 558 5 1003 1613;435;863;1267;837 1 4
165130 559 1 978 978 2 16
165611 560 2 720 578;862 8 9
166527 561 4 932 1352;389;1484;503 4 3
166619 562 3 869 1310;907;390 8 9
166745 563 2 1192 1210;1173 3 15
170302 564 4 734 948;800;599;591 2 16
170551 565 3 1371 1099;1497;1518 9 16
170684 566 3 435 547;583;176 1 4
170707 567 1 763 763 2 16
173244 568 2 638 829;446 33 11
173388 569 2 718 916;519 1 4
173658 570 3 1131 966;1227;1201 1 4
174277 571 7 918 565;788;877;1054;668;1589;882 1 4
174647 572 2 1270 1526;1015 1 4
174822 573 7 698 670;649;509;744;1414;89;809 2 16
176104 574 10 706 492;1022;623;1006;779;891;257;297;939;750 3 15
176248 575 5 849 1401;873;263;956;754 7 19
183673 576 2 1374 1030;1718 4 3
185756 577 1 900 900 79 15
188222 578 2 1127 824;1430 2 16
193724 579 2 1325 1222;1428 2 16
193899 580 3 1102 408;1390;1507 1 4
193923 581 10 928 941;909;1130;1104;914;1017;768;1475;728;291 6 18
193966 582 2 840 931;750 97 19
193988 583 7 975 1451;869;615;1335;1077;852;625 159 12
193997 584 2 1054 890;1219 1 4
194005 585 9 739 863;368;567;925;778;433;727;1095;894 2 16
194076 586 4 1076 698;751;1172;1683 31 17
194109 587 4 600 752;565;489;596 1 4
194129 588 4 1068 1148;1240;917;967 2 16
194430 589 2 1028 687;1369 49 14
194618 590 4 942 1284;747;1157;578 1 4
194815 591 3 980 545;852;1544 5 8
194838 592 10 924 706;462;721;887;1025;857;1207;831;1381;1160 1 4
195011 593 2 605 538;672 57 3
195086 594 2 888 1131;645 4 3
195328 595 2 984 1257;710 2 16
195670 596 4 758 775;779;460;1019 3 15
195828 597 3 1056 1029;1171;969 1 4
195873 598 1 838 838 1 4
195880 599 5 761 589;729;961;713;813 25 19
195990 600 6 761 935;761;428;436;766;1242 2 16
196016 601 2 1096 999;1194 2 16
196192 602 1 701 701 50 4
196207 603 5 632 1004;522;721;467;446 20 16
196209 604 2 540 707;374 18 12
196214 605 1 635 635 15 16
196231 606 19 936 1456;766;1058;995;718;972;801;744;949;742;715;1142;534;576;1083;932;1228;1339;1032 8 9
196790 607 9 1027 1454;924;368;990;1240;1026;1306;557;1374 1 4
196964 608 2 978 1238;718 17 12
197159 609 3 822 714;1237;515 6 18
197171 610 2 831 597;1065 1 4
197257 611 9 874 704;787;1421;1100;1085;412;411;840;1108 124 3
197346 612 10 922 1344;779;710;497;1226;1020;942;1385;798;517 15 16
197711 613 3 760 187;913;1181 102 5
197749 614 4 1275 1384;1127;1070;1520 1 4
197947 615 4 537 91;1141;325;590 41 13
198107 616 2 1110 1389;831 2 16
198156 617 2 731 837;625 1 4
198211 618 5 901 561;959;1567;1022;397 348 7
198247 619 14 832 576;758;873;670;1016;500;708;619;1148;932;767;978;861;1243 5 8
198318 620 12 746 1236;904;1159;698;994;524;1278;666;305;476;432;275 1 4
198536 621 17 786 1124;233;760;926;224;1359;249;880;609;750;532;398;1029;817;827;1142;1506 54 17
198667 622 1 903 903 2 16
198671 623 2 1145 966;1324 6 18
198733 624 3 580 400;603;737 29 15
198739 625 3 1016 862;1588;597 109 3
199408 626 4 628 79;887;794;750 3 15
199416 627 3 1371 1476;1429;1207 1 4
199490 628 6 960 705;1070;1161;1036;855;931 1 4
200134 629 2 866 1490;243 143 13
200560 630 2 976 591;1360 57 3
200604 631 11 945 1268;1088;966;962;1084;400;1731;663;1190;818;229 1 4
200687 632 8 886 1533;390;457;574;1159;536;1177;1263 9 16
201449 633 4 687 611;597;1020;520 37 2
201488 634 8 988 466;470;842;1561;881;1026;1263;1395 1 4
201589 635 7 1016 992;1457;1272;840;1017;1091;442 5 8
201643 636 5 929 921;913;1041;1184;588 2 16
201886 637 1 550 550 19 6
202593 638 3 712 554;810;772 2 16
202791 639 6 1034 860;1022;1014;1571;1296;439 26 18
203485 640 5 844 837;788;523;838;1235 6 18
204034 641 1 300 300 2 16
204048 642 9 888 743;926;703;1054;1466;1007;538;531;1026 2 16
204099 643 9 1137 1546;1231;1558;1349;454;559;1166;1144;1229 123 15
204103 644 3 414 296;322;623 2 16
204140 645 1 443 443 4 3
204623 646 4 1160 1051;1077;1513;1000 3 15
204752 647 3 1024 941;851;1280 25 19
204783 648 2 1084 1306;862 2 16
204858 649 3 1228 1187;1361;1137 18 12
204895 650 3 802 1041;1187;177 147 16
205025 651 9 936 1292;178;623;1425;1067;1252;844;622;1124 1 4
205100 652 4 1044 1174;973;1570;457 3 15
205104 653 2 574 132;1016 2 16
205176 654 4 655 838;658;772;352 9 16
205221 655 2 932 1085;780 24 6
205704 656 5 1199 950;1356;1667;967;1056 1 4
205763 657 1 427 427 64 5
206089 658 8 1035 553;1096;1081;1238;1000;549;1520;1245 46 3
206108 659 8 1074 862;1022;748;1237;1657;1241;841;986 1 4
206363 660 2 954 628;1280 19 6
206380 661 4 1051 1422;1285;973;525 3 15
206389 662 24 930 1054;1305;1169;596;1030;787;695;1408;1585;501;767;1177;988;1165;865;708;569;550;1137;1273;897;701;1201;190 15 16
206397 663 3 954 700;987;1174 2 16
206628 664 3 961 1164;977;741 2 16
206694 665 7 966 1601;148;1085;869;1206;603;1252 4 3
206744 666 2 1148 775;1521 1 4
206788 667 9 739 169;816;839;624;578;944;709;1588;382 12 7
207116 668 3 1315 1630;1636;680 30 16
207760 669 4 993 622;729;1243;1377 2 16
207895 670 12 808 135;782;342;667;1122;900;1206;578;852;1567;1001;540 4 3
207965 671 5 1151 1578;852;1422;1107;795 10 17
208138 672 1 693 693 1 4
208147 673 2 1072 1166;978 1 4
208297 674 2 861 924;798 3 15
208649 675 4 663 649;792;201;1009 2 16
208655 676 1 761 761 25 19
208763 677 8 1270 1441;1718;1341;1252;1467;93;1458;1386 1 4
208790 678 10 661 636;199;157;867;1272;844;1169;164;353;946 1 4
209296 679 2 700 1009;390 61 3
209338 680 5 734 668;393;354;897;1356 8 9
209348 681 43 830 98;951;894;914;749;794;294;487;1590;818;943;995;551;1352;923;668;1304;1594;278;799;738;1354;346;511;673;1298;918;511;664;577;1640;479;1232;935;597;376;521;1135;592;997;420;1668;528 1 4
209476 682 24 951 1351;1063;653;1298;797;1266;977;1324;988;360;1251;665;1222;802;513;1053;404;1245;1115;947;470;1295;1691;80 1 4
209901 683 1 1005 1005 4 3
209935 684 13 858 412;442;791;558;1030;1510;1040;1337;179;943;1341;874;696 3 15
210121 685 4 790 579;692;482;1407 4 3
210313 686 2 1185 1407;963 8 9
210841 687 3 796 1084;1064;239 43 16
211306 688 2 1022 504;1539 3 15
211395 689 3 1181 1054;1534;954 2 16
211441 690 3 986 872;1446;640 7 19
211475 691 5 980 654;1014;1248;450;1535 2 16
211501 692 4 1092 991;1522;1380;476 116 11
211536 693 4 820 1107;1103;691;381 33 11
211626 694 2 910 782;1038 16 11
212189 695 2 850 935;764 38 6
212892 696 2 1174 1437;910 174 15
212896 697 5 760 484;606;644;993;1071 1 4
213862 698 1 1558 1558 7 19
213878 699 2 974 1108;840 22 18
213991 700 3 785 1069;855;431 35 19
214096 701 18 977 559;692;873;688;662;1353;1032;1544;960;1482;714;436;654;1722;853;1016;780;1567 3 15
214311 702 3 968 1086;659;1158 3 15
214401 703 3 699 765;814;518 10 17
214423 704 2 523 718;328 3 15
214453 705 1 1088 1088 219 7
214464 706 2 626 922;329 1 4
214579 707 1 906 906 4 3
214656 708 2 989 1086;892 1 4
214682 709 10 827 950;1332;200;889;1136;1053;493;941;1213;64 342 17
214891 710 2 1381 1462;1300 1 4
215013 711 4 1028 1022;1141;865;1085 1 4
215161 712 4 688 756;322;648;1024 3 15
215300 713 56 938 1265;749;756;951;356;745;109;1611;1014;762;676;945;584;1254;1414;1024;1563;900;1563;1398;1106;1393;1030;473;842;544;770;1607;1236;72;841;865;1045;1734;1326;1009;956;599;1278;1227;90;97;889;821;719;61;907;1125;1406;398;1626;1123;1258;629;434;1357 1 4
215357 714 3 984 1122;724;1105 1 4
215379 715 2 414 398;431 1 4
215441 716 3 857 791;652;1128 3 15
215460 717 4 1002 668;937;1199;1206 191 1
215612 718 4 838 360;1020;476;1498 4 3
215681 719 9 821 890;629;983;519;1226;570;887;712;970 7 19
216052 720 2 702 668;736 1 4
216171 721 8 743 1136;659;1171;602;1127;561;215;472 50 4
216252 722 2 930 1340;520 1 4
216311 723 2 590 312;867 1 4
216374 724 4 880 695;731;687;1409 2 16
216688 725 14 937 854;774;820;858;906;1594;870;1313;951;942;703;998;1030;501 1 4
216708 726 3 820 685;739;1037 8 9
216763 727 2 900 859;942 1 4
217011 728 2 688 402;974 6 18
217379 729 2 1094 609;1580 1 4
217664 730 2 1370 1602;1137 1 4
217892 731 3 1091 978;1400;894 117 19
218163 732 3 802 765;878;762 2 16
218600 733 2 812 441;1183 58 5
218640 734 7 945 282;462;1378;1247;1129;1002;1116 1 4
218645 735 4 825 743;819;1051;687 6 18
219013 736 2 530 506;554 6 18
219217 737 6 834 1139;1009;819;920;532;584 21 3
219339 738 2 1214 1133;1295 2 16
219864 739 3 1136 1300;1474;634 2 16
220048 740 22 854 948;931;440;1381;1196;1519;879;1013;1053;927;299;754;792;364;796;1292;450;438;786;496;1289;746 309 8
220289 741 2 1182 1425;939 1 4
220636 742 46 921 588;501;1653;381;404;599;1440;651;1704;819;1028;814;1263;474;1189;711;790;298;1063;1214;482;1028;502;945;604;690;1120;1305;938;1615;1383;558;1296;1298;477;606;1191;1291;1226;640;1598;834;597;835;892;812 5 8
220648 743 1 1062 1062 11 7
220671 744 3 1208 1311;1058;1256 9 16
220683 745 3 1032 493;1257;1345 2 16
221508 746 2 824 797;850 1 4
221616 747 7 913 1519;1210;760;899;226;626;1151 1 4
221650 748 1 332 332 2 16
221903 749 10 672 361;1100;1021;753;475;444;578;210;879;897 4 3
221913 750 2 1004 990;1017 2 16
221992 751 3 712 895;639;601 2 16
221994 752 3 648 470;679;794 85 19
222216 753 7 1071 654;1496;258;1609;1320;994;1169 13 10
222446 754 11 809 186;774;636;1430;607;1677;1384;189;1193;134;692 1 4
222500 755 2 700 834;566 2 16
222620 756 1 1482 1482 3 15
223036 757 9 676 789;847;1090;428;401;486;744;1213;83 1 4
223074 758 1 1684 1684 74 4
223101 759 2 398 512;285 5 8
223329 760 3 969 650;1454;802 12 7
223520 761 5 1012 1727;1362;415;757;800 11 7
223734 762 2 1086 874;1298 1 4
224785 763 2 1282 918;1645 1 4
224940 764 6 745 780;1062;1347;347;334;599 43 16
225104 765 1 219 219 126 2
225108 766 4 695 726;384;751;920 11 7
225125 767 2 730 634;826 1 4
225143 768 13 889 815;1304;659;878;62;387;1338;1015;1376;792;1093;546;1296 4 3
226495 769 1 670 670 1 4
226785 770 5 978 865;734;1516;1090;683 1 4
226876 771 3 886 1156;1202;300 1 4
227092 772 13 681 1213;188;818;669;676;381;1229;1160;255;328;104;811;1024 1 4
227493 773 4 887 742;1517;843;446 2 16
227525 774 4 729 717;297;1104;799 1 4
227766 775 3 1020 782;1326;952 22 18
228295 776 5 722 341;808;340;808;1312 87 18
228419 777 5 864 960;228;974;1345;813 2 16
229199 778 6 904 1168;851;643;840;763;1159 24 6
229454 779 7 1017 1099;820;881;1410;1394;771;745 21 3
229703 780 4 894 497;1372;817;890 4 3
230080 781 6 967 1142;987;1051;991;965;668 1 4
230152 782 2 1044 1327;761 1 4
230179 783 2 448 531;364 3 15
230672 784 3 745 144;1016;1076 1 4
230748 785 5 812 916;567;721;1229;627 2 16
230805 786 3 827 744;474;1264 1 4
231029 787 4 744 644;633;819;879 5 8
231034 788 2 1046 912;1179 8 9
231092 789 16 998 1419;1420;769;727;970;663;1200;981;373;766;1178;726;1074;1321;1166;1207 1 4
232958 790 3 750 954;805;490 25 19
232973 791 2 959 593;1325 5 8
233865 792 6 1090 966;1175;1148;1073;922;1256 1 4
234794 793 4 767 1247;389;1135;298 26 18
235004 794 3 1069 1222;288;1696 1 4
236342 795 4 1048 970;1169;928;1123 2 16
236591 796 4 822 625;1277;618;770 1 4
236602 797 13 803 886;983;972;414;874;556;265;1302;1309;447;486;698;1249 7 19
236718 798 4 879 847;826;892;952 165 10
236828 799 9 707 626;829;858;1134;658;544;933;537;244 43 16
236854 800 3 726 169;1412;596 8 9
237069 801 2 1001 1377;625 21 3
237090 802 1 671 671 1 4
237202 803 6 750 625;194;714;1271;851;842 1 4
237275 804 1 601 601 1 4
237334 805 2 1073 692;1454 9 16
237496 806 3 1072 1327;725;1165 93 4
237662 807 3 480 580;764;95 1 4
237699 808 25 890 775;212;1020;686;1113;925;1244;1206;765;960;880;1278;1164;415;679;1569;549;219;1235;809;817;581;1072;1137;948 3 15
239031 809 23 954 1124;739;1657;644;906;201;817;743;612;948;616;1099;775;1228;1350;1444;706;1000;1071;1083;1432;1331;414 8 9
239360 810 3 1037 1364;576;1170 4 3
239822 811 5 1019 776;1467;916;1614;324 290 7
239902 812 6 1068 592;397;1545;1412;1236;1228 2 16
240554 813 3 842 850;316;1360 120 2
240687 814 2 790 1032;549 4 3
240954 815 4 740 353;839;637;1133 7 19
241057 816 2 1034 1009;1058 1 4
241247 817 7 922 1170;164;992;768;729;1328;1301 2 16
241982 818 5 821 863;447;1086;1185;522 4 3
242157 819 4 757 671;985;768;604 17 12
242279 820 3 708 1157;607;360 7 19
242316 821 6 967 1000;1720;808;181;1111;982 6 18
242410 822 3 1153 868;1148;1444 1 4
242721 823 12 812 857;800;885;230;332;1049;1159;1106;856;1151;502;815 1 4
242912 824 7 1116 1496;1399;929;666;1277;1388;657 1 4
243422 825 5 794 1302;241;832;443;1153 4 3
244075 826 8 766 100;835;548;885;1218;1073;463;1004 18 12
244155 827 1 1286 1286 1 4
244347 828 4 964 733;1281;1178;662 15 16
244500 829 2 779 723;835 1 4
244796 830 4 1256 1586;1429;1095;913 32 19
245807 831 2 756 397;1114 1 4
247101 832 3 653 410;775;773 60 2
247271 833 5 856 701;272;970;1102;1233 11 7
247552 834 11 838 384;948;1083;928;1343;554;1092;1129;686;919;151 45 1
248446 835 8 813 1273;655;1109;943;655;773;199;895 1 4
248539 836 12 925 1146;602;455;1063;571;1390;512;1557;1155;599;1332;719 1 4
248680 837 2 685 1285;85 7 19
248902 838 5 1062 1042;1477;861;1078;853 64 5
248969 839 4 1134 1087;404;1394;1652 3 15
250590 840 2 874 358;1389 5 8
252273 841 1 921 921 349 5
254699 842 3 735 495;584;1127 1 4
256063 843 3 860 887;1458;235 16 11
258189 844 17 906 1493;623;423;1200;228;860;824;859;747;481;875;1270;1298;1252;946;710;1309 1 4
258859 845 2 1124 865;1383 2 16
259108 846 3 677 655;671;705 152 6
261078 847 2 492 897;88 3 15
271985 848 6 704 388;476;691;884;643;1143 2 16
274255 849 2 1414 1168;1660 32 19
275046 850 4 1234 611;1449;1338;1538 2 16
278187 851 8 703 492;1074;744;716;1015;374;895;317 9 16
278231 852 2 619 601;637 2 16
278253 853 3 1102 1174;1487;644 1 4
278297 854 2 856 460;1251 1 4
278309 855 6 798 451;1028;1443;635;433;795 1 4
278418 856 6 695 190;237;680;989;898;1174 195 13
278449 857 5 788 533;325;1159;789;1135 1 4
278460 858 3 1005 968;1147;899 1 4
278903 859 1 1498 1498 7 19
278986 860 3 796 1568;647;172 2 16
279009 861 3 739 827;652;739 3 15
279217 862 9 811 956;1001;159;644;915;948;1413;310;949 1 4
279248 863 4 810 536;336;1358;1009 16 11
279255 864 14 750 988;84;627;567;287;791;633;1184;991;1029;382;1039;736;1157 1 4
279528 865 4 807 1043;870;544;771 28 13
279558 866 1 834 834 4 3
279563 867 2 608 898;318 4 3
279692 868 1 935 935 16 11
279710 869 3 973 760;1005;1153 12 7
280078 870 11 776 176;1267;951;840;991;247;668;536;1454;449;958 3 15
280099 871 1 176 176 2 16
280124 872 2 1164 1264;1064 2 16
280385 873 6 1212 1595;846;1209;1094;1150;1379 2 16
280839 874 21 1024 1174;616;1256;1452;964;1389;1076;662;1396;591;633;981;1201;1125;764;684;1663;476;1015;754;1626 3 15
280854 875 5 846 1102;1105;939;985;100 6 18
280870 876 4 1168 1164;1031;1510;966 25 19
281332 877 2 793 1015;571 166 6
281387 878 3 870 1374;387;850 6 18
281447 879 12 1057 853;1609;1271;525;660;556;1250;1202;1211;1602;1118;826 18 12
281518 880 2 930 1130;729 1 4
281713 881 5 1254 1715;1563;1267;658;1068 1 4
281837 882 1 899 899 1 4
281995 883 6 1283 1714;910;1564;1449;1303;758 35 19
282058 884 4 434 299;1185;188;65 23 16
282340 885 3 915 794;288;1662 1 4
282344 886 5 834 574;665;1091;751;1088 2 16
282370 887 8 1121 1101;1292;786;716;1532;880;1020;1644 20 16
282373 888 4 766 781;430;1005;847 2 16
282482 889 3 827 503;564;1413 17 12
282575 890 2 923 865;981 10 17
282657 891 2 938 652;1225 13 10
282727 892 9 1007 924;1058;1161;739;937;1684;1405;671;487 309 8
282764 893 6 903 985;990;1049;855;851;686 5 8
282843 894 4 640 608;610;651;690 12 7
283125 895 4 755 982;555;777;706 44 10
283156 896 5 788 281;1558;1137;204;759 2 16
283211 897 1 1324 1324 5 8
283264 898 2 1222 872;1572 1 4
283279 899 5 1188 819;1131;1494;1676;819 1 4
283706 900 4 686 863;515;1084;283 99 9
283967 901 11 1068 634;673;1447;1216;1004;1265;1334;1051;864;1073;1190 1 4
284064 902 7 1106 1074;1269;1148;1169;649;1062;1371 25 19
284118 903 9 848 249;1422;897;336;1622;747;872;689;794 80 13
284142 904 2 764 723;806 1 4
284958 905 3 798 118;1286;989 1 4
285010 906 5 910 767;1485;754;726;817 360 3
285126 907 1 926 926 9 16
285247 908 2 464 173;756 4 3
285287 909 6 1102 1034;1267;240;1540;1310;1219 1 4
285345 910 5 960 622;1298;1028;964;888 1 4
285406 911 2 816 839;793 30 16
285698 912 2 1249 1199;1299 2 16
285858 913 5 803 548;1289;750;515;911 3 15
286247 914 2 1064 922;1205 10 17
286263 915 2 949 1404;494 1 4
286808 916 27 879 1374;1199;567;833;1399;626;1009;972;868;189;847;480;879;1605;864;728;829;366;842;1267;323;973;993;815;864;1243;790 1 4
286888 917 5 797 1046;1015;651;1059;216 49 14
286903 918 4 811 463;1109;1145;528 9 16
286975 919 2 1022 687;1358 317 17
287661 920 2 1007 1148;866 97 19
287670 921 3 1145 970;1339;1127 1 4
287876 922 2 989 1649;329 4 3
288188 923 73 962 671;1121;1306;229;411;982;1065;1405;1158;1184;1707;1074;1391;1656;1108;716;1546;780;1261;1284;1211;89;873;986;1274;973;658;904;97;908;781;1335;1370;1140;840;647;530;978;732;900;1148;992;1009;742;1477;729;1159;1607;1045;1351;390;885;1037;990;866;607;577;1631;925;807;628;1272;1005;1060;836;1054;611;346;133;1021;1124;724;1184 32 19
288198 924 3 1182 1736;1301;509 4 3
288222 925 3 988 404;1186;1374 31 17
288277 926 6 1070 1298;693;1293;877;785;1472 17 12
288326 927 1 1048 1048 8 9
288404 928 9 1115 1103;1306;1320;1539;825;916;856;580;1586 4 3
288412 929 16 718 895;793;912;594;457;753;1044;861;352;1105;924;289;869;640;263;735 63 3
288465 930 7 1114 1157;1175;755;1340;1139;699;1533 1 4
288503 931 16 995 816;707;986;619;1238;1698;1338;1169;661;895;1078;1092;667;570;1543;842 1 4
288791 932 4 552 750;432;720;308 13 10
289146 933 6 747 764;1289;361;373;599;1094 1 4
289199 934 3 1210 970;1640;1019 170 18
289253 935 4 764 1213;703;430;712 77 16
289289 936 4 926 444;711;1334;1214 10 17
289333 937 1 1254 1254 41 13
290062 938 7 964 1214;817;470;781;1292;1402;771 3 15
290438 939 2 1286 1342;1230 1 4
290477 940 2 838 738;938 5 8
290658 941 9 985 561;1385;1314;1460;826;780;844;691;1000 1 4
290695 942 3 953 1096;595;1167 19 6
290713 943 3 1036 933;1228;947 150 11
290762 944 6 1063 1154;769;1027;762;1289;1376 1 4
290785 945 10 940 852;1062;666;1367;1203;356;1224;493;1323;855 26 18
290909 946 1 1205 1205 336 5
291021 947 2 444 571;317 1 4
291347 948 5 893 1600;466;691;1035;674 5 8
291360 949 9 790 1073;498;493;1112;492;1253;984;992;210 84 17
291461 950 6 796 942;323;1379;184;1191;758 11 7
291530 951 3 650 715;596;638 20 16
291764 952 26 877 830;935;1433;415;1442;185;640;69;705;876;824;657;974;879;455;617;1498;664;1320;1188;1537;357;764;957;1326;1247 92 10
292074 953 12 854 834;803;409;1376;714;273;1019;963;651;1082;1636;490 1 4
292128 954 2 848 626;1071 50 4
292185 955 5 980 840;1069;295;1451;1246 1 4
292268 956 2 1088 1459;717 4 3
292294 957 3 1124 734;1614;1024 1 4
292465 958 2 1244 905;1582 139 16
292628 959 5 949 1070;985;1171;859;660 109 3
292673 960 10 778 504;1069;1128;850;1188;280;553;132;882;1190 1 4
292788 961 6 947 1155;456;1385;587;1647;450 28 13
292810 962 1 886 886 1 4
293005 963 2 876 1177;575 170 18
293052 964 10 853 1417;721;499;750;1583;942;582;220;895;923 255 10
293068 965 2 436 500;373 51 16
293131 966 4 714 1127;831;158;742 1 4
293263 967 2 762 1242;283 1 4
293914 968 2 1362 1328;1395 2 16
293940 969 2 580 1059;100 3 15
293942 970 1 957 957 1 4
294108 971 16 778 810;910;450;1073;620;870;1137;1344;314;1299;684;451;1183;237;744;321 1 4
294126 972 2 836 752;919 2 16
294623 973 20 995 481;718;1397;804;506;1582;886;1123;969;1090;1241;257;1357;1253;956;1002;558;1168;1522;1034 157 12
294711 974 2 1012 834;1191 1 4
294713 975 2 942 778;1106 9 16
294745 976 16 930 1327;1008;1045;691;539;914;477;924;880;1521;675;1236;985;871;585;1204 3 15
294841 977 3 744 930;877;425 1 4
294844 978 30 812 273;817;821;941;949;891;990;1046;571;1211;330;1406;594;1059;637;574;580;1297;707;299;998;341;1030;1132;1058;364;683;608;980;1177 82 14
294864 979 10 888 1034;1154;955;431;1068;466;826;742;629;1576 1 4
294930 980 1 894 894 1 4
295169 981 5 679 194;701;1044;575;881 1 4
295223 982 2 878 666;1090 10 17
295233 983 1 1076 1076 96 4
296038 984 3 962 1127;903;856 67 17
296125 985 3 1042 1348;1525;254 1 4
296265 986 3 1037 289;1366;1455 2 16
296398 987 8 588 1162;338;344;873;597;1026;167;194 1 4
296888 988 8 1110 717;1126;1305;1098;1449;1070;1057;1061 2 16
297194 989 7 1052 1035;1265;831;722;1170;1104;1235 1 4
297315 990 13 768 917;878;459;876;864;1069;864;259;501;1090;759;443;1011 1 4
297466 991 18 829 1223;1008;1020;870;799;176;398;115;1134;1312;955;1134;192;1182;1412;846;585;556 3 15
297608 992 4 824 1425;841;556;473 1 4
297664 993 9 1040 1022;1159;957;1228;912;1207;928;1144;801 1 4
297898 994 2 664 982;345 333 1
297909 995 2 517 189;845 7 19
298546 996 2 777 582;972 1 4
299087 997 12 1104 1136;1250;518;848;1204;1389;1170;973;606;1624;1536;992 20 16
299382 998 1 301 301 316 4
300773 999 6 1176 1000;898;1251;879;1483;1546 4 3
300938 1000 14 887 1093;962;706;942;559;1027;1408;819;888;387;973;648;609;1403 1 4
301025 1001 2 658 659;656 27 6
301038 1002 4 1110 1048;1453;454;1487 8 9
301056 1003 5 732 1406;368;1065;555;268 1 4
301122 1004 6 666 1135;324;492;776;743;528 2 16
301188 1005 3 919 940;1494;322 1 4
301287 1006 3 959 1081;917;879 1 4
301316 1007 4 788 826;1501;274;550 12 7
301435 1008 1 321 321 20 16
301454 1009 2 1040 1473;606 5 8
301472 1010 2 830 810;850 7 19
301574 1011 3 805 1143;302;969 12 7
301614 1012 6 1099 1264;1661;450;1694;930;593 5 8
301828 1013 5 769 1097;731;1163;366;489 24 6
301833 1014 2 730 505;956 84 17
301909 1015 16 936 1329;1739;918;913;473;401;918;768;583;1553;1051;537;1038;1031;554;1169 1 4
302024 1016 8 776 655;1061;386;1158;979;829;477;661 1 4
302080 1017 6 763 110;360;1111;522;1300;1176 1 4
302089 1018 2 1080 1104;1055 1 4
302097 1019 3 1073 1157;1385;677 140 1
302222 1020 4 829 960;677;1043;636 36 13
302293 1021 5 1030 1027;1517;1095;715;794 1 4
302374 1022 11 699 1057;860;583;309;995;761;581;640;356;1284;260 89 2
302449 1023 6 1110 878;1330;685;1044;1485;1241 3 15
302617 1024 2 1308 1703;914 38 6
302641 1025 6 770 1165;84;364;967;1117;922 3 15
302748 1026 21 879 971;1016;1259;859;882;1348;538;888;387;1018;362;1171;632;1002;1128;550;1407;931;964;178;975 1 4
302895 1027 3 989 657;791;1519 14 13
303125 1028 3 892 853;865;957 7 19
303136 1029 2 1302 1015;1590 1 4
303289 1030 3 1377 1441;1740;949 49 14
304113 1031 5 1134 1285;1287;1586;753;758 1 4
304436 1032 4 1013 979;657;1410;1006 2 16
304463 1033 6 1086 1122;1466;898;716;1516;797 8 9
304523 1034 3 969 1336;705;865 3 15
304563 1035 2 1125 651;1599 2 16
305135 1036 3 542 320;690;617 6 18
305162 1037 2 1081 1402;760 34 6
305207 1038 5 838 842;924;1257;635;532 1 4
305393 1039 2 616 742;489 1 4
305506 1040 2 1010 896;1124 267 4
305740 1041 3 754 563;749;949 9 16
305961 1042 12 1021 981;1687;1019;1182;692;1132;952;1327;1032;995;926;332 7 19
306535 1043 9 930 1293;1310;493;477;1005;451;1074;1077;1194 60 2
306656 1044 2 704 868;541 1 4
307035 1045 2 582 983;180 78 9
307178 1046 3 1407 1471;1100;1649 200 8
308208 1047 2 674 849;500 7 19
308313 1048 3 561 888;428;367 19 6
308366 1049 2 614 834;394 3 15
308372 1050 5 897 804;1598;520;760;804 1 4
308400 1051 2 700 992;409 1 4
308459 1052 3 970 846;1167;897 1 4
308477 1053 23 981 1188;754;962;664;1288;1237;1253;1294;1322;941;891;457;140;1383;1333;1443;1033;1122;1094;424;657;1038;647 2 16
309433 1054 5 804 398;968;1052;656;946 2 16
309551 1055 1 1004 1004 5 8
309709 1056 11 1105 1200;1257;997;668;889;1219;1404;899;1324;1224;1079 1 4
309865 1057 3 518 615;538;400 5 8
309873 1058 4 794 178;500;1178;1320 71 4
309907 1059 3 762 529;370;1386 5 8
309961 1060 4 1104 1272;1174;1277;692 1 4
310004 1061 1 547 547 1 4
