time jobId jobSize runtime tasks user peer
144396 520 10 941 1190;541;1051;1468;611;1141;768;1353;739;548 2 8126
144523 521 7 799 767;558;890;220;1302;1111;746 8 3147
144545 522 23 872 772;596;1554;388;1123;809;225;1229;780;1188;1118;1183;648;691;299;1395;891;648;374;1271;771;1239;869 1 6315
144653 523 2 951 1683;219 1 6315
145047 524 1 1329 1329 3 2095
145401 525 1 1088 1088 4 7408
145463 526 3 626 601;661;615 2 8126
145782 527 2 814 1109;519 45 2758
146802 528 1 589 589 8 3147
146903 529 2 710 585;834 97 5942
146971 530 2 774 1112;436 54 2385
146983 531 1 1302 1302 26 7660
147116 532 7 1228 1172;1231;878;1337;1324;1499;1153 2 8126
147657 533 4 715 660;920;803;477 50 2652
148368 534 2 1212 1099;1325 250 7598
148389 535 3 843 656;544;1328 34 6320
148450 536 2 854 381;1327 1 6315
148456 537 2 1029 1204;854 51 53
148622 538 3 1069 1305;1034;868 1 6315
148689 539 13 917 1532;1393;459;719;1106;532;699;860;1128;147;778;1483;1087 4 7408
150578 540 3 1013 1539;846;655 109 8212
150786 541 4 1004 1506;1128;730;651 6 3785
151062 542 3 800 911;691;798 7 1009
151082 543 1 940 940 18 3368
151107 544 12 949 633;1159;670;762;851;807;1307;1233;718;850;1274;1122 68 6473
151209 545 3 799 1257;925;215 97 5942
151853 546 1 1236 1236 4 7408
152096 547 3 877 864;414;1352 10 5228
152287 548 7 877 1218;900;1043;575;328;1140;933 1 6315
152623 549 3 1198 1035;1369;1190 1 6315
154818 550 1 956 956 353 6169
155009 551 3 965 706;931;1259 48 2068
155858 552 3 774 1395;863;64 59 986
155879 553 2 562 623;500 2 8126
155959 554 5 722 1265;650;492;1017;187 13 7020
156380 555 2 817 467;1167 15 7469
156544 556 12 905 774;1224;720;929;1507;1182;335;846;1267;682;972;427 16 3473
156554 557 1 1485 1485 8 3147
157300 558 9 724 1132;1167;1146;302;400;547;472;666;680 47 1203
157973 559 2 1033 765;1301 2 8126
158186 560 2 804 745;863 2 8126
159388 561 2 768 952;584 10 5228
159482 562 4 1204 1588;1254;768;1207 86 1900
159923 563 2 519 163;875 9 410
160129 564 1 1607 1607 2 8126
160245 565 10 721 634;399;997;604;1127;701;628;1039;710;367 2 8126
160312 566 2 761 656;866 9 410
160340 567 2 864 1241;488 9 410
160415 568 8 1089 1249;1069;1364;1324;536;1541;881;751 87 1384
160711 569 2 1016 1072;959 120 8391
160918 570 8 919 812;1321;639;621;771;1024;661;1503 2 8126
161061 571 1 624 624 39 2062
161164 572 11 937 1656;1273;527;962;905;593;316;1512;889;428;1241 1 6315
161224 573 12 927 729;491;943;1145;1476;954;570;1258;989;375;1368;822 1 6315
161529 574 6 800 1130;85;849;948;621;1170 1 6315
163560 575 2 982 1046;919 2 8126
164694 576 2 1174 844;1505 15 7469
165923 577 3 403 163;345;701 1 6315
166078 578 3 991 1119;1026;828 8 3147
167467 579 8 681 1227;299;666;644;930;364;813;502 2 8126
168808 580 48 872 88;998;1166;585;464;1322;976;765;601;1212;1049;848;475;1010;1429;925;799;724;1035;874;821;1735;1176;810;1429;658;866;687;772;480;1347;628;787;950;520;224;1002;812;865;1036;413;1324;168;630;1535;847;743;1232 1 6315
171367 581 9 883 375;1580;769;1032;825;1261;409;700;998 7 1009
173604 582 2 524 875;174 2 8126
173974 583 5 722 1019;529;1066;872;122 33 5750
174062 584 5 846 385;699;1500;666;982 12 5548
174657 585 6 952 1135;1249;528;967;1165;671 17 8451
174756 586 7 989 872;813;1661;1087;673;669;1146 16 3473
177113 587 1 1382 1382 24 7419
177380 588 2 856 858;855 3 2095
178707 589 3 780 162;1070;1109 2 8126
182431 590 3 563 408;480;802 1 6315
183492 591 1 1046 1046 1 6315
195657 592 2 1126 1202;1049 364 3258
195682 593 4 673 824;673;444;752 3 2095
195689 594 6 1029 570;577;937;1163;1468;1461 1 6315
195702 595 3 968 574;950;1380 152 735
195785 596 2 1138 754;1522 1 6315
195824 597 12 996 608;1063;1288;748;1613;1120;1215;326;801;1446;530;1195 1 6315
195942 598 9 888 1499;970;406;1540;668;68;925;613;1306 5 6727
196030 599 7 830 451;976;867;669;1141;350;1355 1 6315
196047 600 3 825 628;876;971 4 7408
196143 601 1 506 506 1 6315
196388 602 2 927 480;1374 2 8126
196495 603 4 1154 1028;1457;1249;883 4 7408
196561 604 11 1119 1236;1432;1144;781;1733;441;967;1575;1220;1264;519 2 8126
196595 605 2 984 1019;950 1 6315
196665 606 2 1254 973;1536 19 7940
196954 607 2 836 1119;554 2 8126
197316 608 1 283 283 46 3627
197432 609 2 1022 1147;898 3 2095
197521 610 6 744 499;964;517;1066;727;688 1 6315
197619 611 16 900 1085;499;320;1133;516;1204;920;1274;1098;779;1053;839;992;1672;375;641 4 7408
197802 612 3 715 336;833;976 1 6315
197822 613 2 1406 1522;1289 3 2095
197829 614 2 962 1395;530 5 6727
198209 615 1 875 875 1 6315
198293 616 3 956 1384;924;560 1 6315
198609 617 37 830 1414;665;1307;297;825;726;1079;801;363;383;185;1175;1155;876;1461;655;446;715;1552;1237;1127;402;815;1616;1003;1119;569;290;753;392;390;1189;340;642;674;728;1340 3 2095
198611 618 1 972 972 1 6315
198631 619 1 594 594 5 6727
198674 620 1 1193 1193 1 6315
198725 621 4 625 269;1506;550;175 5 6727
200107 622 1 1525 1525 8 3147
200471 623 1 914 914 27 3404
200485 624 2 1287 1220;1354 1 6315
200488 625 3 620 391;320;1148 1 6315
200679 626 3 900 1065;425;1210 1 6315
200862 627 3 971 755;871;1288 2 8126
201487 628 5 974 1370;672;589;1239;1000 31 8005
201655 629 2 453 727;179 10 5228
201723 630 8 914 847;1213;639;1055;1386;649;742;779 13 7020
201766 631 7 906 264;927;1694;1015;285;1008;1151 19 7940
202711 632 2 1170 1352;987 2 8126
202831 633 3 894 952;959;771 2 8126
202849 634 2 620 525;714 15 7469
202958 635 4 729 448;907;607;953 4 7408
202963 636 5 1038 832;1062;1222;1095;978 96 3611
202970 637 3 763 1135;984;170 1 6315
203018 638 3 990 542;1156;1273 95 1212
203151 639 9 817 468;506;957;1105;191;678;1094;1546;807 24 7419
203212 640 1 602 602 6 3785
203251 641 4 766 474;582;982;1025 1 6315
203284 642 7 955 1319;696;1168;358;1555;516;1072 2 8126
203433 643 1 1105 1105 7 1009
203452 644 2 620 132;1109 277 8035
203557 645 10 984 643;840;462;1523;763;1125;1636;968;987;895 1 6315
203604 646 16 965 652;999;1074;1162;960;1076;1290;848;1338;931;1404;480;455;1389;856;533 1 6315
203682 647 8 972 575;1501;607;1464;168;1313;1136;1015 1 6315
203828 648 9 833 703;607;421;987;1223;953;454;766;1384 4 7408
204439 649 7 838 1201;315;904;928;883;978;655 1 6315
204458 650 3 646 496;967;474 4 7408
204621 651 4 1092 1706;924;629;1110 49 1157
204777 652 5 804 737;387;894;954;1050 80 6285
205326 653 4 874 871;1511;690;425 18 3368
205393 654 4 968 447;755;1581;1088 4 7408
205407 655 2 1191 1595;787 14 5017
205647 656 3 772 924;713;680 1 6315
205712 657 6 949 985;935;595;956;1304;919 3 2095
205999 658 5 864 747;1149;604;790;1029 235 4020
206136 659 2 968 1473;462 70 2842
206366 660 2 1230 1381;1079 10 5228
206397 661 2 1151 631;1671 4 7408
206403 662 4 533 444;651;285;751 46 3627
206625 663 3 823 695;937;838 6 3785
206713 664 7 1166 1269;933;1503;596;1096;1085;1678 12 5548
206826 665 3 689 1047;515;505 2 8126
206852 666 3 772 61;1168;1086 5 6727
206905 667 2 1066 1735;397 1 6315
207049 668 18 882 476;156;1078;1519;912;640;388;1070;1575;679;960;579;805;485;1541;561;848;1597 1 6315
207063 669 2 1064 1289;840 7 1009
207113 670 3 755 664;1181;419 14 5017
207541 671 1 898 898 12 5548
207548 672 3 1011 1171;1041;821 14 5017
207556 673 2 820 905;736 229 9831
207718 674 3 522 244;518;803 1 6315
207861 675 1 188 188 2 8126
208136 676 3 500 282;560;657 1 6315
208162 677 5 782 327;992;753;1209;629 4 7408
208175 678 1 125 125 105 5119
208479 679 3 761 762;854;666 53 7623
208612 680 12 1060 1394;1026;875;964;742;932;1084;1619;1606;806;1242;427 1 6315
208676 681 12 1024 970;1692;1679;784;1633;589;605;970;1208;1234;150;780 4 7408
209366 682 1 1176 1176 1 6315
209481 683 4 866 670;935;300;1558 1 6315
209580 684 4 1085 1411;828;930;1171 1 6315
209636 685 4 1060 891;1289;895;1163 2 8126
209655 686 5 965 1011;1143;373;1489;809 1 6315
210100 687 2 935 736;1134 124 9221
210273 688 42 900 964;1356;1042;765;289;1344;836;963;712;181;1466;383;911;528;1013;1030;1361;977;1537;1021;805;560;1038;961;361;619;1146;658;1040;1399;785;772;1402;840;490;278;1291;499;1282;492;1303;1095 4 7408
210345 689 4 791 930;1314;151;769 8 3147
210640 690 7 1072 1733;702;1202;481;883;1390;1111 3 2095
210901 691 3 714 615;625;903 9 410
211215 692 4 477 104;551;334;919 4 7408
211233 693 19 755 428;937;885;509;917;718;687;1074;681;1480;1029;517;861;694;218;1059;266;569;816 54 2385
211238 694 5 1001 1218;1079;1266;418;1026 123 8020
211266 695 2 910 737;1083 4 7408
211710 696 2 986 1275;698 126 5486
211860 697 1 1344 1344 31 8005
211906 698 3 946 1110;494;1234 11 4049
211969 699 9 1001 1337;527;1574;845;822;807;989;932;1178 5 6727
212151 700 4 694 656;458;980;684 1 6315
212564 701 17 1089 1505;950;1046;1596;1087;1215;761;1350;1065;804;873;1033;1486;898;568;1023;1257 1 6315
212632 702 2 936 795;1076 1 6315
212722 703 2 1041 801;1281 346 5235
212756 704 4 1072 1479;951;142;1718 81 4090
212942 705 2 742 876;609 5 6727
214499 706 2 1056 790;1322 22 3251
214585 707 1 933 933 1 6315
214594 708 5 923 746;770;840;905;1356 13 7020
216103 709 4 798 1474;717;397;603 1 6315
218180 710 2 638 897;378 2 8126
218252 711 4 1090 1173;1136;1235;818 1 6315
218269 712 8 930 1259;652;1364;1201;1447;497;687;336 351 3986
218474 713 9 975 731;594;1136;1314;444;1347;1264;947;1001 1 6315
218834 714 23 764 1703;603;756;690;688;607;810;539;533;529;1085;1101;1131;679;823;133;614;1272;706;871;876;400;426 134 1872
219289 715 4 858 88;1345;508;1491 5 6727
219402 716 5 1163 689;1353;1183;1044;1545 3 2095
219526 717 8 1046 210;1032;1409;1217;1580;1586;584;746 162 8005
219669 718 5 1167 667;1309;598;1702;1557 6 3785
219924 719 4 896 450;1441;766;925 6 3785
220000 720 26 913 1517;261;1064;694;1174;970;1125;977;922;808;834;654;504;1718;696;101;1322;416;1174;1548;796;931;812;441;1196;1079 26 7660
220019 721 2 1554 1507;1601 1 6315
221080 722 3 700 753;949;398 4 7408
221137 723 2 1060 1321;798 17 8451
221202 724 3 995 1396;1098;491 2 8126
221285 725 10 819 1398;819;465;430;1368;680;1529;1151;274;73 38 7803
221401 726 8 982 1011;587;471;943;979;1192;1384;1293 52 1290
221452 727 4 942 1429;1168;780;391 2 8126
221501 728 2 1060 1051;1069 1 6315
221555 729 2 986 923;1049 4 7408
221560 730 2 982 957;1006 19 7940
221654 731 5 814 967;909;442;648;1103 9 410
221992 732 2 652 580;723 2 8126
222135 733 3 655 843;683;440 2 8126
222138 734 2 630 891;369 32 7399
222818 735 5 822 485;863;750;914;1097 22 3251
227859 736 22 712 1454;1270;502;567;571;911;698;861;844;495;1386;568;410;202;899;479;570;894;1024;64;481;522 4 7408
228234 737 4 1110 1526;760;454;1700 12 5548
228239 738 3 1377 1396;1125;1610 3 2095
228300 739 2 1343 1352;1334 1 6315
229078 740 5 796 1001;278;102;976;1623 6 3785
229090 741 3 674 805;515;702 1 6315
229157 742 2 812 1036;588 2 8126
229301 743 4 836 644;783;1288;629 1 6315
229359 744 2 732 1194;271 2 8126
229732 745 2 875 1133;617 5 6727
229779 746 5 831 674;587;1348;463;1082 67 3487
229803 747 3 1119 1520;203;1633 225 199
229990 748 4 1032 757;747;1435;1189 1 6315
230004 749 38 1006 1448;822;1058;982;1673;642;984;1088;1157;691;1622;951;1102;1123;716;1324;514;1150;1411;974;595;674;1220;608;849;1315;927;1358;404;717;745;1178;1044;1101;1299;1362;735;646 2 8126
230097 750 9 797 150;487;824;245;1063;1696;1016;295;1395 1 6315
230383 751 4 928 386;1083;1240;1004 6 3785
230617 752 2 865 618;1112 144 2319
230859 753 2 1218 1212;1225 17 8451
230888 754 5 767 1067;330;619;1308;513 119 3945
230940 755 8 992 1065;1156;1464;745;1435;391;1055;622 13 7020
231093 756 2 1174 1126;1222 5 6727
231210 757 2 986 752;1219 21 7535
231474 758 11 808 250;322;735;552;1354;1190;552;519;1654;346;1409 2 8126
231661 759 8 768 359;523;432;1063;964;977;724;1098 1 6315
231737 760 4 757 1357;584;485;601 85 2076
231783 761 4 898 970;1080;225;1318 4 7408
231807 762 49 900 621;1036;1155;1445;1106;252;1069;1308;292;695;995;705;1415;157;930;903;414;1452;1141;866;1177;687;834;660;1210;471;989;551;666;1221;1153;958;1100;997;1206;1326;320;1515;835;531;1229;1280;989;596;1061;1015;508;752;296 4 7408
232126 763 2 1068 1130;1006 1 6315
232233 764 15 859 352;1226;1027;1298;138;533;406;771;1326;896;1074;814;655;1702;667 8 3147
232714 765 2 954 1244;665 2 8126
232787 766 6 820 229;504;1227;862;1208;888 31 8005
233248 767 12 925 1323;873;794;973;1466;1069;1383;727;527;706;740;516 16 3473
233569 768 3 1302 1523;1275;1108 1 6315
234547 769 2 609 776;442 1 6315
235034 770 5 774 853;1286;400;364;969 3 2095
235467 771 2 618 628;609 1 6315
235547 772 2 721 175;1267 6 3785
235665 773 2 1054 1041;1066 14 5017
236326 774 2 904 991;817 3 2095
236418 775 3 1009 1421;1041;566 23 3166
236527 776 2 665 1270;60 1 6315
236589 777 14 799 552;220;775;999;573;1017;547;986;584;646;837;851;1210;1383 2 8126
236715 778 2 406 738;73 1 6315
236737 779 6 849 665;775;856;1117;317;1364 1 6315
236814 780 3 804 972;528;913 92 5930
237111 781 3 906 1222;680;815 1 6315
237432 782 5 1182 952;1177;822;1417;1541 16 3473
237453 783 2 994 1043;946 5 6727
237554 784 2 1076 890;1263 108 4194
237676 785 3 872 480;1349;787 4 7408
238768 786 2 1442 1558;1326 1 6315
241564 787 3 1498 1559;1304;1631 2 8126
241653 788 9 934 686;1204;723;865;1597;1513;274;887;657 2 8126
242350 789 8 877 1078;1008;529;927;1159;527;1209;580 1 6315
242766 790 2 1115 1461;769 5 6727
242863 791 1 1068 1068 1 6315
242927 792 3 900 414;1422;864 1 6315
243150 793 7 958 1099;706;1089;533;901;1343;1033 2 8126
243924 794 4 979 693;1421;716;1086 1 6315
245599 795 3 985 680;1306;969 1 6315
246008 796 2 1224 1010;1437 1 6315
246219 797 3 1048 1021;863;1260 1 6315
246429 798 4 854 977;1345;701;394 9 410
246822 799 3 881 1199;564;879 34 6320
246904 800 2 1196 995;1398 1 6315
246991 801 1 1384 1384 2 8126
247740 802 2 1248 1446;1050 225 199
247875 803 2 726 632;821 1 6315
248233 804 2 787 554;1020 6 3785
248369 805 2 1088 1359;818 1 6315
249002 806 2 1180 1690;669 2 8126
249201 807 5 932 888;1178;427;736;1432 2 8126
249644 808 4 676 91;1272;474;869 65 3213
249950 809 26 847 632;704;613;926;768;554;1449;973;105;580;1215;1041;629;483;503;1305;613;855;1659;1112;1327;489;1264;535;972;712 76 4866
250761 810 2 918 948;889 3 2095
250885 811 2 997 874;1120 1 6315
252194 812 3 980 983;468;1489 71 3899
252520 813 18 907 684;876;1128;758;531;942;816;778;452;870;1659;1301;442;1516;423;468;1511;1172 2 8126
252568 814 3 678 189;597;1247 23 3166
253644 815 3 893 1158;1025;496 4 7408
255667 816 4 737 545;1379;460;563 8 3147
255816 817 3 681 586;731;726 1 6315
256531 818 10 823 1050;923;228;533;981;1006;1673;781;612;442 2 8126
257615 819 6 1174 1018;1211;1406;1662;214;1530 1 6315
258584 820 3 1130 1233;985;1173 4 7408
259442 821 2 652 514;790 1 6315
259470 822 5 717 531;746;1104;585;617 1 6315
260760 823 2 650 738;561 2 8126
260881 824 7 683 260;692;1379;558;993;546;353 1 6315
261154 825 3 587 684;532;545 13 7020
261662 826 68 899 1343;1027;533;506;1187;829;977;983;1425;1471;627;1692;894;468;1288;1128;494;968;1007;911;1022;1274;868;1048;910;831;204;958;721;1157;506;668;289;783;1574;840;461;1003;694;1608;927;1243;778;827;636;1136;1322;955;691;833;1050;841;1303;317;954;1642;891;1248;759;1000;262;135;309;409;939;551;389;1607 1 6315
262391 827 3 740 691;931;598 5 6727
262531 828 5 1311 882;1520;1314;1215;1622 1 6315
262652 829 7 588 752;229;616;272;506;454;1286 3 2095
262701 830 8 861 266;451;1320;826;1019;685;1579;740 3 2095
263911 831 1 539 539 1 6315
264441 832 10 811 1309;1013;410;1121;305;781;888;436;1303;541 19 7940
269600 833 2 858 811;905 1 6315
270048 834 2 720 890;551 38 7803
283582 835 5 899 843;970;872;1191;619 9 410
283929 836 2 1094 1424;764 1 6315
284008 837 7 1018 815;1242;517;677;1360;1118;1394 1 6315
284209 838 1 1172 1172 1 6315
284375 839 3 1210 923;1289;1418 1 6315
284403 840 29 928 1106;1292;1125;1407;1030;898;1072;1376;700;629;426;1134;196;1078;932;544;709;684;1519;1300;782;1050;383;1125;617;1168;660;809;1151 178 6916
284463 841 2 810 733;888 11 4049
284483 842 4 692 80;1189;413;1085 5 6727
284588 843 3 1229 1039;1066;1583 4 7408
284621 844 7 948 739;379;1030;1431;938;926;1191 19 7940
284634 845 4 622 1243;211;457;577 1 6315
284644 846 1 770 770 27 3404
284684 847 5 962 424;947;876;1371;1193 46 3627
284774 848 15 866 590;1244;1071;1367;902;362;1569;266;828;1144;649;1085;221;655;1034 3 2095
284802 849 3 707 529;960;632 2 8126
284938 850 7 1166 740;1734;434;1433;1275;1369;1177 41 5107
285577 851 2 654 562;746 1 6315
291508 852 2 884 671;1097 1 6315
291597 853 5 1037 874;796;1033;1362;1122 7 1009
291635 854 5 864 1380;360;805;624;1151 1 6315
291740 855 3 1249 1262;783;1702 19 7940
291917 856 1 484 484 2 8126
292134 857 7 856 656;725;995;1093;757;545;1222 145 6857
292160 858 2 1062 871;1254 4 7408
292271 859 1 843 843 44 6922
292289 860 2 948 646;1251 15 7469
292308 861 1 1381 1381 2 8126
292332 862 2 769 466;1072 21 7535
292403 863 2 1357 1511;1203 5 6727
292816 864 7 1069 1245;1208;1111;708;1125;818;1268 9 410
293103 865 3 987 1025;831;1104 1 6315
293186 866 3 545 673;589;372 2 8126
293695 867 2 1344 1289;1398 1 6315
293737 868 34 897 1451;794;549;784;885;1409;318;505;680;958;1117;1217;1215;699;1491;493;430;715;1413;950;1003;670;912;392;1353;850;1084;775;158;523;1423;1006;1162;1113 4 7408
293871 869 15 1089 760;1287;1436;1306;788;783;1169;1495;1187;806;799;1086;871;1139;1427 39 2062
294025 870 4 853 1005;806;416;1185 1 6315
294029 871 4 1031 346;1159;1443;1177 2 8126
294124 872 3 797 302;672;1417 1 6315
294322 873 1 371 371 1 6315
294819 874 13 1102 338;1536;934;1328;1640;950;508;1304;1283;1033;1182;1221;1074 2 8126
295942 875 3 689 134;972;960 32 7399
295991 876 3 637 702;757;451 30 5925
296045 877 3 1042 1003;1655;469 3 2095
296068 878 6 830 988;1227;791;462;399;1110 1 6315
296077 879 5 435 376;506;337;747;209 36 8475
296141 880 6 802 525;1500;804;311;690;983 3 2095
296158 881 3 772 167;1200;949 12 5548
296328 882 2 640 900;379 9 410
296441 883 3 896 921;1282;484 1 6315
296461 884 9 839 1090;1044;555;1150;932;313;913;563;992 12 5548
296732 885 3 1176 1431;1508;590 1 6315
297394 886 6 838 1235;862;566;830;731;801 304 2267
297466 887 3 1132 1366;1216;815 6 3785
297534 888 3 1107 975;1334;1013 3 2095
297618 889 8 1020 1063;645;933;1391;1173;923;1156;876 28 6393
297651 890 2 760 356;1165 1 6315
297976 891 12 884 1586;787;318;903;180;1059;398;997;1340;1348;956;734 13 7020
298119 892 1 192 192 3 2095
298130 893 1 1110 1110 3 2095
298166 894 3 815 689;701;1056 18 3368
298211 895 1 1731 1731 3 2095
298315 896 6 1259 1539;1372;1315;1390;646;1291 1 6315
298568 897 9 847 224;149;1183;925;191;1612;704;1517;1117 2 8126
298895 898 21 877 743;608;745;538;934;1559;943;1052;1123;930;677;826;120;777;1373;1356;1282;494;681;315;1351 1 6315
299042 899 2 768 1052;483 2 8126
299195 900 8 877 837;895;1003;739;1571;907;929;135 4 7408
299239 901 2 1512 1732;1291 5 6727
299289 902 2 916 845;988 11 4049
299308 903 1 1021 1021 11 4049
299321 904 4 649 855;836;223;683 111 9892
299432 905 2 971 1022;920 88 6207
299993 906 4 1026 851;1206;777;1271 83 4448
300072 907 3 1122 1004;1562;801 23 3166
300112 908 2 1270 1324;1216 33 5750
300424 909 2 1132 1455;808 1 6315
300452 910 3 1033 1042;1703;354 13 7020
300492 911 2 1141 641;1641 4 7408
300669 912 5 1052 954;1153;865;924;1366 2 8126
300716 913 2 758 930;585 32 7399
300782 914 1 956 956 1 6315
301016 915 4 998 316;945;1012;1720 1 6315
301261 916 33 877 528;947;900;681;1534;915;373;595;1327;1067;1590;1266;1150;1386;1022;329;451;860;864;1001;203;786;1335;989;751;584;113;974;662;1248;724;812;968 2 8126
302491 917 4 900 584;976;1081;961 3 2095
302637 918 4 793 820;845;750;756 1 6315
302715 919 2 1157 1199;1115 5 6727
302749 920 4 846 421;1123;918;923 5 6727
302759 921 8 782 592;941;528;928;684;509;938;1132 1 6315
302776 922 57 844 840;561;625;897;702;1048;441;596;130;564;762;1226;829;1392;1056;1567;1637;1271;1384;1030;937;1029;1336;452;933;473;842;474;1461;733;417;149;575;891;680;806;1387;1257;963;631;1307;425;1017;976;675;305;181;916;449;1150;909;744;765;1191;702;1052;379 1 6315
302882 923 4 658 348;1021;713;550 2 8126
302890 924 19 938 1293;1220;168;311;1021;1158;616;743;1028;939;1298;745;731;1198;858;1093;1088;672;1650 2 8126
302909 925 2 745 338;1152 2 8126
302988 926 3 787 877;325;1158 112 3916
303016 927 3 930 836;532;1421 1 6315
303064 928 2 772 906;637 3 2095
303079 929 4 992 1319;326;1194;1129 1 6315
303085 930 4 985 1424;731;1058;728 39 2062
303262 931 11 835 1222;266;1065;1062;469;896;1125;537;975;505;1061 256 1095
303544 932 2 843 976;710 1 6315
303608 933 4 909 985;711;1058;881 6 3785
304051 934 6 1027 411;978;1692;318;1373;1390 24 7419
304461 935 4 838 669;544;1003;1138 29 5944
304697 936 3 1117 1152;1018;1181 1 6315
304727 937 2 1012 744;1281 11 4049
304872 938 2 728 854;601 2 8126
305149 939 5 1089 679;1732;1162;1199;675 52 1290
305490 940 10 803 338;1190;882;822;946;1357;158;1030;855;448 1 6315
305514 941 15 991 965;1061;781;1202;1063;158;1468;608;1078;1212;1094;1347;1383;714;732 2 8126
305828 942 3 953 1252;894;713 1 6315
305905 943 2 438 715;162 159 8042
305951 944 1 869 869 157 5973
305987 945 5 885 630;826;1327;1237;405 1 6315
306106 946 2 911 780;1042 2 8126
306318 947 5 1139 1388;1310;1627;753;617 216 190
306352 948 12 965 1055;999;1058;1311;703;841;1013;1134;1012;693;543;1219 1 6315
306492 949 11 1054 1010;1216;341;812;1554;1575;1041;1134;1166;1274;466 2 8126
306999 950 4 879 192;1186;1054;1084 3 2095
307228 951 4 1150 1198;1143;1431;827 3 2095
307617 952 11 830 675;399;1047;895;1013;490;442;663;973;1145;1387 13 7020
308014 953 2 874 764;985 33 5750
308943 954 6 1046 1455;1299;869;1543;432;681 1 6315
308985 955 2 1236 1377;1096 5 6727
309107 956 4 847 870;665;856;997 1 6315
309580 957 1 661 661 9 410
309873 958 2 498 626;371 4 7408
310000 959 6 988 1043;1036;711;1073;1001;1063 4 7408
310246 960 1 1064 1064 14 5017
310364 961 13 990 1582;830;606;1389;674;1236;753;838;329;1428;681;919;1610 4 7408
310427 962 2 660 415;906 322 4475
310439 963 4 804 583;1242;154;1235 2 8126
310574 964 1 1139 1139 162 8005
310748 965 4 932 613;1738;477;901 39 2062
311237 966 2 913 757;1069 2 8126
311456 967 9 1121 1237;1718;1392;592;897;1144;1203;1495;411 1 6315
311859 968 3 896 759;1376;554 13 7020
311900 969 2 1026 1035;1018 2 8126
312361 970 15 1026 709;1707;727;1362;1125;1352;958;1313;1423;788;1504;920;522;549;434 1 6315
313691 971 1 1346 1346 2 8126
314078 972 1 675 675 2 8126
314084 973 22 1102 1332;1416;1132;1394;507;1194;800;756;1391;688;1531;713;1262;1025;1465;1468;1090;1056;581;926;1314;1199 2 8126
314433 974 11 751 669;697;545;245;1232;1132;993;948;595;510;690 27 3404
314497 975 5 842 408;577;1338;1205;683 1 6315
314712 976 14 894 624;1692;763;200;623;1333;738;585;1091;1262;1195;716;536;1160 5 6727
315608 977 5 1233 1120;1440;1227;1128;1250 18 3368
315719 978 4 799 859;523;710;1105 219 5236
316137 979 15 853 797;1544;1287;1153;1098;1200;104;196;762;1287;794;341;799;535;899 44 6922
316163 980 2 1010 1280;741 24 7419
316200 981 2 1179 1165;1193 42 7928
316240 982 2 314 246;383 108 4194
316318 983 7 836 493;1005;1701;271;897;418;1070 67 3487
316351 984 1 976 976 1 6315
317169 985 2 706 848;564 203 1847
317302 986 2 802 744;860 3 2095
317802 987 4 848 748;1317;123;1202 1 6315
317830 988 8 1014 1681;1215;1465;647;869;697;409;1126 49 1157
318245 989 3 676 511;1044;474 2 8126
318743 990 2 674 627;720 32 7399
319226 991 3 525 236;796;544 49 1157
319261 992 5 1001 852;821;1196;1496;638 2 8126
320813 993 1 809 809 1 6315
320903 994 2 770 920;620 4 7408
320962 995 2 322 147;496 3 2095
321044 996 2 1424 1394;1454 4 7408
321199 997 3 934 1184;551;1066 1 6315
321447 998 1 291 291 7 1009
321538 999 1 528 528 39 2062
322562 1000 2 812 499;1125 5 6727
322908 1001 3 1061 1019;1227;937 125 2061
325850 1002 9 967 1169;872;1244;1245;432;889;695;1247;914 2 8126
325893 1003 4 1178 1238;743;1543;1186 5 6727
326027 1004 2 791 932;650 2 8126
326888 1005 5 892 820;1310;762;591;978 101 3491
327265 1006 2 1018 997;1040 2 8126
327314 1007 1 445 445 35 5083
327571 1008 1 776 776 1 6315
328559 1009 2 806 1278;333 2 8126
328969 1010 1 366 366 1 6315
329275 1011 5 792 564;512;742;998;1144 33 5750
329300 1012 2 1222 1136;1308 2 8126
329491 1013 1 887 887 10 5228
330684 1014 6 889 572;1303;874;529;444;1613 6 3785
330848 1015 5 727 511;939;1040;151;994 60 8267
330904 1016 3 1101 1227;1407;668 1 6315
330976 1017 2 954 419;1490 293 7486
330981 1018 2 980 1042;918 41 5107
331250 1019 4 971 1182;1231;1096;374 194 4006
331687 1020 2 930 658;1201 1 6315
331718 1021 5 698 630;657;1343;178;683 2 8126
331816 1022 5 596 608;690;738;796;146 31 8005
331963 1023 3 755 606;1024;634 17 8451
332170 1024 6 1034 723;887;1154;913;1316;1208 13 7020
335480 1025 2 1100 1238;962 1 6315
335960 1026 2 763 957;569 147 329
337628 1027 28 898 1603;1369;946;1228;830;462;827;165;1030;576;1067;629;737;197;601;646;585;804;881;506;1477;717;1160;307;1641;1635;1019;1496 68 6473
340047 1028 4 1002 1122;1013;1163;712 3 2095
340542 1029 4 917 183;1055;1281;1149 2 8126
341399 1030 2 1070 411;1729 1 6315
342424 1031 8 768 1029;1289;706;840;664;841;629;149 3 2095
343334 1032 6 848 814;1122;1219;390;679;867 3 2095
343618 1033 1 869 869 5 6727
343894 1034 6 783 684;386;577;1095;1087;869 14 5017
