time jobId jobSize runtime tasks user
196863 606 4 602 569;883;363;594 6
196881 607 8 842 754;1333;818;831;454;1245;479;821 90
196930 608 6 994 889;962;1116;1486;941;571 34
197146 609 7 867 840;1100;872;744;1465;770;277 6
197167 610 2 736 527;944 2
197399 611 4 852 798;682;1029;901 2
197431 612 2 966 735;1197 15
197503 613 7 436 181;687;252;454;584;81;814 3
197578 614 4 483 659;618;249;405 92
197692 615 2 342 228;456 87
197766 616 2 580 659;500 37
197828 617 4 936 297;1364;959;1122 11
197863 618 17 710 329;268;777;1158;856;958;876;568;972;256;898;728;664;596;984;613;577 137
197973 619 2 668 754;581 5
198034 620 5 744 985;989;369;648;731 1
198165 621 6 554 145;916;318;351;883;711 4
198214 622 8 728 1120;809;595;532;634;1201;800;132 7
198341 623 3 767 1100;963;239 1
198563 624 3 651 395;753;805 1
198766 625 2 458 617;300 2
198809 626 1 743 743 2
198824 627 2 608 790;426 10
198896 628 2 345 123;567 1
198977 629 85 702 419;917;378;619;66;67;735;595;1224;633;557;1419;337;1253;503;1334;816;1014;217;1142;916;497;460;804;784;680;743;885;818;786;1037;486;1260;157;571;923;1140;566;809;741;754;637;607;991;307;371;599;348;1086;1015;1156;287;818;160;944;398;483;95;1170;824;368;472;780;253;373;895;670;447;487;1106;966;553;254;294;469;360;565;1121;864;1149;731;1124;1226;801;943 1
199099 630 8 872 562;994;806;923;598;1241;1165;683 2
199155 631 29 663 905;1071;356;665;453;871;590;702;384;1094;333;561;500;242;1079;590;812;707;1144;82;381;1255;770;833;768;552;402;416;707 1
199325 632 3 602 446;911;449 1
199366 633 16 516 641;411;802;356;515;533;721;485;1000;378;237;195;118;739;1012;115 9
199559 634 3 545 226;941;468 3
199568 635 6 465 384;415;819;79;342;751 1
199616 636 8 646 553;1244;692;670;447;148;719;694 1
199760 637 4 798 273;1226;840;855 1
199971 638 2 922 853;990 47
200146 639 58 680 735;390;736;138;520;516;79;236;429;840;965;856;612;1202;70;1435;554;759;1468;710;398;1025;931;468;323;687;542;723;895;835;1384;646;728;1127;417;753;595;503;836;374;1323;275;256;971;176;439;709;730;345;411;384;1305;1165;431;1010;543;1225;318 8
200492 640 2 654 851;456 1
200501 641 5 620 661;1206;203;491;541 15
200566 642 2 634 997;271 27
200815 643 38 707 1031;210;666;173;880;570;748;659;1211;1354;195;920;803;1035;132;696;1127;724;858;516;998;760;251;110;838;1014;318;477;678;841;689;1201;994;512;405;479;700;1080 6
200851 644 2 518 237;798 2
200883 645 2 572 602;541 1
200918 646 3 582 403;870;474 1
200936 647 3 475 898;374;154 10
201748 648 7 675 799;587;641;602;493;660;946 10
201757 649 2 750 871;628 5
201944 650 10 668 953;773;569;856;539;917;416;865;306;490 16
201962 651 2 564 831;296 223
202057 652 2 750 597;903 12
202089 653 17 606 633;1144;558;979;340;739;1100;863;247;425;543;449;614;459;362;634;206 3
202393 654 3 673 541;1274;203 44
202442 655 1 403 403 1
202456 656 2 724 1030;418 1
203283 657 2 262 87;438 4
203331 658 2 760 798;722 9
203429 659 2 763 890;636 1
203498 660 2 1006 805;1206 118
203867 661 4 388 407;675;384;85 1
203924 662 6 812 1305;1202;294;848;828;393 6
203977 663 6 419 162;369;678;621;475;207 120
203991 664 5 734 558;1015;857;546;695 314
204124 665 2 718 732;705 15
204138 666 10 893 590;613;299;1191;1358;1027;1136;1266;652;800 1
204428 667 3 692 868;640;567 6
204449 668 8 736 527;791;422;901;743;758;784;965 1
204596 669 5 395 438;324;107;950;155 1
204599 670 3 584 352;1206;195 1
205304 671 4 366 620;286;404;156 223
205329 672 6 909 676;1236;1120;1069;1062;293 64
205663 673 1 546 546 4
206202 674 8 924 894;796;591;1257;1027;1021;863;942 20
206230 675 3 500 202;514;783 1
206752 676 3 1244 1475;996;1260 1
206793 677 2 722 475;968 1
207101 678 2 426 325;528 1
207346 679 3 757 558;520;1192 162
207432 680 18 619 1226;1104;576;687;166;363;670;175;727;724;525;156;815;344;1163;294;560;868 14
207677 681 4 649 568;1033;370;626 1
207705 682 2 570 616;524 1
207774 683 4 1050 846;1171;933;1249 1
207780 684 8 485 493;477;622;529;62;616;947;137 54
207892 685 2 737 981;493 3
207934 686 9 476 370;626;624;598;343;281;247;873;325 1
207952 687 15 636 859;912;1015;858;209;636;872;510;920;298;590;101;531;282;940 2
208041 688 8 688 939;452;667;547;613;951;552;782 8
208130 689 2 984 1012;956 4
208420 690 3 631 704;1019;171 12
208526 691 4 759 196;762;1183;896 6
208624 692 9 676 1003;451;825;391;650;1292;471;478;519 1
211038 693 3 585 454;624;678 1
211051 694 7 628 1302;661;637;309;604;357;527 3
211247 695 2 720 188;1253 4
211567 696 2 548 467;630 10
212029 697 5 894 608;594;1328;1108;831 1
212094 698 6 797 840;1200;935;252;630;926 4
212111 699 2 762 772;753 43
212161 700 6 590 1078;491;191;577;909;297 1
212324 701 4 662 448;1123;557;518 8
213970 702 3 267 273;309;218 5
214194 703 4 509 1010;493;460;72 147
214463 704 2 474 609;340 1
214734 705 28 702 238;933;220;409;1080;945;485;681;641;622;783;958;214;524;1096;882;1260;750;246;496;945;71;1147;150;1027;640;1019;1186 10
215169 706 4 554 937;267;557;453 2
216478 707 2 451 386;516 8
216560 708 8 498 337;397;331;1101;516;612;387;300 14
216578 709 1 694 694 1
216628 710 2 909 680;1138 53
217802 711 2 358 365;351 34
217812 712 5 382 159;125;351;847;429 2
217828 713 1 747 747 1
217862 714 2 856 1391;320 1
219290 715 8 605 430;988;590;756;580;420;629;446 43
219364 716 4 808 1229;907;450;645 16
219377 717 21 588 767;525;75;961;632;188;1016;826;584;631;678;240;468;261;329;951;304;550;768;1112;478 1
219403 718 3 566 978;360;360 2
219405 719 4 818 530;930;1330;481 5
219453 720 3 747 751;991;498 4
219604 721 3 541 709;409;504 29
219632 722 2 1287 1124;1450 3
219720 723 8 721 1477;945;627;468;886;413;483;469 3
219846 724 6 686 1081;1376;278;506;425;451 4
219861 725 2 650 540;761 5
219870 726 5 550 83;595;816;690;567 49
220059 727 3 567 635;819;246 2
220213 728 2 724 573;875 81
220337 729 1 870 870 5
220578 730 8 498 121;909;87;102;1204;257;512;795 1
220674 731 3 575 164;1408;152 1
220880 732 6 844 1032;648;896;999;906;583 315
221276 733 8 540 197;373;1219;92;441;734;312;954 209
221848 734 2 457 724;190 1
221908 735 3 486 728;431;298 7
222101 736 2 813 975;651 1
222255 737 4 765 1352;198;363;1146 1
222352 738 3 448 434;729;182 2
222380 739 3 566 233;497;967 3
222429 740 3 389 640;296;231 122
222538 741 3 920 1228;419;1113 44
222571 742 3 388 358;339;466 1
222607 743 7 533 624;848;464;557;222;284;729 1
222740 744 11 536 940;152;824;365;553;417;772;488;73;604;707 1
222803 745 3 586 167;813;778 1
222857 746 6 410 1091;253;487;201;235;191 1
222934 747 6 549 987;933;522;494;189;170 19
223043 748 4 864 759;1209;406;1082 77
223122 749 3 821 108;1485;870 3
223179 750 2 438 64;811 21
223264 751 9 751 491;120;752;1474;599;1121;806;250;1146 1
223330 752 6 806 778;1288;904;668;547;653 26
223951 753 2 796 1044;547 66
224469 754 2 424 167;680 4
225083 755 2 584 406;763 1
225292 756 2 846 988;703 7
225351 757 2 909 1100;718 4
225646 758 6 620 869;438;919;889;62;540 2
225795 759 10 734 694;684;406;598;451;634;1313;1174;295;1091 239
225861 760 1 240 240 3
225985 761 5 586 1270;233;642;546;240 23
226030 762 8 660 426;85;862;565;696;843;876;929 76
226047 763 4 469 285;322;597;673 87
226080 764 2 524 582;465 33
226408 765 3 536 690;285;632 12
226489 766 2 859 1244;474 8
226906 767 41 681 905;1011;498;1198;471;459;392;215;1016;1026;413;640;1106;421;1358;1206;471;1342;1030;718;579;810;592;848;620;265;329;146;210;346;844;427;693;618;431;753;895;822;869;226;700 2
227311 768 2 1206 1474;939 6
227509 769 4 394 492;282;448;352 1
227583 770 2 491 631;351 4
227791 771 1 154 154 1
227879 772 2 462 367;558 2
227939 773 3 700 766;941;393 21
228005 774 17 733 681;841;449;228;700;75;1205;1282;100;788;763;983;731;727;1090;589;1233 13
228197 775 3 695 614;269;1201 4
228390 776 2 744 283;1205 1
228410 777 4 762 564;647;760;1077 1
228541 778 7 396 466;386;557;247;169;476;472 17
230520 779 3 509 90;757;681 10
231148 780 1 994 994 2
231182 781 3 670 650;670;690 19
231794 782 9 694 685;296;779;573;759;339;848;1284;680 14
231841 783 17 663 1401;409;719;141;413;225;660;767;1281;390;1365;72;282;336;977;789;1043 3
231999 784 6 579 708;848;122;412;471;914 1
232773 785 6 602 519;1358;522;393;241;580 1
232908 786 2 456 380;532 3
233051 787 9 729 625;761;298;701;1366;719;424;1361;305 1
233185 788 2 545 664;426 2
235188 789 3 860 381;1081;1118 1
235244 790 9 684 722;259;775;124;882;627;1354;865;546 76
235677 791 4 584 487;701;497;649 11
237022 792 3 742 153;963;1111 181
237126 793 4 591 233;494;447;1190 1
238122 794 2 990 1165;816 3
238179 795 4 729 1112;472;562;771 2
238355 796 4 715 725;430;579;1127 99
238462 797 15 613 170;919;978;348;288;628;1321;703;461;777;650;198;946;271;537 1
239012 798 3 508 191;280;1053 3
239414 799 18 640 651;957;1369;556;435;595;654;492;123;639;848;101;1213;893;134;624;542;691 7
239662 800 1 341 341 8
239688 801 6 671 1114;730;556;714;449;464 132
239725 802 6 478 821;168;510;421;450;499 3
240037 803 9 759 633;1330;1051;720;625;605;710;809;348 3
240176 804 3 693 332;558;1188 350
240739 805 3 870 274;1113;1224 13
240853 806 1 930 930 33
240899 807 1 396 396 3
241042 808 2 692 895;490 1
241684 809 2 416 189;642 163
242770 810 6 596 697;453;275;496;1239;415 1
243507 811 2 794 197;1392 48
244218 812 2 340 427;254 11
244738 813 10 869 1085;627;788;1397;702;1479;905;501;668;534 3
246422 814 3 415 159;85;1002 2
247710 815 7 735 1006;187;1205;911;252;787;799 120
248614 816 2 680 1228;131 2
248934 817 2 1050 1354;745 82
249372 818 1 442 442 2
249537 819 3 701 975;586;543 4
249591 820 2 528 725;330 1
249923 821 3 490 312;548;609 21
250014 822 1 725 725 5
250485 823 3 869 863;861;884 5
251131 824 2 200 116;284 2
251531 825 3 506 170;670;679 12
252362 826 9 501 647;509;299;163;374;537;69;844;1064 16
252488 827 5 819 917;672;1250;359;899 3
253522 828 5 578 212;202;723;964;791 2
255845 829 3 331 519;395;80 2
256392 830 4 655 667;1118;216;619 4
257932 831 5 431 298;288;239;900;429 21
258069 832 2 446 662;229 2
258202 833 6 744 1145;673;814;350;1047;438 1
258415 834 5 842 501;1292;313;1222;883 7
258642 835 2 944 407;1480 1
258973 836 3 317 507;171;273 1
259964 837 8 767 448;478;1190;657;1230;636;752;743 1
260258 838 4 640 1390;430;260;482 3
265790 839 7 493 272;852;559;559;441;418;351 1
266226 840 1 1192 1192 1
266430 841 2 622 394;849 1
268021 842 2 686 767;604 8
276881 843 3 651 502;480;971 8
283081 844 6 621 361;750;634;448;387;1146 1
283942 845 5 397 590;281;662;377;77 6
284016 846 3 523 772;424;372 10
284061 847 2 828 1021;634 3
284848 848 3 837 470;759;1283 8
284865 849 1 1398 1398 3
284874 850 3 749 721;859;666 18
285038 851 3 666 424;198;1377 3
285972 852 4 659 1312;380;479;465 7
286175 853 2 510 412;607 2
286339 854 2 768 867;670 1
286486 855 6 554 760;467;552;229;193;1121 4
286935 856 6 619 296;625;996;408;951;437 127
286954 857 4 929 1026;559;989;1141 2
286967 858 9 693 723;863;265;425;817;351;844;486;1466 7
287096 859 2 781 702;860 1
287306 860 3 484 283;726;442 1
287357 861 4 591 1164;177;452;572 19
287407 862 2 782 748;816 1
287425 863 1 1167 1167 13
287488 864 5 729 553;576;982;846;688 57
287495 865 8 739 1410;609;354;1128;445;410;1033;524 12
287664 866 6 709 765;363;783;1074;964;306 1
287818 867 6 738 818;868;577;1063;519;585 1
288039 868 2 601 762;440 1
288473 869 10 512 775;864;350;975;424;478;106;153;552;444 200
289392 870 3 478 356;339;739 273
289465 871 8 576 116;121;921;495;704;455;743;1049 1
289589 872 7 1022 812;636;1154;1161;1148;1305;940 1
289912 873 4 717 865;639;456;907 39
289961 874 3 458 702;206;465 16
290102 875 1 594 594 13
290498 876 6 563 1271;588;556;121;620;224 1
290560 877 3 732 780;403;1012 39
290635 878 2 572 218;927 4
290739 879 3 733 933;659;606 1
290754 880 6 606 394;932;360;339;730;878 2
290864 881 8 553 516;739;296;667;661;134;892;521 45
291188 882 2 692 85;1299 7
291213 883 4 247 253;357;291;88 8
291440 884 4 640 644;771;560;584 1
291874 885 2 686 657;716 5
291877 886 2 482 826;138 11
291894 887 3 914 607;1151;983 14
292041 888 1 603 603 346
292056 889 2 903 890;916 14
292066 890 2 608 639;577 39
292073 891 3 486 550;342;567 121
292289 892 2 660 679;640 30
293004 893 26 586 786;97;962;206;573;78;193;241;1150;1251;939;976;457;251;296;312;457;841;549;513;670;431;728;332;888;1054 2
293139 894 13 690 758;934;295;689;91;819;607;654;914;1146;556;819;687 1
293415 895 2 911 601;1221 1
294414 896 1 1111 1111 234
294441 897 5 825 877;590;906;1092;662 1
294461 898 2 250 332;169 5
294495 899 3 495 112;529;844 1
294684 900 2 108 151;65 1
294848 901 9 626 275;1194;1041;460;174;752;437;734;570 213
294867 902 1 921 921 1
294888 903 2 430 441;418 2
294922 904 7 1039 1134;1044;993;888;590;1415;1212 7
295176 905 2 724 942;506 1
295200 906 3 839 675;1028;813 24
295224 907 1 904 904 3
295594 908 5 871 1037;911;787;917;701 3
295656 909 2 640 429;850 2
295726 910 6 718 349;1094;469;304;1264;825 6
296213 911 18 694 655;890;1458;659;501;1362;203;1147;676;357;1048;641;209;309;1047;579;78;676 1
296220 912 6 604 775;155;577;1072;308;739 33
296344 913 6 565 1005;65;1055;222;546;496 2
296449 914 8 840 945;482;1226;830;757;276;1102;1098 7
296466 915 4 899 932;790;747;1127 353
296637 916 3 752 545;1148;562 5
296775 917 2 910 1138;682 4
296800 918 4 648 814;626;1077;77 116
296813 919 2 720 525;915 1
297088 920 4 854 1166;702;1046;501 291
297131 921 1 838 838 10
297416 922 2 564 652;475 9
297506 923 2 1271 1151;1391 233
297667 924 3 563 1105;487;96 1
297681 925 2 720 596;845 13
297757 926 9 654 374;757;627;539;694;435;1138;387;939 3
297804 927 6 568 766;1067;281;207;942;142 4
297830 928 3 529 877;386;324 47
298127 929 2 772 937;607 3
298672 930 6 497 325;377;810;349;521;602 2
298896 931 2 846 751;942 6
299382 932 8 774 693;723;367;561;969;707;1331;845 4
299404 933 7 619 603;1081;451;673;223;796;507 6
299550 934 1 779 779 28
299561 935 2 599 365;833 8
299581 936 15 755 1141;502;830;576;505;184;688;247;1483;814;1241;1147;635;357;979 1
299660 937 14 624 287;757;585;1266;249;400;696;503;684;383;691;1223;87;926 3
299793 938 6 871 705;1054;812;980;1040;633 88
299811 939 2 688 637;738 7
299877 940 2 622 659;584 2
299934 941 7 571 1083;1187;422;269;331;378;327 42
300613 942 8 506 268;762;467;933;718;154;410;336 2
300665 943 11 612 447;424;468;919;641;632;712;396;1126;605;366 1
300820 944 20 670 574;466;330;727;861;349;841;371;1031;612;1447;320;1054;368;575;112;714;989;689;977 99
300851 945 3 894 799;1375;507 5
300938 946 7 610 729;115;613;1169;551;357;737 1
300958 947 4 831 638;854;793;1039 1
301064 948 3 839 1109;393;1015 5
301715 949 4 718 1280;874;423;295 2
301869 950 4 562 486;642;918;203 1
301911 951 4 680 1037;228;355;1099 1
301941 952 4 799 1063;800;577;756 74
301970 953 6 767 777;192;999;1073;624;939 51
302060 954 2 957 1293;621 2
302144 955 2 1052 1357;747 1
302298 956 2 568 584;552 8
302414 957 1 498 498 239
302793 958 2 536 528;543 7
302798 959 2 540 731;348 89
302846 960 3 751 1195;530;527 20
302864 961 2 796 1134;457 6
302866 962 11 718 832;415;911;953;514;280;787;691;1070;419;1022 1
303185 963 4 815 636;846;1204;574 153
304598 964 2 658 696;621 2
304745 965 5 617 1113;309;170;794;697 7
304873 966 2 406 65;746 94
304918 967 3 799 609;566;1221 1
304989 968 8 740 796;959;430;909;1241;644;613;329 49
305068 969 2 476 315;636 10
305482 970 2 437 623;251 2
305533 971 4 447 546;142;860;240 4
305553 972 6 460 427;878;413;451;192;398 7
305662 973 8 621 690;699;499;582;911;401;813;374 29
305888 974 1 531 531 3
305912 975 1 250 250 5
305987 976 5 601 1013;843;455;614;81 1
306984 977 9 767 398;999;427;1194;827;664;592;959;843 23
307189 978 22 589 947;291;444;326;690;567;856;231;343;248;303;798;778;747;548;396;531;63;986;814;1028;1032 9
307240 979 5 992 1192;1214;179;1320;1057 1
308480 980 4 446 555;442;492;297 1
308528 981 3 504 422;202;887 1
308590 982 3 647 1092;600;249 1
308930 983 8 662 616;633;612;1081;663;174;1019;494 1
309131 984 6 795 449;1460;427;799;793;841 1
309187 985 4 573 137;385;804;965 11
309232 986 8 736 1027;580;311;860;964;776;281;1093 7
309346 987 3 399 182;522;493 24
309400 988 6 730 643;946;1035;741;870;147 2
310467 989 2 492 130;853 102
310542 990 4 546 1226;254;489;213 1
310860 991 5 550 250;635;307;517;1039 2
310866 992 7 571 277;610;344;520;407;1279;561 49
312041 993 2 743 1126;360 1
312250 994 10 632 99;729;778;1089;758;260;390;294;1361;565 1
312595 995 1 966 966 4
312635 996 1 750 750 2
312643 997 3 566 1215;132;350 2
312931 998 4 804 921;469;549;1276 5
312976 999 3 695 821;497;766 20
317091 1000 2 544 919;168 268
317392 1001 7 572 1040;276;747;656;328;593;361 1
317642 1002 2 775 1010;540 5
317858 1003 5 739 653;1268;722;915;137 1
318254 1004 26 667 579;414;457;504;225;1270;138;558;1164;1017;743;635;144;654;948;365;169;1071;1040;745;617;801;753;534;320;1474 2
318899 1005 10 898 1295;1146;539;1231;753;541;1301;1059;436;682 20
319041 1006 2 420 407;433 1
319397 1007 2 500 607;393 1
319590 1008 1 590 590 2
319726 1009 3 304 165;475;272 16
320119 1010 2 520 659;381 10
320223 1011 2 266 280;253 56
321008 1012 4 580 476;413;1125;304 1
321541 1013 4 585 370;930;944;97 145
322854 1014 2 442 212;672 1
323123 1015 2 322 254;390 1
324715 1016 2 862 541;1182 167
324803 1017 3 279 368;298;172 2
325753 1018 13 637 964;279;1057;139;1166;1394;408;587;537;96;811;405;432 3
325770 1019 3 606 974;324;520 4
325988 1020 1 993 993 1
327363 1021 3 489 434;262;771 1
327629 1022 4 701 512;814;738;740 4
331271 1023 1 440 440 1
331283 1024 1 310 310 4
331482 1025 3 382 531;222;394 42
331678 1026 8 439 287;194;73;399;662;515;765;620 58
331753 1027 5 667 542;609;644;1003;538 3
331810 1028 4 642 734;706;135;994 3
334056 1029 15 849 682;572;996;1024;259;953;504;1026;1056;441;1197;1274;594;1247;916 1
334152 1030 6 526 308;755;489;347;769;488 72
334624 1031 8 747 553;1036;183;769;657;998;1038;744 5
334698 1032 3 541 235;658;731 68
335715 1033 3 816 718;790;940 10
336125 1034 5 610 643;565;192;326;1326 1
336363 1035 4 665 606;1136;602;316 1
336510 1036 1 540 540 2
337046 1037 4 604 205;180;1108;921 1
338617 1038 4 770 905;612;566;995 10
339086 1039 5 662 904;868;201;623;715 1
340641 1040 1 855 855 5
341978 1041 2 902 852;952 3
342019 1042 2 368 522;213 146
342265 1043 2 610 178;1042 3
342809 1044 4 736 1138;531;709;565 6
343135 1045 6 574 753;407;501;690;352;738 7
343359 1046 2 502 398;605 15
348789 1047 2 509 771;247 132
351496 1048 17 822 1199;1259;1009;1199;421;1038;291;1394;1261;348;378;121;805;889;202;1278;881 4
357659 1049 3 871 1074;554;984 1
376135 1050 3 660 438;783;760 1
376140 1051 7 703 170;1062;547;921;525;415;1284 4
376150 1052 2 823 1337;309 59
376154 1053 2 1241 1377;1105 44
376373 1054 3 853 970;631;958 11
376409 1055 6 985 826;535;948;1331;1186;1085 3
376422 1056 6 812 430;1426;762;797;1206;248 3
376496 1057 2 545 806;284 5
376727 1058 2 353 388;318 4
377153 1059 2 497 461;533 2
377454 1060 30 638 1066;1050;990;72;1123;704;713;712;752;636;71;276;525;975;760;859;605;332;890;71;654;670;715;541;300;378;584;1026;812;263 6
377496 1061 3 894 1067;614;1001 3
377635 1062 3 546 310;493;836 1
377647 1063 3 448 593;630;121 1
377679 1064 6 666 908;472;489;1115;175;837 1
378077 1065 4 737 882;1184;426;456 8
378127 1066 2 378 577;180 285
378182 1067 3 532 558;363;675 8
378238 1068 12 706 1131;493;804;594;689;860;246;934;1198;102;702;717 1
378243 1069 3 468 209;747;447 52
378263 1070 3 908 770;1226;729 4
378287 1071 3 751 417;588;1248 1
378304 1072 10 594 835;608;570;877;508;668;497;422;518;432 5
378514 1073 14 598 827;71;788;176;978;1197;767;109;344;587;961;698;420;449 103
378527 1074 1 552 552 6
379569 1075 22 631 808;581;1228;540;370;631;430;920;491;519;912;723;905;879;660;361;340;241;777;519;323;723 115
379583 1076 7 597 1229;769;937;322;110;572;241 13
379604 1077 6 564 628;496;375;588;901;393 3
379623 1078 2 754 596;912 24
379632 1079 26 636 256;624;469;833;217;148;563;386;324;899;1483;358;626;947;590;936;1242;520;395;823;853;580;524;853;474;603 1
379652 1080 1 1078 1078 22
379702 1081 4 866 876;577;862;1148 2
379729 1082 11 830 378;628;877;1007;840;865;1265;1003;639;1128;496 1
379751 1083 3 358 263;739;72 20
379775 1084 13 579 171;153;1041;945;335;669;750;213;635;999;385;466;764 10
379856 1085 3 657 328;939;704 16
380153 1086 1 1017 1017 2
380249 1087 7 676 773;311;754;985;932;151;825 177
380251 1088 2 678 838;519 1
380284 1089 2 649 721;577 56
380301 1090 8 529 100;377;118;1154;1044;61;830;548 34
380358 1091 10 724 454;1403;596;160;1274;171;738;680;880;880 1
380381 1092 2 862 737;988 9
380449 1093 1 600 600 1
380564 1094 5 545 326;789;716;603;291 27
380592 1095 5 681 300;363;740;875;1128 1
380612 1096 14 850 590;1007;766;777;626;1344;1027;376;1414;572;1094;766;643;899 7
380621 1097 4 900 620;719;1355;904 7
380658 1098 4 738 737;526;1028;662 40
381764 1099 6 652 1223;245;637;426;895;489 1
381780 1100 4 500 113;430;551;908 4
381834 1101 5 604 585;789;1005;422;221 1
381870 1102 2 476 547;406 28
381898 1103 3 611 470;92;1270 2
381942 1104 10 670 207;311;292;378;934;1145;1122;332;634;1348 16
381999 1105 2 366 368;364 2
382105 1106 4 522 981;139;535;435 1
382189 1107 8 523 541;583;152;761;663;656;231;595 6
382363 1108 4 616 378;315;1090;680 1
382489 1109 51 691 772;1341;147;818;721;504;422;1117;455;825;792;624;1286;918;205;491;571;1097;624;546;520;1314;770;839;376;318;1156;805;1323;387;715;357;264;148;755;725;1336;838;952;282;600;687;291;706;1316;504;586;194;325;864;719 10
382601 1110 2 912 1238;585 5
382625 1111 1 306 306 92
382708 1112 5 1005 465;1490;1249;1345;477 35
382933 1113 2 578 281;876 11
383148 1114 15 602 541;860;656;925;357;731;378;212;486;959;775;769;734;460;193 15
383208 1115 3 558 355;815;505 3
383347 1116 3 810 1392;569;470 1
383446 1117 2 900 998;803 2
383523 1118 5 850 861;1315;631;1231;210 1
383544 1119 3 577 647;744;339 2
383555 1120 3 964 1065;975;853 29
383755 1121 1 1043 1043 3
383851 1122 4 794 842;1278;719;337 1
384082 1123 6 472 359;222;468;535;660;587 104
384136 1124 1 377 377 1
384188 1125 10 692 1422;105;241;1131;696;725;850;553;315;885 2
384290 1126 3 802 731;870;805 4
384341 1127 3 970 1024;999;887 2
384554 1128 8 817 267;795;800;949;769;953;1111;895 25
385541 1129 1 1252 1252 46
385622 1130 2 576 301;851 4
385800 1131 5 562 323;351;617;486;1035 3
386043 1132 2 791 1103;479 1
386047 1133 3 723 855;391;922 1
386116 1134 12 561 366;716;163;329;255;1043;591;1019;816;252;865;315 1
386151 1135 20 598 422;645;548;971;455;132;266;403;842;567;783;903;245;412;490;401;597;976;826;1080 62
386282 1136 7 482 419;216;333;77;892;479;960 1
386306 1137 4 598 295;529;672;897 5
386470 1138 2 876 1032;720 31
386532 1139 2 762 1158;367 3
386798 1140 2 658 985;332 11
387167 1141 2 628 410;845 5
387312 1142 4 843 442;796;1047;1086 2
387370 1143 9 628 647;343;673;1079;577;252;573;758;752 2
387570 1144 3 579 262;936;538 8
387573 1145 5 715 821;953;148;661;992 3
387597 1146 2 518 153;883 10
387750 1147 7 533 677;391;203;883;116;1039;420 125
387776 1148 7 671 371;787;342;974;376;410;1438 1
387950 1149 1 393 393 44
388035 1150 15 647 620;765;844;240;774;331;933;867;1130;680;308;550;435;277;958 4
388048 1151 3 895 1196;946;544 1
388175 1152 3 783 1038;780;531 3
388181 1153 2 563 913;213 1
388213 1154 5 700 567;234;743;695;1263 13
388313 1155 2 517 152;882 4
388470 1156 1 733 733 5
388507 1157 4 499 724;265;684;324 286
388610 1158 3 732 474;720;1001 11
388674 1159 16 708 915;681;412;584;908;365;1032;928;107;578;1048;1066;788;642;528;753 1
388709 1160 3 657 254;791;927 39
388749 1161 1 640 640 8
388907 1162 2 458 509;408 51
389021 1163 6 393 261;351;359;328;529;531 29
389053 1164 2 497 568;426 8
389057 1165 8 563 530;223;730;461;175;687;987;713 66
389607 1166 7 647 481;1045;900;624;142;616;720 8
389874 1167 3 1252 1249;1359;1149 116
390007 1168 1 835 835 22
390465 1169 1 479 479 1
390947 1170 2 645 733;557 1
391163 1171 5 949 1267;215;887;1043;1332 15
391333 1172 3 885 805;620;1229 3
391362 1173 7 479 494;508;131;358;762;647;451 1
391382 1174 10 669 1194;778;129;382;1131;409;139;361;935;1233 2
391401 1175 5 699 984;507;437;542;1025 1
391458 1176 3 766 1422;381;494 2
391634 1177 8 809 892;273;541;1127;1176;1096;331;1039 2
392082 1178 4 510 212;535;492;799 32
392105 1179 2 720 531;908 104
392125 1180 3 779 1222;636;480 6
393573 1181 2 414 270;558 14
393649 1182 2 806 764;849 4
394039 1183 2 828 892;763 7
394149 1184 7 838 1181;484;1025;1188;1099;242;649 45
394223 1185 2 550 514;586 5
394241 1186 2 776 847;706 12
394983 1187 1 356 356 2
394989 1188 8 837 197;659;1213;844;485;1050;838;1408 3
395055 1189 3 533 346;490;763 5
395750 1190 3 513 781;241;518 52
396485 1191 1 819 819 13
396621 1192 5 696 1385;295;456;870;474 6
396687 1193 7 447 490;135;254;436;519;270;1023 6
396717 1194 2 478 459;496 1
396992 1195 6 775 558;911;553;707;1066;856 7
397420 1196 2 352 103;602 9
397504 1197 2 346 82;609 3
397514 1198 3 465 317;467;611 3
397644 1199 6 349 205;216;350;414;747;162 104
397666 1200 22 766 233;675;984;1484;1221;597;1008;1056;203;546;241;1106;1380;1087;401;967;571;429;183;516;818;1150 4
398126 1201 7 622 684;335;662;431;1183;606;455 1
398139 1202 18 554 331;664;801;493;340;399;887;649;355;362;509;534;719;191;747;1317;351;332 5
398445 1203 6 381 63;470;636;422;441;256 1
398673 1204 1 251 251 7
399472 1205 2 644 499;789 1
399486 1206 6 910 238;1120;1070;375;1336;1321 1
400112 1207 3 503 388;125;996 1
400177 1208 7 723 690;513;984;711;645;1064;456 47
400187 1209 2 930 745;1116 1
400194 1210 2 727 529;925 1
400367 1211 6 764 563;481;988;468;1305;781 1
400414 1212 3 902 1112;1221;372 19
400473 1213 1 697 697 24
400607 1214 5 503 302;482;581;998;151 3
401094 1215 3 388 360;281;522 4
401277 1216 2 824 1256;391 1
401288 1217 2 317 108;526 27
401973 1218 13 755 777;836;1189;546;232;814;1332;1059;1040;289;483;815;400 7
402146 1219 8 649 760;701;353;786;527;349;904;813 19
402177 1220 2 594 531;656 2
402229 1221 10 670 221;555;486;264;761;337;730;938;1180;1232 10
402326 1222 5 788 738;999;886;571;748 21
402474 1223 2 694 569;818 7
403548 1224 4 428 1042;506;96;66 18
