time jobId jobSize runtime tasks user
469869 1508 6 5 1673;2;122;183;21;9 5
470145 1509 2 9 346;1140 1
470184 1510 4 3 416;175;1;40 9
470216 1511 3 1400 2067;1450;7 15
470435 1512 2 4 1316;1113 13
470686 1513 4 85 10;2;183;12 3
470703 1514 2 7 2;48 1
471099 1515 1 20 3118 1
471143 1516 3 249 64;887;212 5
471147 1517 2 2 2;51 1
471224 1518 2 2 50;8 2
471259 1519 77 2 30;648;1;45;3;441;21;28;2;87;589;2;498;2;3466;818;379;3;164;7;1005;63;19;509;2;14;3;4;59;29;230;66;18;799;2;295;1;82;137;69;4;1;8;16;7;19;615;49;672;14;12;2;11;6;1391;642;1250;40;17;17;2510;1;165;7;4;2564;49;2;60;6;122;4;221;3;2810;4;3 36
471397 1520 2 198 1546;4 3
471442 1521 13 26 2129;6;168;106;3560;4;1;73;146;245;131;63;1360 46
471448 1522 2 29 1057;386 2
471462 1523 10 7 1035;189;2;6;5;1396;1711;133;478;74 176
471681 1524 5 26 37;165;24;17;2 2
471730 1525 5 1853 2376;7;3482;12;709 2
471762 1526 4 8 46;223;200;35 4
472325 1527 4 351 48;2213;5;1 17
472510 1528 3 1910 5;208;18 3
472681 1529 4 3 18;37;1;1 4
472707 1530 2 70 63;13 3
472808 1531 13 12 72;473;4;38;5;28;50;2;15;12;934;4;169 1
472880 1532 8 1 76;2;3;1;1258;97;1068;9 1
473375 1533 2 5 9;2 11
474559 1534 3 37 1;8;1394 1
474683 1535 4 1038 1099;457;746;7 4
474834 1536 2 129 4;27 13
474892 1537 9 33 651;5;2;7;402;299;6;377;2 6
475206 1538 3 2 31;301;38 320
475414 1539 2 130 2;270 5
475433 1540 5 6 8;50;71;44;478 1
475687 1541 7 4 5;380;16;30;2450;11;104 6
475697 1542 2 525 1437;11 1
475719 1543 2 1 26;113 2
475819 1544 5 2 70;11;1418;2294;36 5
475863 1545 2 104 1;150 1
476057 1546 1 3304 1771 5
476158 1547 2 6 15;193 10
476326 1548 9 451 29;479;435;1854;1944;14;1;937;2 21
476422 1549 3 24 845;6;125 104
476651 1550 2 3073 578;387 3
476817 1551 4 234 1212;566;9;819 16
476838 1552 4 15 25;4;96;8 259
476868 1553 6 1 2;3;1;1;3;7 143
476893 1554 6 21 434;85;17;10;541;76 2
476902 1555 2 2436 22;15 8
476903 1556 2 104 360;236 3
477071 1557 2 3 1271;1 140
477114 1558 3 5 22;1531;8 4
477176 1559 2 181 4;9 197
477715 1560 4 1 879;1;2;3480 14
479502 1561 11 38 1;9;75;12;2;19;4;2;326;250;17 26
479735 1562 2 1980 262;670 72
479831 1563 1 24 3220 1
480079 1564 2 226 2;6 3
480115 1565 1 23 169 20
480174 1566 7 23 3;3;4;125;15;71;34 1
481289 1567 6 7 1879;16;26;1568;1161;1503 1
481298 1568 2 1725 37;1 1
481327 1569 2 19 57;2008 5
481413 1570 9 252 79;755;3;49;326;512;298;111;11 6
481953 1571 2 140 2;6 24
482230 1572 2 35 652;5 14
482268 1573 4 5 4;30;277;4 57
482274 1574 4 67 884;4;4;305 33
482876 1575 2 3 9;74 14
483119 1576 4 23 3;26;171;1 1
483304 1577 15 167 1232;14;341;29;41;32;258;121;17;24;273;2;367;587;44 4
483441 1578 4 2 9;1;1;3 285
484356 1579 5 1146 27;552;21;3;3 78
484396 1580 2 724 51;1023 10
484580 1581 3 111 26;2217;1009 234
484595 1582 1 325 1 1
485445 1583 2 2280 23;181 2
485448 1584 3 24 4;80;1937 42
486062 1585 16 136 16;12;3;1267;13;500;780;3;756;2;750;467;1;3503;8;2 1
486076 1586 5 215 194;17;456;1005;621 1
486480 1587 3 5 4;12;3 7
486636 1588 4 102 28;132;27;177 25
486890 1589 3 453 1044;1201;14 3
487088 1590 6 90 121;1126;974;9;3135;18 157
487132 1591 2 22 1915;1178 1
487225 1592 14 7 1;3055;1;1;57;103;1473;14;39;660;898;3481;3;218 1
487308 1593 6 1793 64;11;81;1;367;68 12
487374 1594 4 171 469;94;6;14 3
487536 1595 1 7 2 2
487549 1596 3 43 11;4;40 50
489098 1597 1 5 2728 2
489113 1598 2 80 96;18 2
489197 1599 3 696 2;899;1530 10
489697 1600 5 1 58;61;139;68;987 2
490061 1601 4 6 12;2194;1449;22 7
490722 1602 4 436 3540;18;61;8 9
490830 1603 2 8 106;358 304
491174 1604 2 529 1;189 1
491618 1605 3 9 160;296;99 3
491642 1606 2 262 101;112 26
493049 1607 5 82 12;2730;69;13;17 12
493111 1608 2 1 159;1 58
493223 1609 1 6 1512 7
493412 1610 4 849 2095;210;1;39 3
493442 1611 9 20 8;34;3;171;10;8;19;2514;1483 2
494968 1612 4 12 74;30;56;2 4
495707 1613 4 23 1;275;2;19 5
495808 1614 7 538 3;32;28;290;3217;232;1151 4
495876 1615 3 815 1275;15;38 40
496004 1616 4 32 340;96;46;1 34
497087 1617 2 70 2024;666 12
497322 1618 5 11 4;1102;56;895;492 13
497339 1619 2 121 522;547 3
499953 1620 4 45 147;44;3;196 224
500079 1621 2 1312 6;8 32
500632 1622 5 2638 1347;55;138;2624;135 1
501826 1623 2 15 1270;25 5
501981 1624 3 11 83;35;5 13
502212 1625 3 34 1;2032;4 23
502520 1626 3 56 172;3;297 1
502846 1627 3 180 1312;11;1 7
502892 1628 2 2 2;84 1
503238 1629 3 19 119;7;147 1
503545 1630 3 1 37;194;431 166
503599 1631 2 162 2707;15 2
503630 1632 5 74 214;2572;5;160;1128 1
504605 1633 2 5 114;755 1
505937 1634 2 2 103;1580 3
505959 1635 9 29 171;6;1965;120;2;219;5;2523;5 5
506375 1636 1 24 1666 227
506484 1637 56 6 15;593;113;418;1;66;5;2821;146;1;26;736;233;11;2028;20;3;37;5;146;3;213;1;10;157;2959;2338;842;1091;1044;27;3;20;1306;370;259;53;934;1;3;507;5;21;3179;128;11;1333;30;16;656;2;4;30;8;1;2178 1
506936 1638 2 13 167;20 43
507270 1639 2 1 8;528 137
507335 1640 6 26 1509;352;23;1551;23;4 7
507400 1641 2 6 3;1401 1
507510 1642 4 140 562;69;1;1453 9
508094 1643 3 123 4;2;53 7
508584 1644 3 357 1766;2136;9 3
508660 1645 4 3 397;10;240;350 213
509273 1646 1 5 1752 129
509342 1647 3 27 22;30;4 17
509461 1648 1 2 4 3
510597 1649 1 3 523 58
510631 1650 3 35 1885;890;3294 8
510685 1651 3 1804 5;18;2020 41
512221 1652 3 73 1;228;41 1
517730 1653 13 17 2;2;2;129;146;12;1941;118;7;40;11;544;337 2
519106 1654 3 5 1;358;9 1
519223 1655 22 1440 1406;57;4;1;1962;1179;194;26;42;8;37;11;165;3;66;51;290;115;2;2297;14;70 1
519971 1656 8 82 14;279;18;408;3238;43;83;165 4
521052 1657 8 61 9;298;566;7;543;1;273;363 100
524704 1658 2 2112 917;12 32
525062 1659 9 101 7;169;197;97;10;6;283;201;1953 3
525124 1660 2 123 2515;579 2
526201 1661 2 42 2650;279 6
528463 1662 1 396 1 1
531955 1663 12 149 385;1293;182;26;42;1530;52;32;21;68;41;14 88
533855 1664 4 53 25;45;1322;16 9
536237 1665 14 15 146;225;15;334;198;833;63;54;64;6;1764;107;88;6 3
544059 1666 5 60 15;47;130;72;52 1
544112 1667 3 3 1521;3;4 50
544177 1668 1 5 7 3
544859 1669 10 968 1836;5;25;232;1919;1;1088;1184;18;105 91
545540 1670 2 2 5;1 10
545859 1671 5 2725 874;264;159;4;59 8
546468 1672 7 2450 3;2;2;33;574;1;3 3
546676 1673 3 193 1473;1177;561 2
546745 1674 3 6 200;4;226 103
546919 1675 4 127 1258;9;5;31 1
547055 1676 4 130 3;83;1199;26 67
547086 1677 1 70 136 46
547170 1678 2 123 2460;21 14
547212 1679 9 35 2021;5;3;4;45;2152;506;36;196 151
547514 1680 8 30 7;6;685;1;25;2;5;36 265
547581 1681 11 90 923;37;1;268;528;4;550;50;568;27;51 6
547718 1682 2 30 5;3 24
547972 1683 5 597 315;38;24;8;1088 2
548626 1684 2 3 3221;1435 1
548829 1685 3 337 3360;2108;157 4
548933 1686 3 6 1313;3247;195 1
548970 1687 4 3 142;20;698;340 14
549061 1688 37 2 42;4;18;20;26;13;14;2;5;4;7;25;162;10;35;4;10;63;1428;5;16;3;2;1;1;63;34;1633;26;4;4;2;12;5;9;3103;25 28
549074 1689 3 2588 73;1019;5 25
549120 1690 6 2005 43;38;58;29;269;2498 6
549155 1691 2 35 10;823 10
549184 1692 5 1335 40;234;99;15;61 122
549269 1693 5 3 10;11;40;3;48 5
549497 1694 2 47 466;700 9
549521 1695 1 6 7 46
549552 1696 5 1358 1;20;83;1436;710 1
549570 1697 3 5 10;23;60 1
549571 1698 2 111 142;6 22
549712 1699 2 521 48;27 16
549805 1700 7 28 5;906;77;19;15;646;81 5
549865 1701 2 3 3;3 3
550938 1702 2 9 23;62 18
551071 1703 2 44 5;929 1
551142 1704 3 109 2907;13;46 1
551492 1705 1 3 8 36
551581 1706 8 2 2819;17;91;11;36;4;3;2 1
551619 1707 6 62 444;609;1;22;15;133 88
551817 1708 3 1 403;675;5 1
551992 1709 16 153 7;2332;763;6;756;80;352;139;137;41;131;1118;75;5;287;4 1
552007 1710 3 1916 244;6;65 4
552291 1711 2 15 4;17 1
552317 1712 3 13 688;2;15 1
552334 1713 4 2 2;5;2371;966 13
552338 1714 5 1 2;1;1;2;1 79
552463 1715 3 69 74;10;26 1
552727 1716 3 266 2433;9;115 2
552736 1717 3 60 2;886;275 16
553226 1718 2 5 4;6 39
553233 1719 25 13 6;44;1361;1;2;9;83;17;88;1;1;53;3;31;35;98;51;3;589;8;1;167;2414;150;13 1
553266 1720 9 5 2;11;22;6;908;10;2;526;3 1
553467 1721 2 71 93;421 1
553537 1722 7 156 472;48;545;4;323;916;132 1
553673 1723 2 2 1;2 1
553677 1724 42 2 4;19;56;460;4;1;1;21;1567;184;201;3;54;155;12;29;8;13;60;713;15;8;29;4;2331;7;8;6;66;5;3;48;3;11;91;2;40;11;19;193;4;44 33
553774 1725 2 5 147;1 66
553903 1726 5 1 25;3510;106;2;3 6
554133 1727 2 1 98;39 93
554252 1728 3 40 2526;337;24 3
554254 1729 4 35 76;4;1614;30 2
554458 1730 3 279 513;484;37 1
554511 1731 4 12 29;9;78;4 1
554555 1732 16 23 6;1;204;1;549;955;163;14;200;56;20;20;3;1175;2014;908 3
554566 1733 17 13 49;81;2;98;2;2;3112;235;200;30;146;63;38;83;5;10;855 1
555592 1734 1 2647 3460 5
555621 1735 2 5 70;147 3
555632 1736 5 2 24;1044;2;81;17 1
555804 1737 3 72 16;84;38 344
556098 1738 2 232 48;233 1
556148 1739 4 680 380;129;87;42 8
557004 1740 14 3 6;27;2;23;356;1786;10;5;108;13;5;1049;112;8 58
557068 1741 2 990 40;306 2
557177 1742 2 49 98;1005 1
557283 1743 2 30 1;437 4
557315 1744 4 1 40;218;1146;425 23
558055 1745 9 88 941;25;239;3312;4;2721;798;474;125 33
558105 1746 1 57 5 52
558193 1747 4 423 7;1;11;4 149
559008 1748 2 5 5;3 11
559187 1749 7 969 171;391;2;596;1275;346;1763 1
559271 1750 2 8 2356;183 10
559674 1751 3 8 41;16;2 9
559691 1752 6 5 106;4;563;7;23;7 2
559948 1753 2 930 12;13 2
559986 1754 1 1 148 3
560045 1755 7 123 141;31;31;94;299;867;30 3
560262 1756 2 25 46;162 3
560387 1757 7 54 216;1321;277;261;3455;1910;31 48
560494 1758 4 1 3;6;2;1437 1
560498 1759 6 1977 3172;729;2;15;12;2 11
560593 1760 6 23 1;48;16;58;3;43 5
560700 1761 6 605 3;114;8;134;336;32 2
560764 1762 2 1736 2;1495 1
560919 1763 2 11 282;10 1
561034 1764 2 3 57;36 19
561164 1765 7 3 3;2;1347;500;2;2713;3 3
561333 1766 1 2 465 157
561378 1767 2 3 6;1077 3
561415 1768 2 82 829;1681 145
561521 1769 26 17 2486;22;27;1;27;194;17;81;2;140;1455;158;2;259;5;17;110;1649;5;141;4;256;63;3242;33;369 1
561559 1770 6 994 22;236;54;2913;11;21 8
561601 1771 2 110 123;33 1
561790 1772 2 102 4;59 4
561852 1773 4 91 23;1915;1626;272 313
561855 1774 3 528 32;66;1411 22
562663 1775 5 6 1248;4;1366;215;1961 129
563059 1776 2 21 5;336 33
563128 1777 2 1065 310;1640 1
563284 1778 3 7 10;67;6 63
563576 1779 1 704 3473 1
563680 1780 2 2392 588;33 160
563765 1781 3 3 1;1;7 2
563820 1782 4 5 91;9;1;29 2
563955 1783 5 9 6;6;32;2;588 2
564015 1784 6 4 11;841;9;2;21;77 4
564021 1785 12 2 1222;780;24;2;1195;31;15;373;13;93;145;2566 88
564058 1786 64 18 452;19;1441;232;1194;2880;50;633;123;3;9;48;1926;2;12;2;19;37;5;5;55;5;10;139;4;35;1126;18;4;2103;12;810;78;507;410;10;3320;1253;3423;67;18;97;71;1017;5;2;4;66;1;33;1028;32;2;5;30;106;1;4;19;1288;135;14;12;2 1
564127 1787 14 3 5;24;9;249;13;5;1;13;1;18;6;3;2;2 1
564220 1788 5 9 105;2421;15;56;98 34
564603 1789 1 657 3 3
564736 1790 3 4 39;24;60 1
564793 1791 6 3 7;142;384;8;5;25 2
564832 1792 19 132 422;157;191;3;448;4;955;67;310;6;5;99;3280;414;10;85;83;11;5 12
565118 1793 2 3330 1237;136 11
565214 1794 2 10 5;3 1
565264 1795 4 12 43;1904;85;1 1
565421 1796 4 13 11;38;5;7 3
565522 1797 4 116 611;1;942;528 2
565718 1798 2 1109 1610;111 1
565803 1799 5 8 53;3;299;11;1157 5
566171 1800 3 35 934;51;22 1
566183 1801 18 11 7;191;28;14;3267;2;46;1545;302;123;2;17;3;2362;359;2;926;4 4
566653 1802 6 93 15;1447;2;842;76;46 105
566742 1803 14 93 2084;1319;139;771;1174;186;1885;226;1134;23;9;33;1;10 3
566747 1804 10 10 11;391;119;175;2068;26;5;2950;7;37 33
566767 1805 1 24 14 61
567074 1806 1 3 23 9
567371 1807 4 2 297;30;34;8 9
567790 1808 2 17 30;464 183
568596 1809 4 3 2160;50;3;12 3
568730 1810 8 59 17;550;3314;1;2;103;988;2045 1
569122 1811 2 7 44;3400 138
569267 1812 1 391 20 1
569272 1813 2 38 39;43 1
569347 1814 3 245 15;634;63 1
569359 1815 4 7 13;8;8;2 1
569890 1816 3 30 1113;766;21 1
569940 1817 4 1021 826;29;124;813 1
571163 1818 4 125 881;8;422;193 3
571438 1819 2 7 52;19 10
571479 1820 2 1 52;89 16
571736 1821 4 37 43;62;72;23 179
571896 1822 6 87 2;7;1444;7;1;41 1
571981 1823 2 73 81;73 10
572004 1824 3 28 1;54;23 3
572037 1825 4 17 82;2;453;162 9
573117 1826 2 70 871;725 35
573178 1827 1 420 1 9
573195 1828 3 1460 59;184;25 109
573439 1829 3 60 103;284;212 2
575583 1830 3 100 1;8;136 1
575959 1831 2 135 46;3 37
575969 1832 2 51 5;2397 2
576138 1833 5 7 2246;3;28;1441;1293 1
576334 1834 2 4 32;3 1
576483 1835 1 419 77 3
576553 1836 7 139 3;213;50;6;2;2;43 315
577056 1837 15 166 37;2;1580;4;32;112;2029;174;2;301;3;10;1411;131;2 17
577116 1838 1 100 2 4
577204 1839 6 14 1725;66;175;1044;220;107 3
577282 1840 1 1 9 3
577439 1841 2 1 43;31 2
577947 1842 3 50 1654;222;4 3
577962 1843 4 22 433;8;1;10 1
578073 1844 4 2 3;31;1;1444 19
580162 1845 1 3445 120 8
580376 1846 3 1 2;15;70 2
580534 1847 5 1 479;151;39;2;2 4
580559 1848 2 157 10;54 253
580624 1849 2 7 7;401 158
580660 1850 2 9 12;128 1
580932 1851 2 31 28;30 7
581033 1852 2 222 213;7 11
581401 1853 7 4 7;3;4;9;11;14;9 54
581672 1854 22 24 30;2;49;4;224;18;14;92;29;17;320;4;19;3;41;460;13;4;2;21;398;7 1
581846 1855 1 904 37 1
582464 1856 3 2 11;453;128 3
584087 1857 6 4 6;4;3;64;10;118 1
585468 1858 9 932 22;1460;19;5;60;2880;1277;8;70 4
586022 1859 3 2 2;8;4 1
586253 1860 5 9 400;1958;9;5;263 1
586778 1861 4 464 812;308;1013;45 1
588499 1862 2 1 1;4 1
588914 1863 3 1 17;8;5 24
589079 1864 5 13 80;18;406;370;212 242
589365 1865 3 5 54;32;232 2
589408 1866 5 3 1199;9;554;3;2686 127
590060 1867 2 6 5;1 4
590147 1868 13 11 21;203;651;103;772;175;7;151;20;451;1005;73;215 1
590241 1869 1 93 3355 1
590913 1870 3 8 2;3;52 1
591369 1871 7 7 221;2;13;235;213;49;3 1
591430 1872 1 3 19 1
591530 1873 2 8 1800;413 1
591772 1874 16 124 88;18;1788;1509;81;16;14;23;2;58;14;148;151;191;304;18 4
591808 1875 4 2944 426;627;2508;672 3
592021 1876 3 12 29;900;563 3
592536 1877 1 6 3 3
592961 1878 6 391 502;389;285;40;94;2 2
593067 1879 1 171 159 1
593667 1880 17 36 2306;5;12;48;4;4;12;10;67;25;15;1;5;25;149;6;180 3
593747 1881 14 6 239;5;2;1323;4;123;19;74;31;3;1;7;132;205 1
594056 1882 5 7 26;2;1;2;20 2
594291 1883 1 1148 152 6
594497 1884 14 2 1669;14;11;490;4;127;232;2;10;23;34;3;88;381 51
594661 1885 4 252 1;490;590;707 38
594881 1886 2 854 110;19 35
595158 1887 28 243 2;172;15;33;2;12;672;1150;10;20;3181;296;1;84;29;4;37;1496;100;878;295;7;1018;674;7;5;111;96 1
595229 1888 5 7 10;10;3;3;14 5
595233 1889 8 94 123;537;1;1855;3;16;136;564 24
595685 1890 2 7 10;2735 3
595987 1891 2 2 308;18 1
596207 1892 2 3 8;2 1
596645 1893 2 524 35;2 4
596747 1894 8 217 15;539;30;12;5;159;1;612 1
597316 1895 2 19 21;123 2
597440 1896 2 206 4;759 4
598476 1897 8 7 17;1786;45;1;617;48;9;260 1
598489 1898 12 8 16;1596;1481;911;11;65;4;7;2;13;145;2391 2
600244 1899 2 14 846;822 1
600296 1900 5 31 56;3;12;5;973 8
601683 1901 2 3 899;39 6
602059 1902 21 2525 2218;854;15;21;1944;294;11;2178;36;493;26;408;96;6;908;2663;17;251;859;1607;5 4
602852 1903 5 5 1945;50;23;2;20 5
603942 1904 4 10 30;369;142;59 2
603960 1905 4 301 272;58;3;613 2
605621 1906 16 45 14;16;136;89;627;254;1117;58;74;54;5;123;36;84;816;34 1
605766 1907 6 706 4;2517;28;4;551;5 1
608234 1908 6 26 247;19;22;25;49;616 8
608549 1909 31 3 658;1;3;98;143;2;3;1076;8;59;1626;75;85;50;38;797;14;24;58;2013;56;925;8;41;1;5;2;618;502;2;1 1
609174 1910 2 18 195;1 1
611747 1911 2 94 16;3470 12
613623 1912 2 6 43;82 2
615259 1913 3 159 197;8;93 1
620187 1914 12 9 1;2043;120;2;21;1999;2;72;414;48;1567;532 219
620661 1915 2 12 421;298 10
621061 1916 12 154 45;2;10;63;324;260;56;312;33;356;17;268 1
623765 1917 3 215 12;7;171 1
624040 1918 18 1 144;739;1;226;5;3308;2;1784;1;856;5;8;522;98;18;21;1674;2675 164
624046 1919 5 89 3;300;295;511;442 1
624215 1920 6 1 2;2;315;5;5;218 2
624383 1921 1 32 1 29
624487 1922 3 650 404;2;3 1
624694 1923 3 9 1156;5;2139 1
625055 1924 3 1532 13;834;91 2
625485 1925 2 1142 558;5 266
625496 1926 1 5 42 3
625707 1927 2 17 103;3 1
625785 1928 7 6 13;424;22;2;12;2;199 1
625793 1929 13 1 2;25;6;2;485;22;472;295;2158;1;3;10;306 9
625897 1930 6 258 5;1446;1058;12;1596;101 7
626010 1931 9 247 1;23;3402;539;2516;4;7;4;9 164
626087 1932 3 4 85;431;1 1
626146 1933 7 580 9;700;8;3;1387;607;38 137
626245 1934 3 255 2001;1;14 14
626648 1935 9 1 53;4;1385;43;174;37;36;3294;3 2
626978 1936 4 125 75;116;38;16 45
627124 1937 5 98 2757;474;2769;736;123 8
627184 1938 4 104 970;632;31;11 1
627227 1939 4 14 132;7;6;1 8
627305 1940 4 190 136;2;973;12 6
627587 1941 1 487 76 129
627777 1942 2 1683 1;1092 3
627801 1943 8 399 130;13;2926;8;1;3175;12;9 1
628306 1944 3 7 15;2;82 2
628401 1945 8 4 3;1;15;2;3;25;5;17 2
628922 1946 5 20 4;40;5;28;6 1
628969 1947 4 3134 778;14;33;20 20
629004 1948 1 65 10 4
629121 1949 4 38 26;3;98;22 1
629141 1950 7 13 297;199;782;61;1;1;203 2
629161 1951 4 163 136;9;1969;141 1
629250 1952 5 33 309;147;315;12;69 7
629272 1953 5 2 13;324;2;147;4 1
629276 1954 5 1321 753;8;1440;986;463 1
629424 1955 2 13 356;42 1
629452 1956 2 255 734;271 68
629478 1957 4 37 1751;13;417;47 179
629590 1958 3 3 1;9;48 1
629629 1959 10 40 4;7;52;4;848;68;527;20;1900;5 7
629688 1960 3 1519 1;158;4 3
629735 1961 14 117 132;26;7;10;771;25;898;33;1170;2092;22;680;33;81 3
629800 1962 2 2201 2;2499 18
629832 1963 5 65 627;1605;8;250;2 162
629875 1964 3 369 3324;9;1640 1
629978 1965 3 80 1;158;1502 2
630026 1966 8 49 2;1222;79;1;31;7;91;172 2
630222 1967 5 15 827;70;3200;27;1264 1
630264 1968 3 13 10;73;10 3
630420 1969 3 9 19;13;168 3
630464 1970 5 15 8;167;5;13;43 1
630577 1971 6 1076 33;5;2;2556;126;6 2
630614 1972 11 3 515;1858;161;2;925;17;2;6;58;778;572 1
630957 1973 3 22 8;308;1 3
631156 1974 6 7 133;112;424;162;13;136 1
632079 1975 3 22 588;697;32 1
632116 1976 1 2841 1041 5
632146 1977 24 1108 338;8;15;2885;729;622;460;236;130;2;9;53;394;294;28;225;217;2;14;2;2202;2938;379;120 1
632916 1978 1 5 21 4
633201 1979 13 6 79;9;19;558;7;17;15;19;155;2;2;7;51 2
633350 1980 2 120 83;127 166
633449 1981 5 186 184;4;38;15;19 2
633483 1982 8 18 17;5;16;35;7;6;76;9 2
634901 1983 1 35 8 2
634920 1984 3 1882 141;3215;3107 21
634990 1985 2 2 666;16 343
635060 1986 1 235 53 22
635195 1987 3 1679 241;7;235 1
635262 1988 2 6 1440;4 1
635300 1989 3 2 1;5;9 12
635318 1990 2 348 49;2 1
635556 1991 2 1831 193;22 1
635585 1992 3 55 53;1;1538 7
635627 1993 1 112 4 3
635674 1994 3 6 162;2;359 1
635742 1995 6 4 66;5;497;40;2;441 1
635795 1996 11 2 17;68;10;73;2;28;137;3;796;1328;35 53
637078 1997 3 4 40;110;123 1
637471 1998 4 1418 2105;3276;229;428 2
637535 1999 5 667 218;76;676;539;580 8
637558 2000 14 14 2;1078;3;2;214;1073;4;1;928;286;2;283;38;3 3
637646 2001 2 27 18;378 2
637757 2002 9 99 1;315;304;317;3;3;321;11;89 2
637922 2003 4 26 58;2;29;2 1
638032 2004 15 4 36;22;6;4;9;10;2868;4;89;46;416;545;8;117;8 22
638247 2005 3 6 146;3;12 17
638278 2006 3 10 275;8;2 1
638356 2007 6 1052 2;105;170;82;1782;4 2
638365 2008 2 2 3;2 28
638578 2009 1 83 85 8
638596 2010 2 36 9;46 1
638806 2011 5 260 61;111;2023;820;3 166
639095 2012 2 36 1126;692 49
639267 2013 3 19 832;117;30 2
639317 2014 6 9 396;1766;1033;89;851;1839 2
639352 2015 1 1 2183 2
639373 2016 1 9 95 3
639484 2017 4 5 127;31;19;11 1
639528 2018 45 4 5;41;11;102;157;8;690;1;778;95;1848;18;47;18;37;1523;2062;145;1;198;103;2;2854;503;23;2;119;3;996;2;644;41;2;149;186;1152;33;3;15;1;166;11;16;19;2 2
639896 2019 5 1 3;2;869;8;2681 1
640142 2020 3 3 229;4;152 2
640152 2021 2 2 19;398 1
640228 2022 6 29 913;1042;3;2;1751;1056 22
640448 2023 2 2 5;1 43
640487 2024 9 49 2;2338;59;13;2;3;1043;688;2 46
640523 2025 18 29 48;516;62;3;114;2;387;147;9;2456;2916;265;170;10;26;2;76;66 2
640817 2026 6 13 13;94;6;175;3003;6 4
640826 2027 2 2522 220;147 43
640853 2028 4 10 15;53;2629;10 1
641050 2029 3 4 13;19;607 6
641175 2030 1 1 1 44
641205 2031 2 3 5;1 94
641466 2032 3 681 6;233;4 35
641515 2033 6 19 261;3;1;714;6;4 26
643361 2034 2 482 290;145 277
643627 2035 3 2 428;13;670 3
643798 2036 1 2 17 14
643831 2037 4 5 146;7;15;6 17
643835 2038 3 33 3148;705;2 4
643844 2039 18 47 14;504;4;8;1250;4;72;3;6;4;3182;16;363;265;3;663;145;6 1
643864 2040 3 7 576;801;230 48
643898 2041 3 2 7;4;6 26
644422 2042 2 55 5;3 5
644435 2043 6 16 63;419;689;1501;2;4 1
644933 2044 2 2677 21;9 2
645065 2045 2 239 509;18 2
645263 2046 15 1 118;551;9;1;29;3;18;5;2;25;29;246;50;2;3 57
645386 2047 3 6 2;21;6 6
645485 2048 8 22 70;374;508;1;490;2;355;2 4
645572 2049 3 22 6;4;3 1
645603 2050 3 9 7;159;5 27
645908 2051 2 61 479;584 167
645930 2052 3 2 5;2925;143 1
645977 2053 5 147 2484;36;61;2;88 2
646525 2054 3 4 109;5;297 74
646618 2055 5 301 149;5;53;73;641 14
646757 2056 3 13 1;6;5 195
647373 2057 5 2 4;9;2;7;145 11
647389 2058 3 10 84;10;95 144
647400 2059 8 3 127;2;2;3;1;13;4;10 13
647402 2060 2 102 2617;373 289
647902 2061 2 52 320;5 5
647989 2062 5 66 6;1049;825;35;54 1
648044 2063 2 1 148;179 126
648080 2064 4 1 2;3;6;1 1
648297 2065 2 31 34;209 2
649189 2066 1 1793 1487 2
649239 2067 3 4 8;197;1 271
649396 2068 11 5 1;373;180;173;21;774;1;1;202;1;12 3
649400 2069 2 28 174;2 2
649486 2070 16 888 944;29;301;281;595;188;8;14;8;1852;267;57;27;1657;996;387 32
649566 2071 6 1 6;3;1;2;546;2299 1
649644 2072 3 313 524;5;85 18
649681 2073 5 20 5;86;675;169;77 7
649690 2074 2 20 2;183 286
649786 2075 2 11 392;21 7
650115 2076 10 9 2;85;235;1376;9;5;97;601;198;13 106
650184 2077 3 3 16;46;4 9
650322 2078 2 1678 20;7 114
650648 2079 3 3 107;2;456 3
650740 2080 4 120 128;6;10;14 5
650849 2081 8 237 5;6;756;1163;119;10;5;102 3
650946 2082 2 106 3;527 6
650975 2083 7 1904 2258;967;1841;598;496;1451;955 1
651167 2084 4 12 2;34;2;20 1
651566 2085 7 9 447;1;4;71;22;35;13 2
651571 2086 20 2 1476;42;2;1876;565;31;110;1722;2331;1;91;194;888;35;6;2;827;5;100;499 3
651752 2087 2 93 728;375 305
651776 2088 1 10 3139 2
652023 2089 1 5 17 102
652078 2090 7 66 7;20;11;1213;459;1;64 1
652131 2091 2 58 1756;18 4
652164 2092 2 122 1656;33 15
652200 2093 1 310 3245 1
652809 2094 4 19 2937;1;13;603 142
653174 2095 2 63 13;27 10
653180 2096 2 20 1;421 4
653282 2097 4 65 1423;2;2935;713 8
653312 2098 2 2823 425;341 1
653357 2099 3 452 313;71;3 1
653377 2100 2 653 1151;26 3
653393 2101 2 16 890;32 2
653827 2102 1 175 4 2
653858 2103 9 499 1015;1208;15;1;2;69;1953;9;4 1
653869 2104 8 407 62;19;698;39;125;13;801;442 5
653918 2105 3 2 6;358;11 88
653938 2106 3 145 198;3;158 1
655170 2107 12 38 157;255;138;10;54;3;3;2;118;154;278;69 4
655186 2108 5 17 930;25;7;6;234 2
655203 2109 6 18 3041;4;25;79;49;1 2
655229 2110 14 423 957;17;552;62;106;181;704;66;2;1080;2;2245;68;32 1
655278 2111 15 14 282;270;163;6;8;289;67;49;8;48;232;333;19;215;297 5
655365 2112 9 6 579;17;1;215;19;84;1;13;1095 2
655411 2113 2 51 4;195 18
