time jobId jobSize runtime tasks user peer
197067 557 6 1211 1047;850;1419;1458;821;1673 9 4
197108 558 6 1108 285;1415;922;1263;1134;1627 14 9
197159 559 3 903 850;861;999 2 6
197229 560 7 912 748;819;1071;731;312;1443;1258 8 5
197311 561 2 660 960;359 56 5
197316 562 2 760 914;606 1 2
197334 563 5 709 301;686;582;773;1203 1 2
197467 564 5 891 477;1282;1267;796;633 155 5
197504 565 2 1258 1143;1372 2 6
197589 566 4 1231 1066;1125;1626;1107 1 2
197655 567 7 1113 1171;1016;1433;1101;219;1332;1522 66 9
197687 568 2 1100 1231;969 231 2
197792 569 4 1042 1059;1460;705;944 1 2
197805 570 4 665 1345;121;729;466 5 1
197820 571 3 742 843;735;648 69 9
197944 572 3 388 232;116;816 2 6
197979 573 2 868 1316;419 1 2
197984 574 2 630 440;819 31 9
198101 575 1 751 751 155 5
198220 576 4 928 773;1486;115;1338 8 5
198246 577 2 1040 1180;899 1 2
198354 578 3 833 1279;145;1076 1 2
199332 579 6 969 1119;416;701;948;1136;1493 1 2
199344 580 5 1124 918;1519;1122;970;1089 2 6
199911 581 4 842 611;255;888;1614 68 7
200021 582 2 1240 1413;1067 14 9
200066 583 3 1262 766;1704;1316 1 2
200138 584 6 1228 1520;1237;1253;1350;606;1404 1 2
200158 585 155 890 863;458;1107;1060;363;752;584;685;761;1669;659;889;1372;1329;459;767;110;723;1071;528;1124;1053;812;438;861;975;647;356;1076;564;801;1033;799;1011;742;1168;859;251;776;1212;955;1435;513;846;773;382;1280;1106;1091;1393;744;1553;433;1585;705;744;1349;1041;711;1065;814;986;1475;589;1448;803;1474;897;1132;685;1162;519;1328;689;150;1196;1674;920;1583;896;1058;431;1005;1307;234;1028;1257;1613;1449;831;1116;967;1300;1113;951;898;1497;842;969;667;909;1216;1128;623;1609;723;1212;1339;434;882;525;980;601;629;1038;663;242;690;443;1101;987;112;127;823;1372;965;276;1043;227;414;619;492;1038;661;1290;165;1339;586;956;1256;941;438;920;783;83;1179;1473;525;503;369;975;1628;1220;1169;527 1 2
200300 586 3 834 1405;609;489 1 2
200408 587 4 930 797;865;972;1085 13 5
200491 588 2 1217 854;1580 5 1
200667 589 3 466 413;710;274 1 2
200687 590 1 749 749 1 2
200694 591 1 570 570 1 2
200727 592 3 528 807;537;240 156 8
200735 593 2 526 378;674 2 6
201458 594 3 1296 1523;1282;1083 40 1
201465 595 22 930 957;443;444;688;960;441;1451;1278;1572;90;653;1401;824;916;1163;523;1657;1282;1247;493;1168;820 3 4
201677 596 2 900 592;1207 1 2
201693 597 4 1390 1546;806;1605;1602 30 8
201888 598 3 1251 1089;1425;1239 7 3
202028 599 3 976 1078;838;1011 80 3
202050 600 6 1121 1282;1057;1166;1191;844;1185 40 1
202149 601 2 664 696;633 1 2
203105 602 3 1054 1013;913;1235 1 2
203139 603 3 806 1162;519;736 4 4
203157 604 3 927 616;919;1247 30 8
203247 605 10 786 995;966;555;1048;750;565;850;1303;520;312 2 6
203347 606 6 837 1037;988;487;1037;765;710 6 2
206923 607 5 872 588;1376;1390;161;843 37 8
206955 608 2 1278 1209;1348 23 7
207008 609 5 923 802;1311;492;1679;330 3 4
207080 610 9 1251 1451;765;1082;1347;1594;1715;996;1422;890 3 4
207088 611 2 1364 1399;1328 2 6
207134 612 2 1056 1039;1072 1 2
207163 613 2 620 799;440 165 5
207190 614 3 870 904;677;1029 137 2
207246 615 21 865 860;1180;586;359;562;259;666;472;1331;457;1637;1118;891;1237;1199;855;708;1001;465;1666;648 3 4
207624 616 2 841 854;828 14 9
207640 617 2 658 739;577 99 2
207693 618 2 868 1238;499 62 8
207744 619 6 846 772;742;1501;325;1152;581 19 2
207752 620 1 1379 1379 2 6
207813 621 27 877 995;1648;1192;577;1547;814;890;1165;1310;916;451;568;754;435;280;436;883;1109;683;1079;919;935;393;1118;999;1092;486 9 4
207844 622 2 1072 1515;630 3 4
207892 623 6 790 1180;754;520;1274;553;459 127 1
207917 624 3 680 896;954;191 51 7
207990 625 5 826 1170;480;500;1227;755 2 6
208016 626 23 1030 1391;965;1246;1667;1001;1062;1349;957;951;867;797;1393;1292;981;1089;988;824;955;509;885;851;678;997 357 4
208062 627 6 667 541;1002;503;787;631;540 1 2
208076 628 2 966 1018;915 2 6
208087 629 2 928 475;1381 39 3
208110 630 4 1064 895;1438;535;1386 31 9
208339 631 6 1036 612;601;1059;1620;1023;1298 1 2
208637 632 9 777 1442;552;508;864;849;465;375;433;1508 10 8
208640 633 3 587 532;684;545 16 8
208651 634 2 446 393;498 2 6
208878 635 3 422 296;323;647 6 2
208894 636 2 516 793;238 11 2
209246 637 4 1175 1725;1259;1240;475 1 2
209611 638 12 1022 1317;1536;1538;520;928;670;695;1337;948;898;1128;745 1 2
209647 639 3 787 1197;385;780 53 4
209907 640 1 1415 1415 1 2
209992 641 3 1225 1124;1102;1448 9 4
210034 642 3 1096 1440;1530;318 9 4
210050 643 10 1036 1684;972;1667;909;545;924;1023;800;1014;826 21 2
210238 644 4 863 1279;261;1522;390 2 6
210281 645 4 787 718;525;953;952 169 6
210338 646 2 1218 920;1515 1 2
211288 647 29 832 425;770;1391;1699;986;405;1323;1091;1646;497;615;940;861;634;604;1090;990;398;1077;646;146;805;293;1165;504;761;747;886;729 8 5
211307 648 13 812 697;556;625;331;1711;639;247;1184;613;1400;578;918;1057 7 3
211315 649 4 894 447;1026;1517;587 25 9
211347 650 7 639 245;505;143;816;876;919;972 25 9
211350 651 5 1180 985;941;1661;879;1436 5 1
211485 652 1 486 486 2 6
212099 653 2 1172 1158;1187 2 6
212113 654 2 1214 733;1695 1 2
212120 655 1 895 895 13 5
212160 656 2 601 714;488 20 8
212241 657 3 693 1161;75;843 2 6
212504 658 2 976 1097;854 1 2
212528 659 2 830 810;850 94 8
212636 660 8 785 859;1490;1173;204;370;1452;482;248 16 8
212677 661 2 525 646;404 3 4
212759 662 6 820 356;720;1423;311;1139;970 3 4
212804 663 2 949 1072;826 227 2
212847 664 2 950 1375;525 2 6
212882 665 19 831 531;424;634;1540;368;1203;682;773;478;1102;1698;1550;634;701;607;509;430;1357;560 1 2
213037 666 3 1251 1337;1205;1211 29 3
213199 667 10 919 1011;899;490;794;910;766;1169;921;1287;941 6 2
213360 668 3 1085 1539;1262;453 1 2
213371 669 3 1271 1295;1227;1291 1 2
213639 670 2 612 637;587 322 4
213999 671 4 1062 907;459;1569;1311 17 4
214009 672 3 1178 835;1281;1418 319 2
214141 673 2 1265 1078;1452 8 5
214167 674 11 1162 622;1738;1417;1066;1078;1391;1221;1014;864;1264;1107 1 2
214325 675 5 973 945;923;508;1555;934 1 2
214504 676 3 1009 1385;1039;604 1 2
214736 677 3 980 836;822;1281 1 2
214780 678 3 1028 320;1216;1548 5 1
215067 679 2 911 1130;692 6 2
215161 680 3 1371 1503;1079;1530 8 5
215566 681 8 835 1367;1209;795;169;1132;513;847;650 1 2
215648 682 5 930 1187;905;817;821;918 2 6
215670 683 2 604 510;697 1 2
215694 684 15 1012 1148;86;1241;930;690;782;1219;1477;1304;726;1639;654;882;1529;869 1 2
215852 685 2 1197 1044;1350 2 6
215996 686 3 773 245;872;1202 17 4
216066 687 1 864 864 18 5
216084 688 9 812 447;834;665;531;1236;1042;601;1136;816 1 2
216142 689 6 885 1012;1004;960;908;519;909 2 6
216320 690 3 1114 1140;1200;1003 2 6
216403 691 2 741 544;938 9 4
216957 692 3 1009 366;1558;1103 329 6
217013 693 2 641 922;360 1 2
217197 694 2 871 916;826 1 2
217208 695 2 1068 1295;841 5 1
217329 696 2 656 1075;236 43 3
217367 697 23 952 744;267;1103;895;868;1440;336;1067;1325;1143;1078;784;1269;514;875;1611;685;465;1288;733;1279;1062;1060 3 4
217448 698 2 1022 1264;781 2 6
217500 699 2 1201 1188;1214 69 9
217671 700 4 854 813;470;982;1149 283 5
217795 701 19 1002 1221;1073;1336;1593;727;1267;508;1217;1473;899;714;1016;848;995;834;241;1259;742;1070 13 5
217832 702 3 761 1184;663;437 6 2
217973 703 2 633 599;667 2 6
218087 704 4 963 582;1295;913;1063 6 2
218360 705 6 948 1256;1219;476;429;1677;634 3 4
218609 706 19 1017 961;1595;858;1193;1475;1208;1024;952;195;1009;1690;764;458;1008;874;1141;1119;1179;614 1 2
218863 707 2 618 364;873 259 8
218900 708 3 610 202;913;714 6 2
219441 709 1 1174 1174 90 3
219526 710 6 1348 1491;1546;1072;1568;1211;1201 54 5
219661 711 3 979 1296;801;840 1 2
219697 712 3 926 1188;829;760 6 2
219936 713 2 926 842;1009 5 1
219942 714 8 896 1021;1156;824;626;996;1238;494;816 3 4
220011 715 3 912 1181;1060;496 1 2
220041 716 2 554 515;592 1 2
220408 717 3 766 729;700;869 4 4
220415 718 2 808 665;951 39 3
220593 719 8 892 643;1029;915;714;1187;1308;694;647 1 2
220752 720 4 878 1068;574;1036;834 8 5
221016 721 1 466 466 4 4
221113 722 2 918 1142;695 3 4
221170 723 10 1210 1439;1276;1544;787;1459;1437;691;1385;678;1406 38 1
221352 724 6 840 869;809;558;947;699;1156 22 2
221440 725 2 1002 1438;566 5 1
221719 726 3 1118 964;670;1720 1 2
222367 727 10 809 1037;797;1204;423;1236;972;565;718;289;845 2 6
222380 728 26 810 676;793;281;829;869;536;1176;1073;260;746;596;324;1595;627;130;1309;1032;308;888;845;1133;991;573;856;881;1735 2 6
222413 729 2 680 901;459 2 6
222824 730 24 885 434;857;287;410;1385;1559;1338;1262;1089;764;877;717;566;984;714;1191;667;710;715;1242;1197;907;927;432 1 2
223034 731 10 1048 1478;923;911;1049;1168;997;980;744;1540;685 73 8
223044 732 26 838 193;259;1187;1151;1022;701;936;1359;502;1254;512;1238;1158;980;480;1063;1433;388;990;767;812;956;584;727;849;288 6 2
223178 733 7 1011 676;911;1131;1071;1006;1150;1130 2 6
223291 734 2 1074 1202;946 34 1
223435 735 5 660 684;558;743;547;766 2 6
223610 736 5 570 1048;294;491;317;701 69 9
223649 737 6 954 1298;860;1009;415;1449;694 3 4
223938 738 7 663 647;1036;561;639;707;755;299 4 4
224016 739 5 975 742;1064;683;938;1449 6 2
224237 740 6 1088 1292;599;1068;1335;1470;765 79 5
224410 741 3 918 1112;798;845 15 7
224494 742 2 862 866;857 1 2
224839 743 2 1072 730;1413 2 6
224954 744 4 873 102;1671;1099;620 164 7
224981 745 2 460 673;248 37 8
225017 746 6 1163 1390;1439;1281;1516;553;799 97 8
225160 747 10 975 554;968;941;179;1672;1410;1100;687;1010;1232 1 2
225324 748 3 956 1046;976;846 2 6
225465 749 5 655 940;827;601;634;272 6 2
225932 750 9 867 670;928;1035;1160;1324;620;910;366;793 9 4
226042 751 7 833 1006;943;1303;397;687;527;965 30 8
226261 752 9 1028 1437;909;719;1368;1035;1223;1127;941;492 12 6
227634 753 2 943 856;1030 147 4
227674 754 2 1050 815;1285 4 4
227772 755 11 746 334;770;628;655;890;632;1363;143;553;772;1464 12 6
228060 756 9 942 1251;1289;1276;686;1260;1418;580;427;287 36 7
228243 757 11 721 555;178;316;1543;776;944;778;142;487;1144;1066 9 4
228267 758 7 819 555;1378;578;1188;1217;193;626 1 2
228328 759 7 844 910;861;730;517;1690;703;495 82 2
228682 760 2 1334 1373;1294 3 4
228981 761 2 571 691;451 2 6
229025 762 2 1190 1288;1092 92 7
231047 763 2 992 1026;959 21 2
231428 764 6 827 1042;457;729;1110;970;652 1 2
231544 765 5 1007 1333;1098;1132;679;793 3 4
232052 766 7 953 1432;893;936;1060;755;844;754 89 8
232127 767 7 783 915;1031;331;872;1286;413;636 2 6
233439 768 1 1412 1412 6 2
233542 769 6 456 677;106;773;766;101;316 3 4
235403 770 5 655 818;653;844;246;716 20 8
235598 771 3 958 1385;509;981 197 8
235706 772 6 975 588;1280;376;932;1088;1586 151 5
236716 773 4 966 883;987;731;1263 15 7
236771 774 12 777 332;487;1568;1016;784;458;1338;451;631;703;917;640 5 1
237789 775 4 970 885;1060;1147;786 32 3
237816 776 16 904 1199;795;534;947;637;719;662;1153;842;1025;1258;472;686;964;1439;1140 1 2
237998 777 2 998 1461;535 4 4
238043 778 1 1025 1025 1 2
239315 779 5 1033 1230;731;1162;517;1526 4 4
239546 780 3 1155 1482;891;1093 1 2
239576 781 1 1219 1219 13 5
239586 782 5 909 753;879;607;695;1612 29 3
240298 783 4 899 1049;1129;695;723 2 6
240731 784 14 909 1317;815;683;1269;449;339;246;1417;1124;1401;1041;1340;193;1096 1 2
241243 785 15 967 852;824;746;666;1039;1446;1082;843;1263;1085;562;1018;1101;463;1512 11 2
241311 786 8 853 1016;452;152;665;1126;900;1396;1118 1 2
241584 787 2 1445 1347;1543 2 6
241911 788 3 523 512;662;394 1 2
242182 789 4 742 1275;372;498;825 1 2
242332 790 3 265 199;452;143 242 7
243591 791 1 1642 1642 11 2
244447 792 1 930 930 2 6
244498 793 3 982 1521;227;1198 2 6
244790 794 4 800 731;1036;90;1341 164 7
245000 795 39 935 1002;719;1062;780;1085;1291;1055;1337;494;1269;1078;1186;492;683;727;332;1273;878;1031;249;922;923;807;959;303;1335;838;617;767;858;1627;908;666;717;1169;907;1079;1365;1679 2 6
246903 796 54 926 484;613;746;876;1532;597;970;74;938;1499;1460;1237;939;1434;1153;1587;1096;1244;1554;415;1392;856;1249;964;522;1268;1643;90;1412;971;581;850;1124;1043;649;788;676;655;261;855;1352;878;916;231;1031;139;564;643;643;1178;926;1355;706;1139 2 6
247023 797 4 1086 981;1055;966;1341 33 2
249283 798 3 1333 1457;940;1601 2 6
249487 799 2 764 708;821 52 9
252133 800 1 327 327 1 2
252652 801 5 1143 1028;1358;712;1122;1497 1 2
253017 802 2 698 795;601 34 1
253136 803 22 829 493;946;302;945;902;250;725;1019;1239;631;773;1069;1038;926;501;762;1176;1076;738;770;1606;343 1 2
253417 804 2 1062 860;1264 81 1
253457 805 3 889 1152;518;997 11 2
253841 806 20 923 870;453;1277;523;974;788;713;1456;1454;1736;779;1394;506;1264;793;550;1198;607;938;183 1 2
254039 807 10 884 882;1318;738;616;553;1441;201;1308;926;860 1 2
254782 808 6 614 640;1186;921;335;199;406 2 6
255056 809 2 1228 961;1494 1 2
261016 810 3 1234 1400;1320;983 2 6
261092 811 2 909 887;931 1 2
261839 812 2 1423 1680;1166 148 8
265882 813 2 656 494;817 2 6
266772 814 2 1014 869;1158 171 1
268995 815 6 768 445;1103;1050;510;892;607 3 4
269421 816 6 756 860;565;1590;313;671;537 2 6
270056 817 2 644 371;918 7 3
270456 818 7 761 809;346;863;939;492;1340;538 230 3
272106 819 2 1118 1130;1106 267 5
272597 820 1 1049 1049 9 4
277083 821 3 1063 1204;831;1154 5 1
278381 822 1 808 808 4 4
278385 823 9 980 588;362;719;1031;1461;1525;1166;1077;890 30 8
278416 824 2 1266 1363;1168 3 4
278517 825 2 836 515;1156 4 4
278563 826 6 966 1086;668;857;1231;883;1070 1 2
278718 827 1 1381 1381 1 2
279162 828 2 600 873;326 13 5
279294 829 4 784 1194;579;374;989 8 5
279376 830 3 827 1046;1120;315 2 6
279404 831 1 625 625 1 2
279753 832 28 834 561;295;397;1102;653;244;1562;653;908;1586;516;931;1140;733;598;1073;744;457;1144;1115;958;906;895;772;1180;340;826;1068 1 2
280027 833 1 1016 1016 11 2
280052 834 6 785 777;435;1608;668;608;616 2 6
280054 835 1 791 791 5 1
280359 836 3 950 726;1191;932 51 7
280570 837 6 830 152;848;826;807;1162;1183 3 4
280730 838 5 988 1471;1397;712;974;387 3 4
280746 839 3 1047 129;1280;1731 1 2
280809 840 10 915 1228;127;1670;1176;1249;823;1234;565;610;466 1 2
281318 841 3 479 84;793;561 2 6
281353 842 2 946 930;962 1 2
281501 843 2 1299 1311;1287 1 2
281615 844 13 796 993;130;1230;553;365;1282;892;605;1019;969;738;335;1238 2 6
281640 845 10 838 1426;887;542;608;822;1241;270;953;703;933 22 2
281691 846 4 1116 669;1238;1319;1239 2 6
281730 847 14 984 1361;1001;1169;1677;1002;1116;631;1622;863;604;538;652;638;907 29 3
281745 848 1 929 929 9 4
281942 849 2 1053 839;1267 1 2
281991 850 4 1035 1205;1719;689;526 15 7
282043 851 3 1047 1263;1235;644 2 6
282049 852 11 878 914;367;1073;548;1376;393;1433;937;1232;348;1033 59 8
282090 853 5 1137 1174;739;1110;1264;1397 114 6
282255 854 3 730 567;759;864 10 8
282644 855 3 1032 832;1623;642 1 2
282714 856 3 769 755;657;894 7 3
282845 857 4 796 1282;1051;625;227 30 8
282854 858 5 830 798;1249;570;655;877 6 2
285342 859 13 917 1056;1731;716;738;669;246;1137;115;1244;1132;1049;887;1201 27 3
285515 860 2 1164 1547;782 2 6
285536 861 3 997 594;1081;1315 357 4
285737 862 3 799 1089;99;1210 4 4
285780 863 2 673 1071;275 41 7
285865 864 10 944 1115;704;417;499;1592;1492;287;1039;1715;584 28 8
286000 865 2 968 537;1398 2 6
286078 866 9 864 228;563;788;375;859;1274;1282;993;1416 8 5
286123 867 16 931 272;622;1130;335;1141;930;1004;722;770;1047;907;954;1299;904;1470;1395 92 7
286209 868 3 1220 1547;960;1152 1 2
286289 869 2 1054 1729;379 14 9
286342 870 1 877 877 2 6
286381 871 1 777 777 202 9
286385 872 5 886 1496;751;717;664;802 316 7
286414 873 2 749 898;600 20 8
286448 874 3 508 784;175;566 6 2
286465 875 4 691 144;852;815;953 8 5
286738 876 5 870 334;829;903;1494;792 2 6
286810 877 2 591 858;324 5 1
286837 878 6 857 966;694;761;576;1012;1132 5 1
287315 879 4 926 554;1226;1026;900 1 2
287379 880 2 756 835;676 1 2
287384 881 2 684 137;1230 2 6
287421 882 7 708 686;843;1466;297;807;484;371 1 2
287477 883 6 1016 1041;1516;1003;1114;720;702 4 4
287614 884 2 810 1000;621 1 2
287735 885 7 592 598;467;1496;947;203;176;254 2 6
287762 886 39 819 335;792;1208;837;348;872;1572;610;107;850;1383;1213;957;775;613;1357;950;475;980;73;623;606;468;1064;511;695;551;1121;275;1281;972;884;994;119;897;887;1480;807;1405 2 6
288199 887 1 588 588 231 2
288670 888 5 799 732;1374;510;1163;214 1 2
288729 889 3 931 1194;649;950 1 2
288762 890 2 1015 1206;824 2 6
288782 891 3 719 707;132;1317 17 4
288796 892 21 902 781;748;891;1501;842;1136;1322;603;170;1034;1563;1144;825;992;942;976;625;1022;895;475;454 50 7
288872 893 3 675 734;701;590 1 2
288931 894 8 1068 777;461;1032;1465;1434;1622;787;965 2 6
289280 895 1 982 982 3 4
289583 896 2 532 601;462 1 2
289634 897 5 637 466;1037;284;623;775 1 2
289714 898 3 805 1164;843;409 10 8
289788 899 2 674 432;915 1 2
289863 900 3 545 109;456;1069 69 9
289891 901 3 1074 1584;1244;393 3 4
290383 902 2 912 545;1279 1 2
290400 903 1 1053 1053 11 2
290529 904 2 812 652;972 1 2
290689 905 2 540 273;808 86 1
290832 906 2 1010 1288;731 3 4
290834 907 1 1313 1313 24 6
290988 908 3 1051 944;972;1237 2 6
291014 909 3 1067 1167;1084;949 115 4
291067 910 6 905 800;1140;1132;1147;321;889 11 2
291158 911 4 1042 904;1022;1132;1109 6 2
291181 912 4 1016 1124;1145;1504;292 5 1
291207 913 4 1238 888;1585;1661;820 1 2
291210 914 4 765 1394;447;381;837 33 2
291266 915 2 806 1546;66 3 4
291669 916 4 1082 910;1330;1255;834 198 6
292364 917 3 840 915;950;655 3 4
292999 918 2 1302 1162;1441 103 9
293088 919 3 699 648;181;1267 13 5
293401 920 2 702 957;448 1 2
293424 921 2 354 261;446 1 2
293427 922 18 868 550;1049;908;1153;938;1024;1393;794;224;959;334;552;1535;325;877;383;1727;905 4 4
293500 923 6 742 432;874;617;608;1353;570 15 7
293897 924 3 397 224;374;593 2 6
293906 925 2 352 435;268 2 6
293954 926 3 1279 1147;954;1736 22 2
294124 927 17 908 790;656;1308;559;439;767;1071;1013;520;709;540;1703;638;991;1364;1389;979 23 7
294148 928 4 834 539;1046;988;762 1 2
294616 929 4 847 532;825;1242;789 44 8
294958 930 7 752 771;939;663;931;1064;307;588 1 2
295123 931 1 1363 1363 10 8
295153 932 1 1290 1290 9 4
295421 933 9 955 288;1175;838;744;463;1605;987;1322;1174 3 4
295452 934 1 991 991 8 5
295646 935 1 1153 1153 1 2
296005 936 2 623 563;683 2 6
296310 937 5 796 1237;695;692;674;680 1 2
296421 938 2 1175 980;1370 2 6
296707 939 2 742 832;653 2 6
296721 940 2 1372 1351;1392 4 4
296769 941 18 984 880;526;1252;982;1591;937;196;864;895;1193;1606;1319;985;153;663;1297;1530;844 85 4
296805 942 5 868 1701;762;212;1179;488 8 5
296836 943 4 973 430;726;1576;1159 3 4
296858 944 2 876 120;1631 4 4
296873 945 2 914 979;849 9 4
296927 946 2 860 778;942 4 4
296964 947 7 1196 1233;898;1245;1334;1101;1719;845 13 5
297064 948 2 936 877;994 118 5
297419 949 10 642 611;188;468;963;639;578;319;1058;1086;513 2 6
297502 950 5 889 927;760;199;1201;1359 6 2
297529 951 4 1242 1553;972;1518;927 39 3
297553 952 4 935 1119;1035;649;936 10 8
297695 953 10 889 937;754;893;1029;458;1256;914;118;1074;1461 13 5
297699 954 3 1131 988;1310;1094 2 6
297705 955 14 831 1470;812;757;1387;807;524;434;242;846;1000;728;783;1393;453 1 2
297803 956 5 1059 1330;712;1234;1428;589 69 9
297925 957 28 900 1558;884;918;987;1442;549;1325;793;416;1031;616;1180;821;873;1063;1194;339;1051;667;1257;951;1030;603;496;645;1139;1001;368 8 5
297965 958 3 741 1061;362;799 11 2
298107 959 4 731 548;1234;703;440 5 1
298490 960 12 688 163;1267;463;597;908;653;470;918;442;736;543;1102 10 8
298507 961 2 896 828;964 44 8
299068 962 15 789 1041;436;876;995;362;1024;1003;853;570;621;818;676;834;607;1121 7 3
299069 963 2 1206 1161;1250 1 2
299094 964 2 404 381;428 50 7
299105 965 3 516 634;704;210 1 2
299183 966 5 723 325;495;1095;1012;688 3 4
299218 967 4 973 1049;790;1087;965 21 2
299335 968 4 814 571;804;205;1674 1 2
299504 969 4 911 392;1020;1568;665 1 2
299577 970 1 1567 1567 54 5
299740 971 1 1002 1002 21 2
300794 972 2 644 721;566 1 2
300945 973 2 982 1480;484 2 6
301077 974 9 981 902;974;1112;1085;1160;430;916;1089;1160 3 4
301090 975 2 651 677;625 2 6
301333 976 3 900 743;878;1080 11 2
301396 977 8 813 628;564;957;1200;741;119;1111;1183 22 2
301623 978 4 710 1266;887;262;425 3 4
301681 979 2 421 596;246 6 2
301806 980 1 937 937 1 2
301914 981 15 883 747;936;832;1260;338;1168;257;1423;451;1407;131;708;693;1668;1226 23 7
302004 982 4 1177 1420;808;995;1484 1 2
302016 983 12 655 627;716;334;1363;285;1020;352;709;299;743;788;626 12 6
302083 984 9 1011 1723;929;958;1058;729;999;1467;341;894 188 2
302444 985 3 1023 1063;877;1128 2 6
302677 986 2 909 1130;688 15 7
302711 987 131 932 992;664;761;610;1322;1267;890;900;1130;1693;1308;276;471;1679;1729;706;278;1733;888;1348;1194;1377;1061;952;1414;1199;387;561;639;785;273;1586;1165;909;1108;1094;1066;1325;1073;213;1555;890;829;1201;491;1399;412;1521;1398;1215;984;660;1065;1247;558;772;231;646;756;691;943;1349;1161;499;769;536;993;1533;713;1051;1497;1082;1097;793;888;505;665;1094;415;1128;1552;947;497;1286;928;1370;1311;526;734;895;920;705;535;1019;1308;1028;491;1250;427;570;1134;250;913;436;146;729;1438;1127;653;1237;966;83;1135;376;1467;964;453;768;1047;1122;1106;1033;707;880;562;788;1082;879;1167;1237;666 2 6
302859 988 6 787 680;815;504;567;1180;978 26 7
302972 989 2 992 1234;749 6 2
303030 990 2 510 652;369 23 7
303333 991 2 955 675;1235 1 2
303343 992 3 563 269;205;1214 1 2
303428 993 1 848 848 1 2
303450 994 11 816 1127;637;697;794;807;760;603;1174;1156;642;578 2 6
303460 995 1 288 288 1 2
303604 996 3 668 362;497;1144 40 1
303623 997 4 904 1607;447;697;866 3 4
303636 998 2 394 197;591 18 5
303740 999 1 1343 1343 3 4
304546 1000 2 1162 970;1353 1 2
304573 1001 3 1115 1357;820;1169 1 2
304608 1002 2 1097 1337;857 77 9
304666 1003 1 430 430 1 2
304710 1004 3 861 846;772;965 1 2
304730 1005 3 1016 898;957;1193 13 5
304862 1006 1 1034 1034 2 6
304880 1007 4 808 487;1197;656;893 2 6
304995 1008 5 717 636;1060;850;95;943 1 2
305114 1009 2 1209 1522;896 1 2
305279 1010 9 882 267;1153;1249;836;1070;666;152;1379;1167 95 5
305776 1011 2 662 389;936 1 2
306034 1012 2 927 1116;738 8 5
306958 1013 2 929 645;1213 1 2
307179 1014 2 781 718;844 285 3
307230 1015 1 280 280 2 6
307241 1016 9 867 639;1115;1178;801;974;956;1026;644;467 1 2
307417 1017 10 1107 995;1025;1684;1182;422;1101;647;1208;1630;1179 333 2
307439 1018 1 157 157 85 4
307532 1019 2 1144 1176;1113 18 5
307544 1020 6 567 314;522;447;530;1168;421 38 1
307899 1021 3 1004 942;937;1134 129 4
307935 1022 9 921 632;925;665;1216;396;1537;1286;957;675 1 2
308087 1023 10 816 556;383;591;212;577;1591;1133;1074;353;1690 37 8
308197 1024 20 956 691;976;450;821;680;953;812;506;1571;739;1597;1009;1215;874;989;930;1237;1268;839;960 1 2
308717 1025 8 948 618;953;1348;1225;1062;510;1013;855 1 2
309001 1026 2 1066 930;1202 6 2
309058 1027 1 703 703 2 6
309254 1028 3 578 1278;137;320 14 9
309298 1029 4 1000 824;983;805;1390 1 2
309632 1030 3 578 463;779;492 1 2
309735 1031 15 912 1482;292;255;1032;545;441;1480;1121;1135;1082;404;1044;1543;685;1146 3 4
310541 1032 3 312 502;333;100 21 2
310586 1033 6 894 436;1214;895;525;1042;1249 14 9
310726 1034 5 1010 688;944;1229;1538;649 3 4
312798 1035 3 1250 835;1523;1392 8 5
312862 1036 2 1204 1135;1274 6 2
312891 1037 5 824 203;727;716;1024;1452 12 6
313135 1038 13 897 1118;852;866;1199;729;849;502;1094;268;1429;731;1129;890 53 4
313206 1039 24 939 444;1129;1194;1118;195;1005;919;879;1403;866;677;858;937;604;505;1144;732;869;1506;773;1109;1448;800;1417 2 6
313322 1040 1 843 843 5 1
313431 1041 3 672 97;705;1213 9 4
313451 1042 6 774 742;1094;1105;359;615;727 207 1
313967 1043 5 692 663;284;966;888;660 1 2
314072 1044 3 1090 940;1119;1212 160 6
314243 1045 8 789 348;1621;671;536;254;1322;1000;561 82 2
314579 1046 2 1364 1182;1546 58 9
314594 1047 16 975 782;654;1564;1226;1665;1018;1620;542;1360;932;595;974;442;237;741;1246 130 5
314633 1048 10 822 380;464;1645;1119;668;1011;380;899;1121;536 4 4
314690 1049 12 942 1176;1553;1137;554;855;823;994;867;1454;821;333;733 1 2
314714 1050 2 733 461;1005 52 9
314855 1051 4 618 1029;673;435;333 4 4
314890 1052 2 984 1166;803 1 2
316069 1053 1 1129 1129 11 2
316191 1054 12 1025 1077;1286;1653;741;1364;1191;1319;266;886;1032;505;982 1 2
316345 1055 5 963 1193;1137;1162;731;590 6 2
316545 1056 7 807 151;413;557;945;1714;841;1030 14 9
316598 1057 15 874 1419;890;769;1136;1237;906;479;1167;963;867;1277;976;574;134;313 13 5
316914 1058 7 1044 993;1009;1417;932;984;698;1278 47 2
316973 1059 3 882 1004;884;757 1 2
317021 1060 3 1123 1292;869;1207 1 2
317029 1061 2 530 204;855 1 2
317449 1062 2 958 288;1629 1 2
317611 1063 3 932 142;1267;1388 1 2
317616 1064 3 951 1303;657;894 59 8
